,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,29094142.0,1101240.0,4773930.0,-6841800.0,26950406.380604
Tax Rate For Calcs,0.154,0.21,0.21,0.21,0.188309
Normalized EBITDA,70302000.0,-15717000.0,41488000.0,39540000.0,-7453000.0
Total Unusual Items,188923000.0,5244000.0,22733000.0,-32580000.0,143118000.0
Total Unusual Items Excluding Goodwill,188923000.0,5244000.0,22733000.0,-32580000.0,143118000.0
Net Income From Continuing Operation Net Minority Interest,169312000.0,2745000.0,-2186000.0,36117000.0,87980000.0
Reconciled Depreciation,30361000.0,26945000.0,19606000.0,17157000.0,19453000.0
Reconciled Cost Of Revenue,330059000.0,335429000.0,283293000.0,264795000.0,237894000.0
EBITDA,259225000.0,-10473000.0,64221000.0,6960000.0,135665000.0
EBIT,228864000.0,-37418000.0,44615000.0,-10197000.0,116212000.0
Net Interest Income,-18032000.0,-11186000.0,-4971000.0,-5433000.0,2783000.0
Interest Expense,28643000.0,28819000.0,28912000.0,28686000.0,7821000.0
Interest Income,10611000.0,17633000.0,23941000.0,23253000.0,10604000.0
Normalized Income,9483142.0,-1397760.0,-20145070.0,61855200.0,-28187593.619396
Net Income From Continuing And Discontinued Operation,169312000.0,2745000.0,-2186000.0,36117000.0,87980000.0
Total Expenses,778102000.0,846842000.0,712770000.0,669574000.0,612426000.0
Total Operating Income As Reported,29243000.0,-50118000.0,-2129000.0,-1036000.0,-8793000.0
Diluted Average Shares,82478000.0,82818000.0,78416000.0,82062000.0,81484000.0
Basic Average Shares,80150000.0,78994000.0,78416000.0,77999000.0,76890000.0
Diluted EPS,2.05,0.03,-0.03,0.44,1.08
Basic EPS,2.11,0.03,-0.03,0.46,1.14
Diluted NI Availto Com Stockholders,169312000.0,2745000.0,-2186000.0,36117000.0,87980000.0
Net Income Common Stockholders,169312000.0,2745000.0,-2186000.0,36117000.0,87980000.0
Net Income,169312000.0,2745000.0,-2186000.0,36117000.0,87980000.0
Net Income Including Noncontrolling Interests,169312000.0,2745000.0,-2186000.0,36117000.0,87980000.0
Net Income Continuous Operations,169312000.0,2745000.0,-2186000.0,36117000.0,87980000.0
Tax Provision,30909000.0,-68982000.0,17889000.0,-75000000.0,20411000.0
Pretax Income,200221000.0,-66237000.0,15703000.0,-38883000.0,108391000.0
Other Income Expense,189010000.0,-4933000.0,22803000.0,-32414000.0,114401000.0
Other Non Operating Income Expenses,87000.0,-10177000.0,70000.0,166000.0,-28717000.0
Gain On Sale Of Security,188923000.0,5244000.0,22733000.0,-32580000.0,143118000.0
Net Non Operating Interest Income Expense,-18032000.0,-11186000.0,-4971000.0,-5433000.0,2783000.0
Interest Expense Non Operating,28643000.0,28819000.0,28912000.0,28686000.0,7821000.0
Interest Income Non Operating,10611000.0,17633000.0,23941000.0,23253000.0,10604000.0
Operating Income,29243000.0,-50118000.0,-2129000.0,-1036000.0,-8793000.0
Operating Expense,448043000.0,511413000.0,429477000.0,404779000.0,374532000.0
Research And Development,188950000.0,194044000.0,176674000.0,162567000.0,151023000.0
Selling General And Administration,259093000.0,317369000.0,252803000.0,242212000.0,223509000.0
Gross Profit,477286000.0,461295000.0,427348000.0,403743000.0,365739000.0
Cost Of Revenue,330059000.0,335429000.0,283293000.0,264795000.0,237894000.0
Total Revenue,807345000.0,796724000.0,710641000.0,668538000.0,603633000.0
Operating Revenue,807345000.0,796724000.0,710641000.0,668538000.0,603633000.0
