,2026-04-30,2026-01-31,2025-10-31,2025-07-31,2025-04-30,2025-01-31,2024-10-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.234958,0.185668,0.239,0.239,0.268833,,
Normalized EBITDA,108634000.0,204117000.0,133914000.0,204882000.0,102222000.0,,
Total Unusual Items,,0.0,0.0,0.0,0.0,0.0,
Total Unusual Items Excluding Goodwill,,0.0,0.0,0.0,0.0,0.0,
Net Income From Continuing Operation Net Minority Interest,52703000.0,133688000.0,71562000.0,125434000.0,46084000.0,,
Reconciled Depreciation,30757000.0,30791000.0,30904000.0,31021000.0,30150000.0,,
Reconciled Cost Of Revenue,962655000.0,1141870000.0,890287000.0,1023105000.0,892540000.0,,
EBITDA,108634000.0,204117000.0,133914000.0,204882000.0,102222000.0,,
EBIT,77877000.0,173326000.0,103010000.0,173861000.0,72072000.0,,
Net Interest Income,-8988000.0,-9157000.0,-8984000.0,-9028000.0,-9044000.0,,
Interest Expense,8988000.0,9157000.0,8984000.0,9028000.0,9044000.0,,
Normalized Income,52703000.0,133688000.0,71562000.0,125434000.0,46084000.0,,
Net Income From Continuing And Discontinued Operation,52703000.0,133688000.0,71562000.0,125434000.0,46084000.0,,
Total Expenses,1367348000.0,1548326000.0,1283304000.0,1427457000.0,1282144000.0,,
Total Operating Income As Reported,74655000.0,170146000.0,100392000.0,172381000.0,69265000.0,,
Diluted Average Shares,65945000.0,67596000.0,67963000.0,67689000.0,68170000.0,,
Basic Average Shares,64432000.0,66141000.0,66647000.0,66539000.0,67122000.0,,
Diluted EPS,0.8,1.98,1.05,1.85,0.68,,
Basic EPS,0.82,2.02,1.07,1.89,0.69,,
Diluted NI Availto Com Stockholders,52703000.0,133688000.0,71562000.0,125434000.0,46084000.0,,
Net Income Common Stockholders,52703000.0,133688000.0,71562000.0,125434000.0,46084000.0,,
Net Income,52703000.0,133688000.0,71562000.0,125434000.0,46084000.0,,
Net Income Including Noncontrolling Interests,52703000.0,133688000.0,71562000.0,125434000.0,46084000.0,,
Net Income Continuous Operations,52703000.0,133688000.0,71562000.0,125434000.0,46084000.0,,
Tax Provision,16186000.0,30481000.0,22464000.0,39399000.0,16944000.0,,
Pretax Income,68889000.0,164169000.0,94026000.0,164833000.0,63028000.0,,
Other Income Expense,3222000.0,3180000.0,2618000.0,1480000.0,2807000.0,,
Other Non Operating Income Expenses,3222000.0,3180000.0,2618000.0,1480000.0,2807000.0,,
Special Income Charges,,0.0,0.0,0.0,0.0,0.0,
Other Special Charges,,,,,,0.0,
Write Off,,,,,,,0.0
Impairment Of Capital Assets,,0.0,0.0,0.0,0.0,0.0,
Net Non Operating Interest Income Expense,-8988000.0,-9157000.0,-8984000.0,-9028000.0,-9044000.0,,
Interest Expense Non Operating,8988000.0,9157000.0,8984000.0,9028000.0,9044000.0,,
Operating Income,74655000.0,170146000.0,100392000.0,172381000.0,69265000.0,,
Operating Expense,404693000.0,406456000.0,393017000.0,404352000.0,389604000.0,,
Selling General And Administration,404693000.0,406456000.0,393017000.0,404352000.0,389604000.0,,
Gross Profit,479348000.0,576602000.0,493409000.0,576733000.0,458869000.0,,
Cost Of Revenue,962655000.0,1141870000.0,890287000.0,1023105000.0,892540000.0,,
Total Revenue,1442003000.0,1718472000.0,1383696000.0,1599838000.0,1351409000.0,,
Operating Revenue,1432455000.0,1705652000.0,1376135000.0,1593092000.0,1342953000.0,,
