,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0
Normalized EBITDA,-65548000.0,-47851000.0,-50713000.0,-48585000.0,-42180000.0
Net Income From Continuing Operation Net Minority Interest,-60202000.0,-41309000.0,-43808000.0,-41426000.0,-34452000.0
Reconciled Depreciation,841000.0,849000.0,416000.0,156000.0,24000.0
Reconciled Cost Of Revenue,2962000.0,3070000.0,1577000.0,,0.0
EBITDA,-65548000.0,-47851000.0,-50713000.0,-48585000.0,-42180000.0
EBIT,-66389000.0,-48700000.0,-51129000.0,-48741000.0,-42204000.0
Net Interest Income,6288000.0,7444000.0,7421000.0,7319000.0,7747000.0
Interest Income,6288000.0,7444000.0,7421000.0,7319000.0,7747000.0
Normalized Income,-60202000.0,-41309000.0,-43808000.0,-41426000.0,-34452000.0
Net Income From Continuing And Discontinued Operation,-60202000.0,-41309000.0,-43808000.0,-41426000.0,-34452000.0
Total Expenses,67472000.0,51022000.0,52795000.0,48741000.0,42256000.0
Total Operating Income As Reported,-66389000.0,-48700000.0,-51129000.0,-48741000.0,-42204000.0
Diluted Average Shares,84518512.0,,76729726.0,76226829.0,76187621.0
Basic Average Shares,84518512.0,,76729726.0,76226829.0,76187621.0
Diluted EPS,-0.71,,-0.57,-0.54,-0.45
Basic EPS,-0.71,,-0.57,-0.54,-0.45
Diluted NI Availto Com Stockholders,-60202000.0,-41309000.0,-43808000.0,-41426000.0,-34452000.0
Net Income Common Stockholders,-60202000.0,-41309000.0,-43808000.0,-41426000.0,-34452000.0
Net Income,-60202000.0,-41309000.0,-43808000.0,-41426000.0,-34452000.0
Net Income Including Noncontrolling Interests,-60202000.0,-41309000.0,-43808000.0,-41426000.0,-34452000.0
Net Income Continuous Operations,-60202000.0,-41309000.0,-43808000.0,-41426000.0,-34452000.0
Pretax Income,-60202000.0,-41309000.0,-43808000.0,-41426000.0,-34452000.0
Other Income Expense,-101000.0,-53000.0,-100000.0,-4000.0,5000.0
Other Non Operating Income Expenses,-101000.0,-53000.0,-100000.0,-4000.0,5000.0
Net Non Operating Interest Income Expense,6288000.0,7444000.0,7421000.0,7319000.0,7747000.0
Interest Income Non Operating,6288000.0,7444000.0,7421000.0,7319000.0,7747000.0
Operating Income,-66389000.0,-48700000.0,-51129000.0,-48741000.0,-42204000.0
Operating Expense,64510000.0,47952000.0,51218000.0,48741000.0,42256000.0
Research And Development,43730000.0,29958000.0,27884000.0,31331000.0,27467000.0
Selling General And Administration,20780000.0,17994000.0,23334000.0,17410000.0,14789000.0
General And Administrative Expense,20780000.0,17994000.0,23334000.0,17410000.0,14789000.0
Other Gand A,9632000.0,7498000.0,12758000.0,7677000.0,6348000.0
Salaries And Wages,11148000.0,10496000.0,10576000.0,9733000.0,8441000.0
Gross Profit,-1879000.0,-748000.0,89000.0,,52000.0
Cost Of Revenue,2962000.0,3070000.0,1577000.0,,0.0
Total Revenue,1083000.0,2322000.0,1666000.0,0.0,52000.0
Operating Revenue,1083000.0,2322000.0,1666000.0,0.0,52000.0
