,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-972400.0,-653730.0,0.0,0.0,0.0
Tax Rate For Calcs,0.4,0.21,0.19573,0.21,0.21
Normalized EBITDA,24158000.0,24367000.0,21160000.0,7483000.0,-2456000.0
Total Unusual Items,-2431000.0,-3113000.0,0.0,0.0,0.0
Total Unusual Items Excluding Goodwill,-2431000.0,-3113000.0,0.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,1414000.0,-737000.0,2260000.0,-14706000.0,-22935000.0
Reconciled Depreciation,10228000.0,10138000.0,11137000.0,10826000.0,9854000.0
Reconciled Cost Of Revenue,56669000.0,55290000.0,56753000.0,54434000.0,52460000.0
EBITDA,21727000.0,21254000.0,21160000.0,7483000.0,-2456000.0
EBIT,11499000.0,11116000.0,10023000.0,-3343000.0,-12310000.0
Net Interest Income,-3372000.0,-3661000.0,-3623000.0,-3059000.0,-2084000.0
Interest Expense,6412000.0,7056000.0,7213000.0,7139000.0,7011000.0
Interest Income,3040000.0,3395000.0,3590000.0,4080000.0,4927000.0
Normalized Income,2872600.0,1722270.0,2260000.0,-14706000.0,-22935000.0
Net Income From Continuing And Discontinued Operation,1414000.0,-737000.0,2260000.0,-14706000.0,-22935000.0
Total Expenses,250864000.0,248565000.0,245304000.0,254743000.0,256848000.0
Total Operating Income As Reported,8763000.0,8855000.0,7136000.0,-7448000.0,-17711000.0
Diluted Average Shares,115897000.0,118955000.0,121953000.0,120979000.0,120083000.0
Basic Average Shares,115897000.0,118955000.0,120483000.0,120979000.0,120083000.0
Diluted EPS,0.01,-0.01,0.02,-0.12,-0.19
Basic EPS,0.01,-0.01,0.02,-0.12,-0.19
Diluted NI Availto Com Stockholders,1414000.0,-737000.0,2260000.0,-14706000.0,-22935000.0
Net Income Common Stockholders,1414000.0,-737000.0,2260000.0,-14706000.0,-22935000.0
Net Income,1414000.0,-737000.0,2260000.0,-14706000.0,-22935000.0
Net Income Including Noncontrolling Interests,1414000.0,-737000.0,2260000.0,-14706000.0,-22935000.0
Net Income Continuous Operations,1414000.0,-737000.0,2260000.0,-14706000.0,-22935000.0
Tax Provision,3673000.0,4797000.0,550000.0,4224000.0,3614000.0
Pretax Income,5087000.0,4060000.0,2810000.0,-10482000.0,-19321000.0
Other Income Expense,-2735000.0,-4247000.0,-703000.0,25000.0,474000.0
Other Non Operating Income Expenses,-304000.0,-1134000.0,-703000.0,25000.0,474000.0
Special Income Charges,-2431000.0,-3113000.0,0.0,0.0,0.0
Restructuring And Mergern Acquisition,2431000.0,3113000.0,0.0,0.0,0.0
Net Non Operating Interest Income Expense,-3372000.0,-3661000.0,-3623000.0,-3059000.0,-2084000.0
Interest Expense Non Operating,6412000.0,7056000.0,7213000.0,7139000.0,7011000.0
Interest Income Non Operating,3040000.0,3395000.0,3590000.0,4080000.0,4927000.0
Operating Income,11194000.0,11968000.0,7136000.0,-7448000.0,-17711000.0
Operating Expense,194195000.0,193275000.0,188551000.0,200309000.0,204388000.0
Research And Development,55761000.0,54945000.0,56265000.0,59236000.0,53223000.0
Selling General And Administration,138434000.0,138330000.0,132286000.0,141073000.0,151165000.0
Selling And Marketing Expense,106989000.0,106727000.0,99949000.0,107091000.0,103182000.0
General And Administrative Expense,31445000.0,31603000.0,32337000.0,33982000.0,47983000.0
Other Gand A,31445000.0,31603000.0,32337000.0,33982000.0,47983000.0
Gross Profit,205389000.0,205243000.0,195687000.0,192861000.0,186677000.0
Cost Of Revenue,56669000.0,55290000.0,56753000.0,54434000.0,52460000.0
Total Revenue,262058000.0,260533000.0,252440000.0,247295000.0,239137000.0
Operating Revenue,262058000.0,260533000.0,252440000.0,247295000.0,239137000.0
