,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.21,0.0,0.0,0.0
Normalized EBITDA,1246000.0,19971000.0,-6892000.0,-8209000.0,-10098000.0
Total Unusual Items,-12757000.0,,,,
Total Unusual Items Excluding Goodwill,-12757000.0,,,,
Net Income From Continuing Operation Net Minority Interest,-24199000.0,19356000.0,-7729000.0,-8593000.0,-10616000.0
Reconciled Depreciation,8000.0,36000.0,32000.0,42000.0,59000.0
Reconciled Cost Of Revenue,0.0,0.0,15000.0,16000.0,14000.0
EBITDA,-11511000.0,19971000.0,-6892000.0,-8209000.0,-10098000.0
EBIT,-11519000.0,19935000.0,-6924000.0,-8251000.0,-10157000.0
Net Interest Income,77000.0,-2134000.0,80000.0,92000.0,93000.0
Interest Income,77000.0,51000.0,80000.0,92000.0,93000.0
Normalized Income,-11442000.0,19356000.0,-7729000.0,-8593000.0,-10616000.0
Net Income From Continuing And Discontinued Operation,-24199000.0,19356000.0,-7729000.0,-8593000.0,-10616000.0
Total Expenses,11519000.0,8708000.0,10100000.0,11000000.0,12537000.0
Total Operating Income As Reported,-11519000.0,19619000.0,-6924000.0,-8251000.0,-10157000.0
Diluted Average Shares,968173.0,787353.0,784008.0,631382.0,424694.0
Basic Average Shares,968173.0,787353.0,784008.0,631382.0,424694.0
Diluted EPS,-25.0,24.6,-9.8,-13.6,-25.0
Basic EPS,-25.0,24.6,-9.8,-13.6,-25.0
Diluted NI Availto Com Stockholders,-24199000.0,19356000.0,-7729000.0,-8593000.0,-10616000.0
Net Income Common Stockholders,-24199000.0,19356000.0,-7729000.0,-8593000.0,-10616000.0
Net Income,-24199000.0,19356000.0,-7729000.0,-8593000.0,-10616000.0
Net Income Including Noncontrolling Interests,-24199000.0,19356000.0,-7729000.0,-8593000.0,-10616000.0
Net Income Continuous Operations,-24199000.0,19356000.0,-7729000.0,-8593000.0,-10616000.0
Pretax Income,-24199000.0,19356000.0,-7729000.0,-8593000.0,-10616000.0
Other Income Expense,-12757000.0,29060000.0,-885000.0,-434000.0,-552000.0
Other Non Operating Income Expenses,,,-885000.0,-434000.0,-552000.0
Gain On Sale Of Security,-12757000.0,,,,
Net Non Operating Interest Income Expense,77000.0,-2134000.0,80000.0,92000.0,93000.0
Interest Income Non Operating,77000.0,51000.0,80000.0,92000.0,93000.0
Operating Income,-11519000.0,-7570000.0,-6924000.0,-8251000.0,-10157000.0
Operating Expense,11519000.0,8708000.0,10085000.0,10984000.0,12523000.0
Research And Development,6449000.0,5825000.0,6432000.0,7458000.0,8539000.0
Selling General And Administration,5070000.0,2883000.0,3653000.0,3526000.0,3984000.0
General And Administrative Expense,5070000.0,2883000.0,3653000.0,3526000.0,3984000.0
Other Gand A,3147000.0,1658000.0,1676000.0,1355000.0,1895000.0
Insurance And Claims,156000.0,157000.0,170000.0,209000.0,205000.0
Salaries And Wages,1767000.0,1068000.0,1807000.0,1962000.0,1884000.0
Gross Profit,0.0,1138000.0,3161000.0,2733000.0,2366000.0
Cost Of Revenue,0.0,0.0,15000.0,16000.0,14000.0
Total Revenue,0.0,1138000.0,3176000.0,2749000.0,2380000.0
Operating Revenue,0.0,1138000.0,3176000.0,2749000.0,2380000.0
