,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0
Normalized EBITDA,-8025000.0,-8851000.0,-6320000.0,-9358000.0,-10807000.0
Total Unusual Items,-241000.0,1464000.0,-2303000.0,46000.0,1618000.0
Total Unusual Items Excluding Goodwill,-241000.0,1464000.0,-2303000.0,46000.0,1618000.0
Net Income From Continuing Operation Net Minority Interest,-8623000.0,-5912000.0,-11019000.0,-9225000.0,-9418000.0
Reconciled Depreciation,274000.0,281000.0,297000.0,283000.0,229000.0
Reconciled Cost Of Revenue,1924000.0,2599000.0,1589000.0,1368000.0,1254000.0
EBITDA,-8266000.0,-7387000.0,-8623000.0,-9312000.0,-9189000.0
EBIT,-8540000.0,-7668000.0,-8920000.0,-9595000.0,-9418000.0
Net Interest Income,171000.0,280000.0,187000.0,239000.0,317000.0
Interest Expense,83000.0,,,,0.0
Interest Income,254000.0,280000.0,187000.0,239000.0,317000.0
Normalized Income,-8382000.0,-7376000.0,-8716000.0,-9271000.0,-11036000.0
Net Income From Continuing And Discontinued Operation,-8623000.0,-5912000.0,-11019000.0,-9225000.0,-9418000.0
Total Expenses,12461000.0,12961000.0,12357000.0,12291000.0,13039000.0
Total Operating Income As Reported,-8558000.0,-7668000.0,-8920000.0,-9595000.0,-10902000.0
Diluted Average Shares,97695133.0,94204138.0,79028987.0,78077118.0,75697199.0
Basic Average Shares,97695133.0,94204138.0,79028987.0,78077118.0,75697199.0
Diluted EPS,-0.09,-0.06,-0.14,-0.12,-0.12
Basic EPS,-0.09,-0.06,-0.14,-0.12,-0.12
Diluted NI Availto Com Stockholders,-8623000.0,-5912000.0,-11019000.0,-9225000.0,-9418000.0
Net Income Common Stockholders,-8623000.0,-5912000.0,-11019000.0,-9225000.0,-9418000.0
Net Income,-8623000.0,-5912000.0,-11019000.0,-9225000.0,-9418000.0
Net Income Including Noncontrolling Interests,-8623000.0,-5912000.0,-11019000.0,-9225000.0,-9418000.0
Net Income Continuous Operations,-8623000.0,-5912000.0,-11019000.0,-9225000.0,-9418000.0
Tax Provision,0.0,0.0,0.0,0.0,0.0
Pretax Income,-8623000.0,-5912000.0,-11019000.0,-9225000.0,-9418000.0
Other Income Expense,-236000.0,1476000.0,-2286000.0,131000.0,1167000.0
Other Non Operating Income Expenses,5000.0,12000.0,17000.0,85000.0,-451000.0
Gain On Sale Of Security,-241000.0,1464000.0,-2303000.0,46000.0,1618000.0
Net Non Operating Interest Income Expense,171000.0,280000.0,187000.0,239000.0,317000.0
Interest Expense Non Operating,83000.0,,,,0.0
Interest Income Non Operating,254000.0,280000.0,187000.0,239000.0,317000.0
Operating Income,-8558000.0,-7668000.0,-8920000.0,-9595000.0,-10902000.0
Operating Expense,10537000.0,10362000.0,10768000.0,10923000.0,11785000.0
Research And Development,3845000.0,3825000.0,4048000.0,4541000.0,5037000.0
Selling General And Administration,6692000.0,6537000.0,6720000.0,6382000.0,6748000.0
Selling And Marketing Expense,2562000.0,2503000.0,2568000.0,2523000.0,2540000.0
General And Administrative Expense,4130000.0,4034000.0,4152000.0,3859000.0,4208000.0
Other Gand A,4130000.0,4034000.0,4152000.0,3859000.0,4208000.0
Gross Profit,1979000.0,2694000.0,1848000.0,1328000.0,883000.0
Cost Of Revenue,1924000.0,2599000.0,1589000.0,1368000.0,1254000.0
Total Revenue,3903000.0,5293000.0,3437000.0,2696000.0,2137000.0
Operating Revenue,3903000.0,5293000.0,3437000.0,2696000.0,2137000.0
