,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,9524.200164,0.0,0.0,0.0,45003.869152
Tax Rate For Calcs,0.079368,0.0,0.0,0.0,0.169187
Normalized EBITDA,-5060000.0,-3205000.0,-4553000.0,-5040000.0,-6070000.0
Total Unusual Items,120000.0,141000.0,183000.0,216000.0,266000.0
Total Unusual Items Excluding Goodwill,120000.0,141000.0,183000.0,216000.0,266000.0
Net Income From Continuing Operation Net Minority Interest,-4489000.0,-2954000.0,-4249000.0,-4659000.0,-4724000.0
Reconciled Depreciation,2000.0,15000.0,44000.0,44000.0,43000.0
EBITDA,-4940000.0,-3064000.0,-4370000.0,-4824000.0,-5804000.0
EBIT,-4942000.0,-3079000.0,-4414000.0,-4868000.0,-5847000.0
Normalized Income,-4599475.799836,-3095000.0,-4432000.0,-4875000.0,-4944996.130848
Net Income From Continuing And Discontinued Operation,-4489000.0,-2954000.0,-4249000.0,-4659000.0,-4724000.0
Total Expenses,4942000.0,3179000.0,4414000.0,4938000.0,5847000.0
Total Operating Income As Reported,-4942000.0,-3079000.0,-4414000.0,-4868000.0,-5847000.0
Diluted Average Shares,9006000.0,,8738000.0,8605000.0,8602000.0
Basic Average Shares,9006000.0,,8738000.0,8605000.0,8602000.0
Diluted EPS,-0.5,,-0.49,-0.54,-0.55
Basic EPS,-0.5,,-0.49,-0.54,-0.55
Diluted NI Availto Com Stockholders,-4489000.0,-2954000.0,-4249000.0,-4659000.0,-4724000.0
Net Income Common Stockholders,-4489000.0,-2954000.0,-4249000.0,-4659000.0,-4724000.0
Net Income,-4489000.0,-2954000.0,-4249000.0,-4659000.0,-4724000.0
Minority Interests,0.0,0.0,0.0,0.0,0.0
Net Income Including Noncontrolling Interests,-4489000.0,-2954000.0,-4249000.0,-4659000.0,-4724000.0
Net Income Continuous Operations,-4489000.0,-2954000.0,-4249000.0,-4659000.0,-4724000.0
Tax Provision,-387000.0,0.0,0.0,0.0,-962000.0
Pretax Income,-4876000.0,-2954000.0,-4249000.0,-4659000.0,-5686000.0
Other Income Expense,66000.0,125000.0,165000.0,209000.0,161000.0
Other Non Operating Income Expenses,-54000.0,-16000.0,-18000.0,-7000.0,-105000.0
Gain On Sale Of Security,120000.0,141000.0,183000.0,216000.0,266000.0
Operating Income,-4942000.0,-3079000.0,-4414000.0,-4868000.0,-5847000.0
Operating Expense,4942000.0,3179000.0,4414000.0,4938000.0,5847000.0
Research And Development,1204000.0,1134000.0,1959000.0,2253000.0,2602000.0
Selling General And Administration,3738000.0,2045000.0,2455000.0,2685000.0,3245000.0
General And Administrative Expense,3738000.0,2045000.0,2455000.0,2685000.0,3245000.0
Other Gand A,3738000.0,2045000.0,2455000.0,2685000.0,3245000.0
Total Revenue,0.0,100000.0,0.0,70000.0,0.0
Operating Revenue,0.0,100000.0,0.0,70000.0,0.0
