,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,1523737.38312,0.0,3584912.161635,461756.4,0.0
Tax Rate For Calcs,0.064442,0.0,0.221035,0.21,0.0
Normalized EBITDA,-504476.0,-240135.0,-500345.0,-647201.0,-576409.0
Total Unusual Items,23645212.0,-32846689.0,16218737.0,2198840.0,
Total Unusual Items Excluding Goodwill,23645212.0,-32846689.0,16218737.0,2198840.0,
Net Income From Continuing Operation Net Minority Interest,21628441.0,-29806802.0,12174266.0,1467855.0,-646586.0
Reconciled Depreciation,9403.0,160410.0,33489.0,77972.0,64671.0
Reconciled Cost Of Revenue,866434.0,862670.0,857812.0,1050726.0,823099.0
EBITDA,23140736.0,-33086824.0,15718392.0,1551639.0,-576409.0
EBIT,23131333.0,-33247234.0,15633486.0,1473667.0,-641080.0
Net Interest Income,69677.0,54618.0,66787.0,13218.0,789.0
Interest Expense,13115.0,14078.0,4710.0,5812.0,5506.0
Interest Income,82792.0,68696.0,71497.0,19030.0,6295.0
Normalized Income,-493033.61688,3039887.0,-459558.838365,-269228.6,-646586.0
Net Income From Continuing And Discontinued Operation,21628441.0,-29806802.0,12174266.0,1467855.0,-646586.0
Total Expenses,1781346.0,1672936.0,1761041.0,2087132.0,1737009.0
Rent Expense Supplemental,,,39635.0,,
Total Operating Income As Reported,-596671.0,-469241.0,-656748.0,-744203.0,-647375.0
Diluted Average Shares,476449684.0,,317763232.0,224099059.0,17227999.0
Basic Average Shares,274632064.0,,110045018.0,21574059.0,17227999.0
Diluted EPS,0.05,,0.04,0.01,-0.04
Basic EPS,0.08,,0.11,0.07,-0.04
Diluted NI Availto Com Stockholders,21628441.0,-29806802.0,12174266.0,1467855.0,-646586.0
Net Income Common Stockholders,21628441.0,-29806802.0,12174266.0,1467855.0,-646586.0
Net Income,21628441.0,-29806802.0,12174266.0,1467855.0,-646586.0
Net Income Including Noncontrolling Interests,21628441.0,-29806802.0,12174266.0,1467855.0,-646586.0
Net Income Continuous Operations,21628441.0,-29806802.0,12174266.0,1467855.0,-646586.0
Tax Provision,1489777.0,,3454510.0,,0.0
Pretax Income,23118218.0,-33261312.0,15628776.0,1467855.0,-646586.0
Other Income Expense,23645212.0,-32846689.0,16218737.0,2198840.0,
Other Non Operating Income Expenses,,,,2198840.0,
Gain On Sale Of Security,23645212.0,-30339422.0,16218737.0,2198840.0,
Net Non Operating Interest Income Expense,69677.0,54618.0,66787.0,13218.0,789.0
Interest Expense Non Operating,13115.0,14078.0,4710.0,5812.0,5506.0
Interest Income Non Operating,82792.0,68696.0,71497.0,19030.0,6295.0
Operating Income,-596671.0,-469241.0,-656748.0,-744203.0,-647375.0
Operating Expense,914912.0,810266.0,954646.0,1036406.0,913910.0
Other Operating Expenses,,,187943.0,,
Depreciation Amortization Depletion Income Statement,,,84906.0,,
Depreciation And Amortization In Income Statement,,,84906.0,,
Selling General And Administration,914912.0,1303599.0,681797.0,1036406.0,913910.0
Selling And Marketing Expense,,,42202.0,,
General And Administrative Expense,914912.0,1397009.0,639595.0,1036406.0,913910.0
Other Gand A,914912.0,1955748.0,599960.0,1036406.0,913910.0
Rent And Landing Fees,,,39635.0,,
Gross Profit,318241.0,341025.0,297898.0,292203.0,266535.0
Cost Of Revenue,866434.0,862670.0,806395.0,1050726.0,823099.0
Total Revenue,1184675.0,1203695.0,1104293.0,1342929.0,1089634.0
Operating Revenue,1184675.0,1203695.0,1104293.0,1342929.0,1089634.0
