,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.175,0.181808,0.186,0.189,0.179,,
Total Unusual Items,,,,,,0.0,0.0
Total Unusual Items Excluding Goodwill,,,,,,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,56115000.0,57874000.0,56787000.0,55841000.0,53633000.0,,
Reconciled Depreciation,9643000.0,11765000.0,9747000.0,9914000.0,8571000.0,,
Net Interest Income,160559000.0,162886000.0,162441000.0,158756000.0,152055000.0,,
Interest Expense,71511000.0,76444000.0,80276000.0,78672000.0,77092000.0,,
Interest Income,232070000.0,239330000.0,242717000.0,237428000.0,229147000.0,,
Normalized Income,56115000.0,57874000.0,56787000.0,55841000.0,53633000.0,,
Net Income From Continuing And Discontinued Operation,56115000.0,57874000.0,56787000.0,55841000.0,53633000.0,,
Diluted Average Shares,59067767.0,59950488.0,60540158.0,60693515.0,61049120.0,,
Basic Average Shares,58832130.0,59691343.0,60299193.0,60462578.0,60799984.0,,
Diluted EPS,0.95,0.97,0.94,0.92,0.88,,
Basic EPS,0.95,0.97,0.94,0.92,0.88,,
Diluted NI Availto Com Stockholders,56115000.0,57874000.0,56787000.0,55841000.0,53633000.0,,
Net Income Common Stockholders,56115000.0,57874000.0,56787000.0,55841000.0,53633000.0,,
Net Income,56115000.0,57874000.0,56787000.0,55841000.0,53633000.0,,
Net Income Including Noncontrolling Interests,56115000.0,57874000.0,56787000.0,55841000.0,53633000.0,,
Net Income Discontinuous Operations,,0.0,0.0,0.0,0.0,0.0,
Net Income Continuous Operations,56115000.0,57874000.0,56787000.0,55841000.0,53633000.0,,
Tax Provision,11890000.0,12860000.0,12967000.0,13015000.0,11701000.0,,
Pretax Income,68005000.0,70734000.0,69754000.0,68856000.0,65334000.0,,
Special Income Charges,,,,,,0.0,0.0
Gain On Sale Of Security,,0.0,0.0,0.0,,0.0,0.0
Depreciation Amortization Depletion Income Statement,0.0,32000.0,31000.0,32000.0,31000.0,,
Depreciation And Amortization In Income Statement,0.0,32000.0,31000.0,32000.0,31000.0,,
Amortization,0.0,32000.0,31000.0,32000.0,31000.0,,
Amortization Of Intangibles Income Statement,0.0,32000.0,31000.0,32000.0,31000.0,,
Selling General And Administration,77849000.0,78625000.0,75443000.0,72362000.0,72652000.0,,
General And Administrative Expense,77849000.0,78625000.0,75443000.0,72362000.0,72652000.0,,
Insurance And Claims,3607000.0,3546000.0,3935000.0,4064000.0,4160000.0,,
Salaries And Wages,74242000.0,75079000.0,71508000.0,68298000.0,68492000.0,,
Total Revenue,173923000.0,175707000.0,172693000.0,170408000.0,167724000.0,,
Operating Revenue,173923000.0,175707000.0,172693000.0,170408000.0,167724000.0,,
Occupancy And Equipment,14824000.0,14713000.0,14184000.0,13713000.0,13693000.0,,
Other Non Interest Expense,10505000.0,10388000.0,11596000.0,10769000.0,10720000.0,,
