,2026-03-31,2025-12-31,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,25882.352941,0.0,0.0,53333.333333
Tax Rate For Calcs,0.19797,0.258824,0.172973,0.222222,0.266667
Normalized EBITDA,25200000.0,23900000.0,25100000.0,21200000.0,23700000.0
Total Unusual Items,,100000.0,,,200000.0
Total Unusual Items Excluding Goodwill,,100000.0,,,200000.0
Net Income From Continuing Operation Net Minority Interest,15700000.0,12500000.0,15200000.0,11100000.0,12000000.0
Reconciled Depreciation,4000000.0,5200000.0,4500000.0,4400000.0,4900000.0
Reconciled Cost Of Revenue,8500000.0,8900000.0,-8200000.0,8900000.0,9100000.0
EBITDA,25200000.0,24000000.0,25100000.0,21200000.0,23900000.0
EBIT,21200000.0,18800000.0,20600000.0,16800000.0,19000000.0
Net Interest Income,-800000.0,-1700000.0,-1900000.0,-2300000.0,-2100000.0
Interest Expense,1500000.0,1800000.0,2100000.0,2400000.0,2500000.0
Interest Income,700000.0,100000.0,200000.0,100000.0,400000.0
Normalized Income,15700000.0,12425882.352941,15200000.0,11100000.0,11853333.333333
Net Income From Continuing And Discontinued Operation,15700000.0,12500000.0,15200000.0,11100000.0,12000000.0
Total Expenses,62600000.0,66200000.0,47300000.0,62500000.0,63600000.0
Total Operating Income As Reported,20300000.0,18700000.0,19900000.0,16600000.0,17700000.0
Diluted Average Shares,84018000.0,84435000.0,84362000.0,83870000.0,84059000.0
Basic Average Shares,82383000.0,82174000.0,82313000.0,82350000.0,82145000.0
Diluted EPS,0.19,0.15,0.18,0.13,0.14
Basic EPS,0.19,0.15,0.18,0.14,0.15
Diluted NI Availto Com Stockholders,15700000.0,12500000.0,15200000.0,11100000.0,12000000.0
Net Income Common Stockholders,15700000.0,12500000.0,15200000.0,11100000.0,12000000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0
Net Income,15700000.0,12500000.0,15200000.0,11100000.0,12000000.0
Minority Interests,-100000.0,0.0,-100000.0,0.0,-100000.0
Net Income Including Noncontrolling Interests,15800000.0,12600000.0,15300000.0,11200000.0,12100000.0
Net Income Continuous Operations,15800000.0,12600000.0,15300000.0,11200000.0,12100000.0
Tax Provision,3900000.0,4400000.0,3200000.0,3200000.0,4400000.0
Pretax Income,19700000.0,17000000.0,18500000.0,14400000.0,16500000.0
Net Non Operating Interest Income Expense,-800000.0,-1700000.0,-1900000.0,-2300000.0,-2100000.0
Interest Expense Non Operating,1500000.0,1800000.0,2100000.0,2400000.0,2500000.0
Interest Income Non Operating,700000.0,100000.0,200000.0,100000.0,400000.0
Operating Income,20500000.0,18700000.0,36400000.0,16700000.0,17600000.0
Operating Expense,54100000.0,57300000.0,55500000.0,53600000.0,54500000.0
Other Operating Expenses,17700000.0,19800000.0,17300000.0,17000000.0,17300000.0
Depreciation And Amortization In Income Statement,4000000.0,5200000.0,4500000.0,4400000.0,4900000.0
Amortization,1000000.0,1700000.0,1600000.0,1600000.0,1600000.0
Depreciation Income Statement,3000000.0,3500000.0,2900000.0,2800000.0,3300000.0
Gross Profit,74600000.0,76000000.0,91900000.0,70300000.0,72100000.0
Cost Of Revenue,8500000.0,8900000.0,-8200000.0,8900000.0,9100000.0
Total Revenue,83100000.0,84900000.0,83700000.0,79200000.0,81200000.0
Operating Revenue,83100000.0,84900000.0,83700000.0,79200000.0,81200000.0
