,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.358999,0.267529,0.21,0.233115,0.271539
Normalized EBITDA,-273298.0,-169173.0,-592593.0,-83539.0,-126856.0
Total Unusual Items,,786707.0,847927.0,842499.0,559755.0
Total Unusual Items Excluding Goodwill,,786707.0,847927.0,842499.0,559755.0
Net Income From Continuing Operation Net Minority Interest,287762.0,452326.0,77269.0,582035.0,315350.0
EBITDA,-273298.0,-169173.0,-592593.0,-83539.0,-126856.0
EBIT,-273298.0,-169173.0,-592593.0,-83539.0,-126856.0
Net Interest Income,722224.0,786707.0,847927.0,842499.0,559755.0
Interest Income,722224.0,786707.0,847927.0,842499.0,559755.0
Normalized Income,287762.0,452326.0,77269.0,582035.0,315350.0
Net Income From Continuing And Discontinued Operation,287762.0,452326.0,77269.0,582035.0,315350.0
Total Expenses,273298.0,169173.0,592593.0,83539.0,126856.0
Total Operating Income As Reported,-273298.0,-169173.0,-592593.0,-83539.0,-126856.0
Diluted Average Shares,11095800.0,,11125380.0,11125380.0,8187200.0
Basic Average Shares,10295800.0,,10295800.0,10295800.0,7653866.0
Diluted EPS,0.025934,,0.006945,0.052316,0.038517
Basic EPS,0.027949,,0.007505,0.056531,0.041201
Diluted NI Availto Com Stockholders,287762.0,452326.0,77269.0,582035.0,315350.0
Net Income Common Stockholders,287762.0,452326.0,77269.0,582035.0,315350.0
Net Income,287762.0,452326.0,77269.0,582035.0,315350.0
Net Income Including Noncontrolling Interests,287762.0,452326.0,77269.0,582035.0,315350.0
Net Income Continuous Operations,287762.0,452326.0,77269.0,582035.0,315350.0
Tax Provision,161164.0,165208.0,178065.0,176925.0,117549.0
Pretax Income,448926.0,617534.0,255334.0,758960.0,432899.0
Other Income Expense,,786707.0,847927.0,842499.0,559755.0
Gain On Sale Of Security,,786707.0,847927.0,842499.0,559755.0
Net Non Operating Interest Income Expense,722224.0,786707.0,847927.0,842499.0,559755.0
Interest Income Non Operating,722224.0,786707.0,847927.0,842499.0,559755.0
Operating Income,-273298.0,-169173.0,-592593.0,-83539.0,-126856.0
Operating Expense,273298.0,169173.0,592593.0,83539.0,126856.0
Selling General And Administration,273298.0,169173.0,592593.0,83539.0,126856.0
General And Administrative Expense,273298.0,169173.0,592593.0,83539.0,126856.0
Other Gand A,273298.0,169173.0,592593.0,83539.0,126856.0
Total Revenue,0.0,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0,0.0
