,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,-1516035.798894,-931966.5,-68187.0,-305181.748466
Tax Rate For Calcs,0.18409,0.194788,0.2243,0.191,0.199596
Total Unusual Items,0.0,-7783000.0,-4155000.0,-357000.0,-1529000.0
Total Unusual Items Excluding Goodwill,0.0,-7783000.0,-4155000.0,-357000.0,-1529000.0
Net Income From Continuing Operation Net Minority Interest,27036000.0,33649000.0,7045000.0,13956000.0,11481000.0
Reconciled Depreciation,3644000.0,3817000.0,3189000.0,1841000.0,2059000.0
Net Interest Income,72907000.0,73741000.0,67042000.0,52101000.0,48332000.0
Interest Expense,38715000.0,41271000.0,41516000.0,33574000.0,33948000.0
Interest Income,111622000.0,115012000.0,108558000.0,85675000.0,82280000.0
Normalized Income,27036000.0,39915964.201106,10268033.5,14244813.0,12704818.251534
Net Income From Continuing And Discontinued Operation,27036000.0,33649000.0,7045000.0,13956000.0,11481000.0
Diluted NI Availto Com Stockholders,25724000.0,32350000.0,5919000.0,12761000.0,10349000.0
Net Income Common Stockholders,25724000.0,32350000.0,5919000.0,12761000.0,10349000.0
Otherunder Preferred Stock Dividend,237000.0,223000.0,50000.0,120000.0,57000.0
Preferred Stock Dividends,1075000.0,1076000.0,1076000.0,1075000.0,1075000.0
Net Income,27036000.0,33649000.0,7045000.0,13956000.0,11481000.0
Net Income Including Noncontrolling Interests,27036000.0,33649000.0,7045000.0,13956000.0,11481000.0
Net Income Continuous Operations,27036000.0,33649000.0,7045000.0,13956000.0,11481000.0
Tax Provision,6100000.0,8140000.0,2037000.0,3294000.0,2863000.0
Pretax Income,33136000.0,41789000.0,9082000.0,17250000.0,14344000.0
Special Income Charges,0.0,-7783000.0,-4155000.0,-357000.0,-1529000.0
Restructuring And Mergern Acquisition,0.0,7783000.0,4155000.0,357000.0,1529000.0
Gain On Sale Of Security,242000.0,1051000.0,1061000.0,567000.0,-249000.0
Depreciation Amortization Depletion Income Statement,1005000.0,1035000.0,780000.0,,17000.0
Depreciation And Amortization In Income Statement,1005000.0,1035000.0,780000.0,,17000.0
Amortization,1005000.0,1035000.0,780000.0,,17000.0
Amortization Of Intangibles Income Statement,1005000.0,1035000.0,780000.0,,17000.0
Selling General And Administration,26578000.0,28669000.0,25033000.0,20841000.0,22063000.0
Selling And Marketing Expense,788000.0,996000.0,754000.0,556000.0,514000.0
General And Administrative Expense,25790000.0,27673000.0,24279000.0,20285000.0,21549000.0
Insurance And Claims,807000.0,1201000.0,940000.0,937000.0,985000.0
Salaries And Wages,24983000.0,26472000.0,23339000.0,19348000.0,20564000.0
Total Revenue,81814000.0,84893000.0,76395000.0,59952000.0,55778000.0
Operating Revenue,81814000.0,84893000.0,76395000.0,59952000.0,55778000.0
Occupancy And Equipment,5449000.0,5329000.0,4823000.0,4032000.0,4038000.0
Professional Expense And Contract Services Expense,772000.0,1004000.0,1637000.0,997000.0,849000.0
Other Non Interest Expense,13876000.0,14779000.0,12429000.0,12137000.0,11382000.0
