,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.255319,0.200514,0.212,0.234,0.243028,,
Normalized EBITDA,710000000.0,581000000.0,759000000.0,795000000.0,679000000.0,,
Net Income From Continuing Operation Net Minority Interest,382000000.0,302000000.0,444000000.0,450000000.0,375000000.0,,
Reconciled Depreciation,132000000.0,134000000.0,138000000.0,135000000.0,121000000.0,,
Reconciled Cost Of Revenue,2275000000.0,2316000000.0,2426000000.0,2432000000.0,2142000000.0,,
EBITDA,710000000.0,581000000.0,759000000.0,795000000.0,679000000.0,,
EBIT,578000000.0,447000000.0,621000000.0,660000000.0,558000000.0,,
Net Interest Income,-24000000.0,-34000000.0,-23000000.0,-18000000.0,-13000000.0,,
Interest Expense,61000000.0,58000000.0,65000000.0,62000000.0,56000000.0,,
Interest Income,37000000.0,24000000.0,42000000.0,44000000.0,43000000.0,,
Normalized Income,382000000.0,302000000.0,444000000.0,450000000.0,375000000.0,,
Net Income From Continuing And Discontinued Operation,382000000.0,300000000.0,453000000.0,450000000.0,373000000.0,,
Total Expenses,3405000000.0,3464000000.0,3494000000.0,3545000000.0,3203000000.0,,
Diluted Average Shares,224400000.0,225200000.0,226500000.0,227700000.0,228900000.0,,
Basic Average Shares,223700000.0,224400000.0,225700000.0,226800000.0,228000000.0,,
Diluted EPS,1.7,1.33,2.0,1.98,1.63,,
Basic EPS,1.71,1.34,2.01,1.98,1.63,,
Diluted NI Availto Com Stockholders,382000000.0,300000000.0,453000000.0,450000000.0,373000000.0,,
Net Income Common Stockholders,382000000.0,300000000.0,453000000.0,450000000.0,373000000.0,,
Net Income,382000000.0,300000000.0,453000000.0,450000000.0,373000000.0,,
Minority Interests,-3000000.0,-9000000.0,6000000.0,-8000000.0,-5000000.0,,
Net Income Including Noncontrolling Interests,385000000.0,309000000.0,447000000.0,458000000.0,378000000.0,,
Net Income Discontinuous Operations,0.0,-2000000.0,9000000.0,0.0,-2000000.0,,
Net Income Continuous Operations,385000000.0,311000000.0,438000000.0,458000000.0,380000000.0,,
Tax Provision,132000000.0,78000000.0,118000000.0,140000000.0,122000000.0,,
Pretax Income,517000000.0,389000000.0,556000000.0,598000000.0,502000000.0,,
Other Income Expense,16000000.0,-27000000.0,-9000000.0,-34000000.0,34000000.0,,
Other Non Operating Income Expenses,16000000.0,-52000000.0,-9000000.0,-34000000.0,34000000.0,,
Net Non Operating Interest Income Expense,-24000000.0,-34000000.0,-23000000.0,-18000000.0,-13000000.0,,
Interest Expense Non Operating,61000000.0,58000000.0,65000000.0,62000000.0,56000000.0,,
Interest Income Non Operating,37000000.0,24000000.0,42000000.0,44000000.0,43000000.0,,
Operating Income,525000000.0,450000000.0,588000000.0,650000000.0,481000000.0,,
Operating Expense,1130000000.0,1148000000.0,1068000000.0,1113000000.0,1061000000.0,,
Depreciation Amortization Depletion Income Statement,132000000.0,134000000.0,138000000.0,135000000.0,121000000.0,,
Depreciation And Amortization In Income Statement,132000000.0,134000000.0,138000000.0,135000000.0,121000000.0,,
Amortization,27000000.0,28000000.0,32000000.0,33000000.0,32000000.0,,
Amortization Of Intangibles Income Statement,27000000.0,28000000.0,32000000.0,33000000.0,32000000.0,,
Depreciation Income Statement,105000000.0,106000000.0,106000000.0,102000000.0,89000000.0,,
Research And Development,113000000.0,109000000.0,106000000.0,106000000.0,102000000.0,,
Selling General And Administration,885000000.0,905000000.0,824000000.0,872000000.0,838000000.0,,
General And Administrative Expense,885000000.0,905000000.0,824000000.0,872000000.0,838000000.0,,
Other Gand A,885000000.0,905000000.0,824000000.0,872000000.0,838000000.0,,
Salaries And Wages,,,,,,0.0,0.0
Gross Profit,1655000000.0,1598000000.0,1656000000.0,1763000000.0,1542000000.0,,
Cost Of Revenue,2275000000.0,2316000000.0,2426000000.0,2432000000.0,2142000000.0,,
Total Revenue,3930000000.0,3914000000.0,4082000000.0,4195000000.0,3684000000.0,,
Operating Revenue,3930000000.0,3914000000.0,4082000000.0,4195000000.0,3684000000.0,,
