,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-5856000.0,-4128000.0,-5262000.0,-4623000.0,-4870000.0,,
Total Unusual Items,57000.0,0.0,,,6000.0,26000.0,59000.0
Total Unusual Items Excluding Goodwill,57000.0,0.0,,,6000.0,26000.0,59000.0
Net Income From Continuing Operation Net Minority Interest,-6073000.0,-4425000.0,-5573000.0,-4967000.0,-5209000.0,,
Reconciled Depreciation,270000.0,288000.0,299000.0,326000.0,324000.0,,
Reconciled Cost Of Revenue,126000.0,131000.0,128000.0,62000.0,0.0,,
EBITDA,-5799000.0,-4128000.0,-5262000.0,-4623000.0,-4864000.0,,
EBIT,-6069000.0,-4416000.0,-5561000.0,-4949000.0,-5188000.0,,
Net Interest Income,193000.0,186000.0,220000.0,216000.0,249000.0,,
Interest Expense,4000.0,9000.0,12000.0,18000.0,21000.0,,
Interest Income,197000.0,195000.0,232000.0,234000.0,270000.0,,
Normalized Income,-6130000.0,-4425000.0,-5573000.0,-4967000.0,-5215000.0,,
Net Income From Continuing And Discontinued Operation,-6073000.0,-4425000.0,-5573000.0,-4967000.0,-5209000.0,,
Total Expenses,6335000.0,4662000.0,5804000.0,5255000.0,5467000.0,,
Total Operating Income As Reported,-6324000.0,-4612000.0,-5793000.0,-5255000.0,-5463000.0,,
Diluted Average Shares,35256000.0,31590000.0,31128000.0,30397000.0,30243000.0,,
Basic Average Shares,35256000.0,31590000.0,31128000.0,30397000.0,30243000.0,,
Diluted EPS,-0.17,-0.14,-0.17,-0.17,-0.17,,
Basic EPS,-0.17,-0.14,-0.17,-0.17,-0.17,,
Diluted NI Availto Com Stockholders,-6073000.0,-4425000.0,-5573000.0,-4967000.0,-5209000.0,,
Net Income Common Stockholders,-6073000.0,-4425000.0,-5573000.0,-4967000.0,-5209000.0,,
Net Income,-6073000.0,-4425000.0,-5573000.0,-4967000.0,-5209000.0,,
Net Income Including Noncontrolling Interests,-6073000.0,-4425000.0,-5573000.0,-4967000.0,-5209000.0,,
Net Income Continuous Operations,-6073000.0,-4425000.0,-5573000.0,-4967000.0,-5209000.0,,
Pretax Income,-6073000.0,-4425000.0,-5573000.0,-4967000.0,-5209000.0,,
Other Income Expense,58000.0,1000.0,,72000.0,5000.0,27000.0,
Other Non Operating Income Expenses,1000.0,1000.0,,72000.0,-1000.0,1000.0,
Gain On Sale Of Security,57000.0,0.0,,,6000.0,26000.0,59000.0
Net Non Operating Interest Income Expense,193000.0,186000.0,220000.0,216000.0,249000.0,,
Interest Expense Non Operating,4000.0,9000.0,12000.0,18000.0,21000.0,,
Interest Income Non Operating,197000.0,195000.0,232000.0,234000.0,270000.0,,
Operating Income,-6324000.0,-4612000.0,-5793000.0,-5255000.0,-5463000.0,,
Operating Expense,6209000.0,4531000.0,5676000.0,5193000.0,5467000.0,,
Research And Development,3457000.0,2740000.0,3304000.0,3004000.0,3255000.0,,
Selling General And Administration,2752000.0,1791000.0,2372000.0,2189000.0,2212000.0,,
Selling And Marketing Expense,419000.0,286000.0,207000.0,141000.0,124000.0,,
General And Administrative Expense,2333000.0,1505000.0,2165000.0,2048000.0,2088000.0,,
Other Gand A,2333000.0,1505000.0,2165000.0,2048000.0,2088000.0,,
Gross Profit,-115000.0,-81000.0,-117000.0,-62000.0,4000.0,,
Cost Of Revenue,126000.0,131000.0,128000.0,62000.0,0.0,,
Total Revenue,11000.0,50000.0,11000.0,0.0,4000.0,,
Operating Revenue,11000.0,50000.0,11000.0,0.0,4000.0,,
