,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.4,0.031573,0.06422,0.21,0.21,
Normalized EBITDA,-3536000.0,-6506000.0,855000.0,-3401000.0,-1786000.0,
Total Unusual Items,,,,,-623000.0,
Total Unusual Items Excluding Goodwill,,,,,-623000.0,
Net Income From Continuing Operation Net Minority Interest,-3822000.0,-12852000.0,510000.0,-3971000.0,-1872000.0,
Reconciled Depreciation,217000.0,258000.0,257000.0,364000.0,18000.0,
Reconciled Cost Of Revenue,708000.0,682000.0,533000.0,529000.0,656000.0,
EBITDA,-3536000.0,-6506000.0,855000.0,-3401000.0,-1786000.0,
EBIT,-3753000.0,-6764000.0,598000.0,-3765000.0,-1804000.0,
Net Interest Income,-78000.0,1543000.0,2792000.0,67000.0,-5000.0,
Interest Expense,36000.0,,53000.0,144000.0,53000.0,34000.0
Normalized Income,-3822000.0,-12852000.0,510000.0,-3971000.0,-1872000.0,
Net Income From Continuing And Discontinued Operation,-3822000.0,-12852000.0,510000.0,-3971000.0,-1872000.0,
Total Expenses,4364000.0,3972000.0,2969000.0,4470000.0,2877000.0,
Total Operating Income As Reported,-3711000.0,-14814000.0,-2247000.0,-3976000.0,-1852000.0,
Diluted Average Shares,3289049.0,,858434.0,48456.0,62615.0,
Basic Average Shares,3289049.0,,858434.0,48456.0,62615.0,
Diluted EPS,-6.88,,-0.91,-10.3,-29.9,
Basic EPS,-6.88,,-0.91,-10.3,-29.9,
Diluted NI Availto Com Stockholders,-22621000.0,-13623000.0,-780000.0,-500000.0,-1872000.0,
Net Income Common Stockholders,-22621000.0,-13623000.0,-780000.0,-500000.0,-1872000.0,
Otherunder Preferred Stock Dividend,17940000.0,0.0,309000.0,-3815000.0,0.0,
Preferred Stock Dividends,859000.0,771000.0,981000.0,344000.0,,
Net Income,-3822000.0,-12852000.0,510000.0,-3971000.0,-1872000.0,
Net Income Including Noncontrolling Interests,-3822000.0,-12852000.0,510000.0,-3971000.0,-1872000.0,
Net Income Continuous Operations,-3822000.0,-12852000.0,510000.0,-3971000.0,-1872000.0,
Tax Provision,33000.0,-419000.0,35000.0,62000.0,15000.0,
Pretax Income,-3789000.0,-13271000.0,545000.0,-3909000.0,-1857000.0,
Other Income Expense,,,,,-565000.0,
Other Non Operating Income Expenses,,,,,58000.0,
Gain On Sale Of Security,,,,,-623000.0,
Net Non Operating Interest Income Expense,-78000.0,1543000.0,2792000.0,67000.0,-5000.0,
Total Other Finance Cost,42000.0,-1293000.0,-2845000.0,-211000.0,-48000.0,
Interest Expense Non Operating,36000.0,,53000.0,144000.0,53000.0,34000.0
Operating Income,-3711000.0,-3660000.0,-2247000.0,-3976000.0,-1852000.0,
Operating Expense,3656000.0,3290000.0,2436000.0,3941000.0,2221000.0,
Research And Development,468000.0,39000.0,221000.0,972000.0,530000.0,
Selling General And Administration,3188000.0,3251000.0,2215000.0,2969000.0,1691000.0,
Selling And Marketing Expense,772000.0,615000.0,812000.0,717000.0,349000.0,
General And Administrative Expense,2416000.0,2636000.0,1403000.0,2252000.0,1342000.0,
Other Gand A,2416000.0,2636000.0,1403000.0,2252000.0,1342000.0,
Gross Profit,-55000.0,-370000.0,189000.0,-35000.0,369000.0,
Cost Of Revenue,708000.0,682000.0,533000.0,529000.0,656000.0,
Total Revenue,653000.0,312000.0,722000.0,494000.0,1025000.0,
Operating Revenue,653000.0,312000.0,722000.0,494000.0,1025000.0,
