,2026-03-31,2025-12-31,2025-09-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,63647.22,0.0,0.0,-374779.86
Tax Rate For Calcs,0.0,0.21,0.0,0.0,0.21
Normalized EBITDA,-3547766.0,3607623.0,-4621022.0,-71110.0,15518925.0
Total Unusual Items,-42983.0,303082.0,-214399.0,-28803.0,-1784666.0
Total Unusual Items Excluding Goodwill,-42983.0,303082.0,-214399.0,-28803.0,-1784666.0
Net Income From Continuing Operation Net Minority Interest,-3628563.0,5783086.0,-5371024.0,-100257.0,15975149.0
Reconciled Depreciation,35829.0,-1233556.0,402787.0,344.0,-1261255.0
Reconciled Cost Of Revenue,6840414.0,48921501.0,2946000.0,14738105.0,25993855.0
EBITDA,-3590749.0,3910705.0,-4835421.0,-99913.0,13734259.0
EBIT,-3626578.0,3910705.0,-5238208.0,-100257.0,13734259.0
Net Interest Income,-4857.0,1882379.0,-132271.0,-13391.0,2254328.0
Interest Expense,1985.0,-1880518.0,132271.0,0.0,
Interest Income,16.0,,,0.0,
Normalized Income,-3585580.0,5543651.22,-5156625.0,-71454.0,17385035.14
Net Income From Continuing And Discontinued Operation,-3628563.0,-18623043.0,-5371024.0,-100257.0,15975149.0
Total Expenses,7349259.0,43145520.0,8479613.0,14567826.0,14948656.0
Rent Expense Supplemental,39975.0,,,41637.0,
Total Operating Income As Reported,-3623706.0,4123459.0,-4981908.0,-86866.0,9790503.0
Diluted Average Shares,20158683.0,,19922380.0,19922380.0,
Basic Average Shares,20158683.0,,19922380.0,19922380.0,
Diluted EPS,-0.18,,-0.269598,-0.005032,
Basic EPS,-0.18,,-0.269598,-0.005032,
Diluted NI Availto Com Stockholders,-3628563.0,-18623043.0,-5371024.0,-100257.0,15975149.0
Net Income Common Stockholders,-3628563.0,-18623043.0,-5371024.0,-100257.0,15975149.0
Net Income,-3628563.0,-18623043.0,-5371024.0,-100257.0,15975149.0
Net Income Including Noncontrolling Interests,-3628563.0,-18623312.0,-5370479.0,-100257.0,15974883.0
Net Income Continuous Operations,-3628563.0,5782817.0,-5370479.0,-100257.0,15974883.0
Tax Provision,0.0,,,0.0,
Pretax Income,-3628563.0,5791223.0,-5370479.0,-100257.0,15976948.0
Other Income Expense,-42983.0,3502.0,-445008.0,-28803.0,3953164.0
Other Non Operating Income Expenses,-2888.0,-299580.0,-230609.0,-13391.0,5737830.0
Special Income Charges,,,-188163.0,,
Write Off,,,188163.0,,
Restructuring And Mergern Acquisition,,,0.0,,
Gain On Sale Of Security,-42983.0,9220.0,-26236.0,-28803.0,-3817949.0
Net Non Operating Interest Income Expense,-4857.0,1882379.0,-132271.0,-13391.0,2254328.0
Total Other Finance Cost,2888.0,,,13391.0,
Interest Expense Non Operating,1985.0,-1880518.0,132271.0,0.0,
Interest Income Non Operating,16.0,,,0.0,
Operating Income,-3580723.0,3905342.0,-4793200.0,-58063.0,9769456.0
Operating Expense,508845.0,-5775981.0,5533613.0,-170279.0,-11045199.0
Other Operating Expenses,-13156.0,,,-52598.0,
Provision For Doubtful Accounts,234711.0,,,-316514.0,
Depreciation Amortization Depletion Income Statement,,,402787.0,,
Depreciation And Amortization In Income Statement,,,402787.0,,
Research And Development,78969.0,-1264913.0,1258826.0,62086.0,-329753.0
Selling General And Administration,208321.0,-3444076.0,3872000.0,136747.0,-10777648.0
Selling And Marketing Expense,0.0,-4803496.0,1634000.0,1867.0,-7707240.0
General And Administrative Expense,208321.0,1359420.0,2238000.0,134880.0,-3070408.0
Other Gand A,34974.0,1788253.0,1893000.0,5189.0,-2392650.0
Rent And Landing Fees,39975.0,,,41637.0,
Salaries And Wages,133372.0,-592141.0,345000.0,88054.0,-677758.0
Gross Profit,-3071878.0,-1870639.0,740413.0,-228342.0,-1275743.0
Cost Of Revenue,6840414.0,48921501.0,2946000.0,14738105.0,25993855.0
Total Revenue,3768536.0,47050550.0,3686179.0,14509763.0,24717954.0
Operating Revenue,3768536.0,47050550.0,3686179.0,14509763.0,24717954.0
