,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-367381.2,-25.116625,0.0,0.0,0.0,
Tax Rate For Calcs,0.4,0.000109,0.25,0.0,0.0,
Normalized EBITDA,-5088978.0,-3662901.0,-2499592.0,-1235817.0,-564226.0,
Total Unusual Items,-918453.0,-229877.0,0.0,0.0,58395.0,
Total Unusual Items Excluding Goodwill,-918453.0,-229877.0,0.0,0.0,58395.0,
Net Income From Continuing Operation Net Minority Interest,-9287372.0,-7376424.0,2650503.0,-3072964.0,-1579234.0,
Reconciled Depreciation,3680954.0,4332374.0,1534081.0,2292759.0,2416583.0,
Reconciled Cost Of Revenue,68578124.0,54519790.0,56047837.0,36061924.0,30137167.0,
EBITDA,-6007431.0,-3892778.0,-2499592.0,-1235817.0,-505831.0,
EBIT,-9688385.0,-8225152.0,-4033673.0,-3528576.0,-2922414.0,
Net Interest Income,-416095.0,-335393.0,-219768.0,-163303.0,45120.0,
Normalized Income,-8736300.2,-7146572.116625,2650503.0,-3072964.0,-1637629.0,
Net Income From Continuing And Discontinued Operation,-9287372.0,-7376424.0,2650503.0,-3072964.0,-1579234.0,
Total Expenses,79306377.0,67027664.0,64957233.0,44052909.0,37861315.0,
Total Operating Income As Reported,-9700583.0,-8014975.0,-4033673.0,-3528576.0,-2864019.0,
Diluted Average Shares,89247119.0,,89661699.0,89007924.0,89938690.0,
Basic Average Shares,89247119.0,,89644226.0,89007924.0,89938690.0,
Diluted EPS,-0.1,,0.03,-0.03,-0.02,
Basic EPS,-0.1,,0.03,-0.03,-0.02,
Diluted NI Availto Com Stockholders,-9287372.0,-7376424.0,2650503.0,-3072964.0,-1579234.0,
Net Income Common Stockholders,-9287372.0,-7376424.0,2650503.0,-3072964.0,-1579234.0,
Net Income,-9287372.0,-7376424.0,2650503.0,-3072964.0,-1579234.0,
Minority Interests,-325082.0,246679.0,567955.0,287434.0,471748.0,
Net Income Including Noncontrolling Interests,-8962290.0,-7623103.0,2082548.0,-3360398.0,-2050982.0,
Net Income Continuous Operations,-8962290.0,-7623103.0,2082548.0,-3360398.0,-2050982.0,
Tax Provision,7426.0,-833.0,-183853.0,0.0,0.0,
Pretax Income,-8954864.0,-7623936.0,1898695.0,-3360398.0,-2050982.0,
Other Income Expense,1149616.0,936609.0,6152136.0,331481.0,826312.0,
Other Non Operating Income Expenses,2068069.0,1055191.0,6151989.0,352951.0,712792.0,
Special Income Charges,-12198.0,210177.0,0.0,0.0,58395.0,
Gain On Sale Of Business,,0.0,0.0,0.0,,18782.0
Write Off,12198.0,,,,-58395.0,597511.0
Earnings From Equity Interest,0.0,111295.0,147.0,-21470.0,55125.0,
Gain On Sale Of Security,-906255.0,,,,,
Net Non Operating Interest Income Expense,-416095.0,-335393.0,-219768.0,-163303.0,45120.0,
Total Other Finance Cost,416095.0,335393.0,219768.0,163303.0,-45120.0,
Operating Income,-9688385.0,-8225152.0,-4033673.0,-3528576.0,-2922414.0,
Operating Expense,10728253.0,12507874.0,8909396.0,7990985.0,7724148.0,
Provision For Doubtful Accounts,,,-157510.0,75871.0,,597511.0
Research And Development,4219925.0,5302541.0,3861633.0,3613478.0,3023961.0,
Selling General And Administration,6508328.0,7065299.0,5205273.0,4301636.0,4700187.0,
Selling And Marketing Expense,1998104.0,1897340.0,1332724.0,950777.0,896050.0,
General And Administrative Expense,4510224.0,5167959.0,3872549.0,3350859.0,3804137.0,
Other Gand A,4510224.0,5167959.0,3872549.0,3350859.0,3804137.0,
Gross Profit,1039868.0,4282722.0,4875723.0,4462409.0,4801734.0,
Cost Of Revenue,68578124.0,54519790.0,56047837.0,36061924.0,30137167.0,
Total Revenue,69617992.0,58802512.0,60923560.0,40524333.0,34938901.0,
Operating Revenue,69617992.0,58802512.0,60923560.0,40524333.0,34938901.0,
