,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.078683,0.242743,0.21,0.21,0.21
Normalized EBITDA,9465000.0,22301000.0,13906000.0,11721000.0,1158000.0
Net Income From Continuing Operation Net Minority Interest,5234000.0,8791000.0,8098000.0,9830000.0,-5996000.0
Reconciled Depreciation,5079000.0,7349000.0,6360000.0,6037000.0,3905000.0
Reconciled Cost Of Revenue,72825000.0,98671000.0,82960000.0,73043000.0,63639000.0
EBITDA,9465000.0,22301000.0,13906000.0,11721000.0,1158000.0
EBIT,4386000.0,14952000.0,7546000.0,5684000.0,-2747000.0
Net Interest Income,1295000.0,-1520000.0,-992000.0,-1250000.0,-936000.0
Normalized Income,5234000.0,8791000.0,8098000.0,9830000.0,-5996000.0
Net Income From Continuing And Discontinued Operation,5234000.0,8791000.0,8098000.0,9830000.0,-5996000.0
Total Expenses,106088000.0,128584000.0,110145000.0,99286000.0,94784000.0
Total Operating Income As Reported,4386000.0,12957000.0,7546000.0,5684000.0,-2747000.0
Diluted Average Shares,77188106.0,67377192.0,59852657.0,57341141.0,57037671.0
Basic Average Shares,74525773.0,65075472.0,58477579.0,57124568.0,57037671.0
Diluted EPS,0.07,0.13,0.14,0.17,-0.11
Basic EPS,0.07,0.14,0.14,0.17,-0.11
Diluted NI Availto Com Stockholders,5234000.0,8791000.0,8098000.0,9830000.0,-5996000.0
Net Income Common Stockholders,5234000.0,8791000.0,8098000.0,9830000.0,-5996000.0
Net Income,5234000.0,8791000.0,8098000.0,9830000.0,-5996000.0
Net Income Including Noncontrolling Interests,5234000.0,8791000.0,8098000.0,9830000.0,-5996000.0
Net Income Continuous Operations,5234000.0,8791000.0,8098000.0,9830000.0,-5996000.0
Tax Provision,447000.0,2818000.0,-1544000.0,-5396000.0,2313000.0
Pretax Income,5681000.0,11609000.0,6554000.0,4434000.0,-3683000.0
Net Non Operating Interest Income Expense,1295000.0,-1520000.0,-992000.0,-1250000.0,-936000.0
Total Other Finance Cost,-1295000.0,-1309000.0,992000.0,1250000.0,936000.0
Operating Income,4386000.0,8375000.0,7546000.0,5684000.0,-2747000.0
Operating Expense,33263000.0,29913000.0,27185000.0,26243000.0,31145000.0
Other Operating Expenses,1041000.0,-2382000.0,-206000.0,-574000.0,4538000.0
Research And Development,12117000.0,11227000.0,11494000.0,12309000.0,11621000.0
Selling General And Administration,20105000.0,21068000.0,15897000.0,14508000.0,14986000.0
Selling And Marketing Expense,9707000.0,9572000.0,9075000.0,8265000.0,8202000.0
General And Administrative Expense,10398000.0,11496000.0,6822000.0,6243000.0,6784000.0
Other Gand A,10398000.0,11496000.0,6822000.0,6243000.0,6784000.0
Gross Profit,37649000.0,38288000.0,34731000.0,31927000.0,28398000.0
Cost Of Revenue,72825000.0,98671000.0,82960000.0,73043000.0,63639000.0
Total Revenue,110474000.0,136959000.0,117691000.0,104970000.0,92037000.0
Operating Revenue,110474000.0,136959000.0,117691000.0,104970000.0,92037000.0
