,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.206,0.232614,0.195,0.201,0.217727
Net Income From Continuing Operation Net Minority Interest,5997000.0,7713000.0,7926000.0,7727000.0,3036000.0
Reconciled Depreciation,917000.0,687000.0,591000.0,560000.0,711000.0
Net Interest Income,15463000.0,15711000.0,14739000.0,13708000.0,12576000.0
Interest Expense,13552000.0,14401000.0,14817000.0,14977000.0,15179000.0
Interest Income,29015000.0,30112000.0,29556000.0,28685000.0,27755000.0
Normalized Income,5997000.0,7713000.0,7926000.0,7727000.0,3036000.0
Net Income From Continuing And Discontinued Operation,5997000.0,7713000.0,7926000.0,7727000.0,3036000.0
Diluted Average Shares,17430000.0,17507000.0,17671000.0,18004000.0,18280000.0
Basic Average Shares,17373000.0,17466000.0,17639000.0,17989000.0,18267000.0
Diluted EPS,0.34,0.44,0.45,0.43,0.17
Basic EPS,0.35,0.44,0.45,0.43,0.17
Diluted NI Availto Com Stockholders,5997000.0,7713000.0,7926000.0,7727000.0,3036000.0
Net Income Common Stockholders,5997000.0,7713000.0,7926000.0,7727000.0,3036000.0
Net Income,5997000.0,7713000.0,7926000.0,7727000.0,3036000.0
Net Income Including Noncontrolling Interests,5997000.0,7713000.0,7926000.0,7727000.0,3036000.0
Net Income Continuous Operations,5997000.0,7713000.0,7926000.0,7727000.0,3036000.0
Tax Provision,1555000.0,2338000.0,1918000.0,1942000.0,845000.0
Pretax Income,7552000.0,10051000.0,9844000.0,9669000.0,3881000.0
Selling General And Administration,20459000.0,21613000.0,21246000.0,21867000.0,17770000.0
Selling And Marketing Expense,617000.0,696000.0,712000.0,746000.0,723000.0
General And Administrative Expense,19842000.0,20917000.0,20534000.0,21121000.0,17047000.0
Salaries And Wages,19842000.0,20917000.0,20534000.0,21121000.0,17047000.0
Total Revenue,34662000.0,,,,
Operating Revenue,34662000.0,36599000.0,36353000.0,37220000.0,28753000.0
Occupancy And Equipment,1966000.0,1824000.0,1688000.0,1753000.0,1929000.0
Professional Expense And Contract Services Expense,383000.0,219000.0,380000.0,500000.0,1736000.0
Other Non Interest Expense,4038000.0,3450000.0,3464000.0,3440000.0,3995000.0
