,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.4,0.21,0.21,0.21,0.21
Normalized EBITDA,-3314000.0,-1901000.0,-1977000.0,-7037000.0,-11377000.0
Net Income From Continuing Operation Net Minority Interest,-13382000.0,-2615000.0,-11146000.0,-16593000.0,-20710000.0
Reconciled Depreciation,2692000.0,2770000.0,2542000.0,2596000.0,2566000.0
Reconciled Cost Of Revenue,17542000.0,19085000.0,16086000.0,16028000.0,13569000.0
EBITDA,-3314000.0,-1901000.0,-1977000.0,-7037000.0,-11377000.0
EBIT,-6006000.0,-4671000.0,-4519000.0,-9633000.0,-13943000.0
Net Interest Income,-7062000.0,-7210000.0,-6155000.0,-5865000.0,-5603000.0
Interest Expense,7088000.0,7244000.0,6203000.0,5956000.0,5853000.0
Interest Income,26000.0,34000.0,48000.0,91000.0,250000.0
Normalized Income,-13382000.0,-2615000.0,-11146000.0,-16593000.0,-20710000.0
Net Income From Continuing And Discontinued Operation,-13382000.0,-2615000.0,-11146000.0,-16593000.0,-20710000.0
Total Expenses,66388000.0,68547000.0,57807000.0,65407000.0,58323000.0
Total Operating Income As Reported,-6511000.0,-3930000.0,-4025000.0,-14107000.0,-16946000.0
Diluted Average Shares,29947157.0,29795770.0,29622101.0,28913811.0,29475649.0
Basic Average Shares,29947157.0,29795770.0,29622101.0,28913811.0,29475649.0
Diluted EPS,-0.45,-0.09,-0.38,-0.57,-0.7
Basic EPS,-0.45,-0.09,-0.38,-0.57,-0.7
Diluted NI Availto Com Stockholders,-13382000.0,-2615000.0,-11146000.0,-16593000.0,-20710000.0
Net Income Common Stockholders,-13382000.0,-2615000.0,-11146000.0,-16593000.0,-20710000.0
Net Income,-13382000.0,-2615000.0,-11146000.0,-16593000.0,-20710000.0
Net Income Including Noncontrolling Interests,-13382000.0,-2615000.0,-11146000.0,-16593000.0,-20710000.0
Net Income Continuous Operations,-13382000.0,-2615000.0,-11146000.0,-16593000.0,-20710000.0
Tax Provision,288000.0,-9300000.0,424000.0,1004000.0,914000.0
Pretax Income,-13094000.0,-11915000.0,-10722000.0,-15589000.0,-19796000.0
Other Income Expense,479000.0,-775000.0,-542000.0,4383000.0,2753000.0
Other Non Operating Income Expenses,479000.0,-775000.0,-542000.0,4383000.0,2753000.0
Net Non Operating Interest Income Expense,-7062000.0,-7210000.0,-6155000.0,-5865000.0,-5603000.0
Interest Expense Non Operating,7088000.0,7244000.0,6203000.0,5956000.0,5853000.0
Interest Income Non Operating,26000.0,34000.0,48000.0,91000.0,250000.0
Operating Income,-6511000.0,-3930000.0,-4025000.0,-14107000.0,-16946000.0
Operating Expense,48846000.0,49462000.0,41721000.0,49379000.0,44754000.0
Research And Development,5241000.0,5434000.0,4555000.0,5203000.0,5055000.0
Selling General And Administration,43605000.0,44028000.0,37166000.0,44176000.0,39699000.0
Gross Profit,42335000.0,45532000.0,37696000.0,35272000.0,27808000.0
Cost Of Revenue,17542000.0,19085000.0,16086000.0,16028000.0,13569000.0
Total Revenue,59877000.0,64617000.0,53782000.0,51300000.0,41377000.0
Operating Revenue,59877000.0,64617000.0,53782000.0,51300000.0,41377000.0
