,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0
Normalized EBITDA,-3371000.0,-4028000.0,-3375000.0,-2327000.0,-3693000.0
Total Unusual Items,-97000.0,506000.0,175000.0,-350000.0,584000.0
Total Unusual Items Excluding Goodwill,-97000.0,506000.0,175000.0,-350000.0,584000.0
Net Income From Continuing Operation Net Minority Interest,-3521000.0,-2941000.0,-2912000.0,-2895000.0,-2420000.0
Reconciled Depreciation,1000.0,1000.0,-1000.0,1000.0,1000.0
Reconciled Cost Of Revenue,84000.0,28000.0,53000.0,152000.0,94000.0
EBITDA,-3468000.0,-3522000.0,-3200000.0,-2677000.0,-3109000.0
EBIT,-3469000.0,-3523000.0,-3200000.0,-2678000.0,-3110000.0
Net Interest Income,45000.0,75000.0,113000.0,133000.0,106000.0
Interest Income,45000.0,75000.0,113000.0,133000.0,106000.0
Normalized Income,-3424000.0,-3447000.0,-3087000.0,-2545000.0,-3004000.0
Net Income From Continuing And Discontinued Operation,-3521000.0,-2941000.0,-2912000.0,-2895000.0,-2420000.0
Total Expenses,4032000.0,3761000.0,3466000.0,3100000.0,3307000.0
Total Operating Income As Reported,-3469000.0,-3522000.0,-3200000.0,-2678000.0,-3110000.0
Diluted Average Shares,38032421.0,,36646278.0,36576567.0,31395888.0
Basic Average Shares,38032421.0,,36646278.0,36576567.0,31395888.0
Diluted EPS,-0.09,,-0.08,-0.08,-0.08
Basic EPS,-0.09,,-0.08,-0.08,-0.08
Diluted NI Availto Com Stockholders,-3521000.0,-2941000.0,-2912000.0,-2895000.0,-2420000.0
Net Income Common Stockholders,-3521000.0,-2941000.0,-2912000.0,-2895000.0,-2420000.0
Net Income,-3521000.0,-2941000.0,-2912000.0,-2895000.0,-2420000.0
Net Income Including Noncontrolling Interests,-3521000.0,-2942000.0,-2912000.0,-2895000.0,-2420000.0
Net Income Continuous Operations,-3521000.0,-2942000.0,-2912000.0,-2895000.0,-2420000.0
Pretax Income,-3521000.0,-2942000.0,-2912000.0,-2895000.0,-2420000.0
Other Income Expense,-97000.0,506000.0,175000.0,-350000.0,584000.0
Gain On Sale Of Security,-97000.0,506000.0,175000.0,-350000.0,584000.0
Net Non Operating Interest Income Expense,45000.0,75000.0,113000.0,133000.0,106000.0
Interest Income Non Operating,45000.0,75000.0,113000.0,133000.0,106000.0
Operating Income,-3469000.0,-3523000.0,-3200000.0,-2678000.0,-3110000.0
Operating Expense,3948000.0,3733000.0,3413000.0,2948000.0,3213000.0
Research And Development,1228000.0,1501000.0,1685000.0,1426000.0,1642000.0
Selling General And Administration,2720000.0,2232000.0,1728000.0,1522000.0,1571000.0
Gross Profit,479000.0,210000.0,213000.0,270000.0,103000.0
Cost Of Revenue,84000.0,28000.0,53000.0,152000.0,94000.0
Total Revenue,563000.0,238000.0,266000.0,422000.0,197000.0
Operating Revenue,563000.0,238000.0,266000.0,422000.0,197000.0
