,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-3876202.0,-26338390.401808,-362880.0,-2264871.0,-6673375.0
Tax Rate For Calcs,0.022,0.100382,0.28,0.203,0.197
Normalized EBITDA,30280000.0,64353000.0,58439000.0,56268000.0,42326000.0
Total Unusual Items,-176191000.0,-262382000.0,-1296000.0,-11157000.0,-33875000.0
Total Unusual Items Excluding Goodwill,-176191000.0,-262382000.0,-1296000.0,-11157000.0,-33875000.0
Net Income From Continuing Operation Net Minority Interest,-180322000.0,-218161000.0,11605000.0,4961000.0,-23317000.0
Reconciled Depreciation,31156000.0,35767000.0,33390000.0,31334000.0,29897000.0
Reconciled Cost Of Revenue,821153000.0,854248000.0,813017000.0,819079000.0,783122000.0
EBITDA,-145911000.0,-198029000.0,57143000.0,45111000.0,8451000.0
EBIT,-177067000.0,-233796000.0,23753000.0,13777000.0,-21446000.0
Net Interest Income,-6369000.0,-7711000.0,-6705000.0,-6544000.0,-6520000.0
Interest Expense,7316000.0,8708000.0,7634000.0,7549000.0,7582000.0
Interest Income,1175000.0,1242000.0,1157000.0,1232000.0,1290000.0
Normalized Income,-8007202.0,17882609.598192,12538120.0,13853129.0,3884625.0
Net Income From Continuing And Discontinued Operation,-180322000.0,-218161000.0,11605000.0,4961000.0,-23317000.0
Total Expenses,1168175000.0,1187678000.0,1144033000.0,1155843000.0,1114200000.0
Total Operating Income As Reported,-178014000.0,-234793000.0,22824000.0,12772000.0,-22508000.0
Diluted Average Shares,98426000.0,98177000.0,98705000.0,98460000.0,97521000.0
Basic Average Shares,98426000.0,98177000.0,98160000.0,98081000.0,97521000.0
Diluted EPS,-1.83,-2.22,0.12,0.05,-0.24
Basic EPS,-1.83,-2.22,0.12,0.05,-0.24
Diluted NI Availto Com Stockholders,-180322000.0,-218161000.0,11605000.0,4961000.0,-23317000.0
Net Income Common Stockholders,-180322000.0,-218161000.0,11605000.0,4961000.0,-23317000.0
Net Income,-180322000.0,-218161000.0,11605000.0,4961000.0,-23317000.0
Net Income Including Noncontrolling Interests,-180322000.0,-218161000.0,11605000.0,4961000.0,-23317000.0
Net Income Continuous Operations,-180322000.0,-218161000.0,11605000.0,4961000.0,-23317000.0
Tax Provision,-4061000.0,-24343000.0,4514000.0,1267000.0,-5711000.0
Pretax Income,-184383000.0,-242504000.0,16119000.0,6228000.0,-29028000.0
Other Income Expense,-176191000.0,-262382000.0,-1296000.0,-11157000.0,-33875000.0
Special Income Charges,-176191000.0,-262382000.0,-1296000.0,-11157000.0,-33875000.0
Impairment Of Capital Assets,158000000.0,,,,0.0
Restructuring And Mergern Acquisition,18191000.0,-425000.0,1296000.0,11157000.0,33875000.0
Net Non Operating Interest Income Expense,-6369000.0,-7711000.0,-6705000.0,-6544000.0,-6520000.0
Total Other Finance Cost,228000.0,245000.0,228000.0,227000.0,228000.0
Interest Expense Non Operating,7316000.0,8708000.0,7634000.0,7549000.0,7582000.0
Interest Income Non Operating,1175000.0,1242000.0,1157000.0,1232000.0,1290000.0
Operating Income,-1823000.0,27589000.0,24120000.0,23929000.0,11367000.0
Operating Expense,347022000.0,333430000.0,331016000.0,336764000.0,331078000.0
Selling General And Administration,347022000.0,333430000.0,331016000.0,336764000.0,331078000.0
General And Administrative Expense,347022000.0,,,,331078000.0
Other Gand A,347022000.0,,,,331078000.0
Gross Profit,345199000.0,361019000.0,355136000.0,360693000.0,342445000.0
Cost Of Revenue,821153000.0,854248000.0,813017000.0,819079000.0,783122000.0
Total Revenue,1166352000.0,1215267000.0,1168153000.0,1179772000.0,1125567000.0
Operating Revenue,1166352000.0,1215267000.0,1168153000.0,1179772000.0,1125567000.0
