,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,-59010.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.4,0.21,0.0,0.0,0.21,,
Normalized EBITDA,955000.0,16080000.0,9193000.0,4953000.0,5639000.0,,
Total Unusual Items,,-281000.0,,,281000.0,-2237000.0,278000.0
Total Unusual Items Excluding Goodwill,,-281000.0,,,281000.0,-2237000.0,278000.0
Net Income From Continuing Operation Net Minority Interest,6892000.0,4886000.0,4067000.0,3417000.0,2382000.0,,
Reconciled Depreciation,5613000.0,5894000.0,6361000.0,5044000.0,5942000.0,,
Reconciled Cost Of Revenue,53849000.0,68996000.0,57126000.0,57264000.0,58637000.0,,
EBITDA,955000.0,15799000.0,9193000.0,4953000.0,5639000.0,,
EBIT,-4658000.0,9905000.0,2832000.0,-311000.0,-303000.0,,
Net Interest Income,-5884000.0,-6944000.0,-6898000.0,-6367000.0,-6065000.0,,
Interest Expense,6644000.0,10179000.0,6013000.0,5816000.0,6450000.0,,
Interest Income,760000.0,306000.0,286000.0,270000.0,385000.0,,
Normalized Income,6892000.0,5107990.0,4067000.0,3417000.0,2382000.0,,
Net Income From Continuing And Discontinued Operation,6892000.0,4886000.0,4067000.0,3417000.0,2382000.0,,
Total Expenses,76461000.0,93910000.0,80406000.0,83245000.0,86627000.0,,
Total Operating Income As Reported,-4843000.0,6595000.0,3588000.0,-827000.0,-1942000.0,,
Diluted Average Shares,28298861.0,28997378.0,29592822.0,29229245.0,27718912.0,,
Basic Average Shares,28298861.0,28997378.0,28279527.0,28265710.0,27718912.0,,
Diluted EPS,-0.09,0.02,0.05,0.03,-0.01,,
Basic EPS,-0.09,0.02,0.05,0.03,-0.01,,
Diluted NI Availto Com Stockholders,-2642000.0,2268000.0,1450000.0,800000.0,-235000.0,,
Net Income Common Stockholders,-2642000.0,2268000.0,1450000.0,800000.0,-235000.0,,
Preferred Stock Dividends,9534000.0,2618000.0,2617000.0,2617000.0,2617000.0,,
Net Income,6892000.0,4886000.0,4067000.0,3417000.0,2382000.0,,
Minority Interests,12485000.0,-11296000.0,-7319000.0,-4142000.0,1098000.0,,
Net Income Including Noncontrolling Interests,-5593000.0,16182000.0,11386000.0,7559000.0,1284000.0,,
Net Income Continuous Operations,-5593000.0,16182000.0,11386000.0,7559000.0,1284000.0,,
Tax Provision,-5709000.0,-16456000.0,-14567000.0,-13686000.0,-8037000.0,,
Pretax Income,-11302000.0,-274000.0,-3181000.0,-6127000.0,-6753000.0,,
Other Income Expense,-2332000.0,825000.0,766000.0,3029000.0,532000.0,,
Other Non Operating Income Expenses,-575000.0,356000.0,129000.0,1067000.0,1254000.0,,
Special Income Charges,,,,,-6081000.0,-2365000.0,349000.0
Gain On Sale Of Business,,,,,,0.0,0.0
Other Special Charges,,,,,6081000.0,8935000.0,-349000.0
Earnings From Equity Interest,-1757000.0,750000.0,637000.0,1962000.0,-722000.0,,
Gain On Sale Of Security,,,,,281000.0,128000.0,278000.0
Net Non Operating Interest Income Expense,-5884000.0,-6944000.0,-6898000.0,-6367000.0,-6065000.0,,
Total Other Finance Cost,,,1171000.0,821000.0,937000.0,689000.0,858000.0
Interest Expense Non Operating,6644000.0,10179000.0,6013000.0,5816000.0,6450000.0,,
Interest Income Non Operating,760000.0,306000.0,286000.0,270000.0,385000.0,,
Operating Income,-3086000.0,5845000.0,2951000.0,-2789000.0,-1220000.0,,
Operating Expense,22612000.0,24718000.0,22485000.0,26201000.0,27990000.0,,
Other Operating Expenses,1815000.0,2841000.0,2543000.0,3477000.0,6081000.0,,
Depreciation Amortization Depletion Income Statement,5613000.0,5698000.0,5566000.0,5264000.0,5942000.0,,
Depreciation And Amortization In Income Statement,5613000.0,5698000.0,5566000.0,5264000.0,5942000.0,,
Selling General And Administration,15184000.0,16179000.0,14376000.0,17460000.0,15967000.0,,
Gross Profit,19526000.0,30563000.0,25436000.0,23412000.0,26770000.0,,
Cost Of Revenue,53849000.0,69192000.0,57921000.0,57044000.0,58637000.0,,
Total Revenue,73375000.0,99755000.0,83357000.0,80456000.0,85407000.0,,
Operating Revenue,73375000.0,99755000.0,83357000.0,80456000.0,85407000.0,,
