,2026-03-31,2025-12-31,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,-425251.332,-1087498.805,-3617817.385,-35462.6475,
Tax Rate For Calcs,0.4,0.25,0.25,0.25,
Normalized EBITDA,44265113.45,46431737.85,81471318.94,43439430.08,
Total Unusual Items,-1063128.33,-4349995.22,-14471269.54,-141850.59,
Total Unusual Items Excluding Goodwill,-1063128.33,-4349995.22,-14471269.54,-141850.59,
Net Income From Continuing Operation Net Minority Interest,39972971.26,39673050.5,60290481.75,38105895.68,
Reconciled Depreciation,,,3566432.88,1808566.44,
Reconciled Cost Of Revenue,174937275.91,229796758.84,256616681.32,144531858.72,
EBITDA,43201985.12,42081742.63,67000049.4,43297579.49,
EBIT,43201985.12,42081742.63,63433616.52,41489013.05,
Net Interest Income,-3140222.28,-2096319.41,-3051439.32,-3590894.74,
Interest Expense,3229013.86,2408692.13,3143134.77,3383117.37,
Interest Income,274689.48,242864.45,223627.71,149991.14,
Normalized Income,40610848.258,42935546.915,71143933.905,38212283.6225,
Net Income From Continuing And Discontinued Operation,39972971.26,39673050.5,60290481.75,38105895.68,
Total Expenses,185473252.68,245548114.72,265865297.27,151322530.36,
Total Operating Income As Reported,39981839.19,39673050.5,60308073.73,38105895.48,
Diluted Average Shares,199864856.0,,,152423583.0,
Basic Average Shares,199864856.0,,,152423583.0,
Diluted EPS,0.2,,,0.25,
Basic EPS,0.2,,,0.25,
Net Income Common Stockholders,39972971.26,39673050.5,60290481.75,38105895.68,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,
Net Income,39972971.26,39673050.5,60290481.75,38105895.68,
Net Income Including Noncontrolling Interests,39972971.26,39673050.5,60290481.75,38105895.68,
Net Income Continuous Operations,39972971.26,39673050.5,60290481.75,38105895.68,
Pretax Income,39972971.26,39673050.5,60290481.75,38105895.68,
Other Non Operating Income Expenses,-8867.93,0.0,-17591.98,0.2,
Special Income Charges,-1063128.33,-4740436.23,-14471269.54,-141850.59,
Other Special Charges,,0.0,,,
Write Off,1063128.33,1429031.96,14498794.5,3453254.86,
Impairment Of Capital Assets,,,0.0,-3311404.27,
Net Non Operating Interest Income Expense,-3140222.28,-2096319.41,-3051439.32,-3590894.74,
Total Other Finance Cost,185897.9,-69508.27,131932.26,357768.51,
Interest Expense Non Operating,3229013.86,2408692.13,3143134.77,3383117.37,
Interest Income Non Operating,274689.48,242864.45,223627.71,149991.14,
Operating Income,43781427.44,44989791.91,77924094.77,41838640.9,
Operating Expense,10535976.77,15751355.88,9248615.95,6790671.64,
Other Operating Expenses,940002.84,1285287.58,1856257.39,902790.73,
Depreciation And Amortization In Income Statement,,,1795210.57,1808566.44,
Depreciation Income Statement,,,1795210.57,1808566.44,
Research And Development,6740312.13,13882184.17,5911174.24,3919614.93,
Selling General And Administration,4400568.19,-10186325.55,2355832.48,1223268.0,
Selling And Marketing Expense,470478.37,-523546.78,224359.3,202595.43,-412974.86
General And Administrative Expense,3930089.82,-9662778.77,2131473.18,1020672.57,-6365894.08
Gross Profit,54317404.21,60741147.79,87172710.72,48629312.54,
Cost Of Revenue,174937275.91,229796758.84,256616681.32,144531858.72,
Total Revenue,229254680.12,290537906.63,343789392.04,193161171.26,
Operating Revenue,229254680.12,290537906.63,343789392.04,193161171.26,
