,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-230680.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.395,0.002439,0.21,0.21,0.21
Normalized EBITDA,-6700000.0,-6891000.0,-7235000.0,-6617000.0,-6146000.0
Total Unusual Items,-584000.0,,,,0.0
Total Unusual Items Excluding Goodwill,-584000.0,,,,0.0
Net Income From Continuing Operation Net Minority Interest,-7959000.0,-8504000.0,-8991000.0,-9130000.0,-8121000.0
Reconciled Depreciation,1346000.0,844000.0,843000.0,845000.0,844000.0
Reconciled Cost Of Revenue,3250000.0,1861000.0,1766000.0,1742000.0,1526000.0
EBITDA,-7284000.0,-6891000.0,-7235000.0,-6617000.0,-6146000.0
EBIT,-8630000.0,-7735000.0,-8078000.0,-7462000.0,-6990000.0
Net Interest Income,-38000.0,-54000.0,-49000.0,-42000.0,-48000.0
Interest Expense,38000.0,54000.0,49000.0,42000.0,48000.0
Normalized Income,-7605680.0,-8504000.0,-8991000.0,-9130000.0,-8121000.0
Net Income From Continuing And Discontinued Operation,-7959000.0,-8504000.0,-8991000.0,-9130000.0,-8121000.0
Total Expenses,31652000.0,28604000.0,26122000.0,24750000.0,24240000.0
Total Operating Income As Reported,-9300000.0,-8467000.0,-8714000.0,-8248000.0,-7708000.0
Diluted Average Shares,45544682.0,43710109.0,42743518.0,41819427.0,40853048.0
Basic Average Shares,45544682.0,43710109.0,42743518.0,41819427.0,40853048.0
Diluted EPS,-0.17,-0.19,-0.21,-0.22,-0.2
Basic EPS,-0.17,-0.19,-0.21,-0.22,-0.2
Diluted NI Availto Com Stockholders,-7959000.0,-8504000.0,-8991000.0,-9130000.0,-8121000.0
Net Income Common Stockholders,-7959000.0,-8504000.0,-8991000.0,-9130000.0,-8121000.0
Net Income,-7959000.0,-8504000.0,-8991000.0,-9130000.0,-8121000.0
Net Income Including Noncontrolling Interests,-7959000.0,-8504000.0,-8991000.0,-9130000.0,-8121000.0
Net Income Continuous Operations,-7959000.0,-8504000.0,-8991000.0,-9130000.0,-8121000.0
Earnings From Equity Interest Net Of Tax,-2989000.0,-734000.0,-484000.0,-780000.0,-815000.0
Tax Provision,-3698000.0,-19000.0,380000.0,846000.0,268000.0
Pretax Income,-8668000.0,-7789000.0,-8127000.0,-7504000.0,-7038000.0
Other Income Expense,86000.0,732000.0,636000.0,786000.0,718000.0
Other Non Operating Income Expenses,670000.0,732000.0,636000.0,786000.0,718000.0
Special Income Charges,-584000.0,,,,0.0
Restructuring And Mergern Acquisition,584000.0,,,,0.0
Net Non Operating Interest Income Expense,-38000.0,-54000.0,-49000.0,-42000.0,-48000.0
Interest Expense Non Operating,38000.0,54000.0,49000.0,42000.0,48000.0
Operating Income,-8716000.0,-8467000.0,-8714000.0,-8248000.0,-7708000.0
Operating Expense,28402000.0,26743000.0,24356000.0,23008000.0,22714000.0
Research And Development,14457000.0,13227000.0,12648000.0,12171000.0,11862000.0
Selling General And Administration,13945000.0,13516000.0,11708000.0,10837000.0,10852000.0
Selling And Marketing Expense,8530000.0,7068000.0,6850000.0,6335000.0,6529000.0
General And Administrative Expense,5415000.0,6448000.0,4858000.0,4502000.0,4323000.0
Other Gand A,5415000.0,6448000.0,4858000.0,4502000.0,4323000.0
Gross Profit,19686000.0,18276000.0,15642000.0,14760000.0,15006000.0
Cost Of Revenue,3250000.0,1861000.0,1766000.0,1742000.0,1526000.0
Total Revenue,22936000.0,20137000.0,17408000.0,16502000.0,16532000.0
Operating Revenue,21775000.0,20013000.0,17408000.0,16490000.0,16502000.0
