,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,-4147.799386,752.0,0.0,-782.083543
Tax Rate For Calcs,0.189335,0.125691,0.188,0.192,0.195521
Total Unusual Items,0.0,-33000.0,4000.0,0.0,-4000.0
Total Unusual Items Excluding Goodwill,0.0,-33000.0,4000.0,0.0,-4000.0
Net Income From Continuing Operation Net Minority Interest,3755000.0,4271000.0,3682000.0,3270000.0,3197000.0
Reconciled Depreciation,748000.0,765000.0,779000.0,845000.0,845000.0
Net Interest Income,13010000.0,13065000.0,13214000.0,13311000.0,11594000.0
Interest Expense,8506000.0,8706000.0,9040000.0,9191000.0,9509000.0
Interest Income,21516000.0,21771000.0,22254000.0,22502000.0,21103000.0
Normalized Income,3755000.0,4299852.200614,3678752.0,3270000.0,3200217.916457
Net Income From Continuing And Discontinued Operation,3755000.0,4271000.0,3682000.0,3270000.0,3197000.0
Diluted Average Shares,9628205.0,9706818.0,9951351.0,9997229.0,10000818.0
Basic Average Shares,9628205.0,9706818.0,9951351.0,9909091.0,9990625.0
Diluted EPS,0.39,0.44,0.37,0.33,0.32
Basic EPS,0.39,0.44,0.37,0.33,0.32
Diluted NI Availto Com Stockholders,3755000.0,4271000.0,3682000.0,3270000.0,3197000.0
Net Income Common Stockholders,3755000.0,4271000.0,3682000.0,3270000.0,3197000.0
Net Income,3755000.0,4271000.0,3682000.0,3270000.0,3197000.0
Net Income Including Noncontrolling Interests,3755000.0,4271000.0,3682000.0,3270000.0,3197000.0
Net Income Continuous Operations,3755000.0,4271000.0,3682000.0,3270000.0,3197000.0
Tax Provision,877000.0,614000.0,853000.0,777000.0,777000.0
Pretax Income,4632000.0,4885000.0,4535000.0,4047000.0,3974000.0
Gain On Sale Of Security,-59000.0,191000.0,-66000.0,99000.0,10000.0
Depreciation Amortization Depletion Income Statement,113000.0,113000.0,113000.0,179000.0,179000.0
Depreciation And Amortization In Income Statement,113000.0,113000.0,113000.0,179000.0,179000.0
Amortization,113000.0,113000.0,113000.0,179000.0,179000.0
Amortization Of Intangibles Income Statement,113000.0,113000.0,113000.0,179000.0,179000.0
Selling General And Administration,6523000.0,6462000.0,6737000.0,6393000.0,5962000.0
Selling And Marketing Expense,226000.0,344000.0,201000.0,194000.0,167000.0
General And Administrative Expense,6297000.0,6118000.0,6536000.0,6199000.0,5795000.0
Insurance And Claims,231000.0,189000.0,195000.0,191000.0,198000.0
Salaries And Wages,6066000.0,5929000.0,6341000.0,6008000.0,5597000.0
Total Revenue,16109000.0,15724000.0,16240000.0,16147000.0,14183000.0
Operating Revenue,16109000.0,15724000.0,16240000.0,16147000.0,14183000.0
Occupancy And Equipment,1278000.0,1226000.0,1266000.0,1196000.0,1287000.0
Professional Expense And Contract Services Expense,605000.0,478000.0,359000.0,432000.0,508000.0
Other Non Interest Expense,2208000.0,2360000.0,2580000.0,2550000.0,2523000.0
