,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-65152275.37923,-49873687.5,-47765394.511149,-332155668.309655,-44430000.0,,
Tax Rate For Calcs,0.285881,0.300625,0.3006,0.312264,0.3,,
Normalized EBITDA,934200000.0,742500000.0,726100000.0,2477500000.0,648500000.0,,
Total Unusual Items,-227900000.0,-165900000.0,-158900000.0,-1063700000.0,-148100000.0,,
Total Unusual Items Excluding Goodwill,-227900000.0,-165900000.0,-158900000.0,-1063700000.0,-148100000.0,,
Net Income From Continuing Operation Net Minority Interest,175500000.0,107200000.0,156400000.0,703700000.0,-47600000.0,,
Reconciled Cost Of Revenue,26691700000.0,23948800000.0,23244700000.0,22941500000.0,22023600000.0,,
EBITDA,706300000.0,576600000.0,567200000.0,1413800000.0,500400000.0,,
EBIT,706300000.0,576600000.0,567200000.0,1413800000.0,500400000.0,,
Net Interest Income,-449200000.0,-416600000.0,-334000000.0,-379100000.0,-370800000.0,,
Interest Expense,449200000.0,416600000.0,334000000.0,379100000.0,370800000.0,,
Normalized Income,338247724.62077,223226312.5,267534605.488851,1435244331.690345,56070000.0,,
Net Income From Continuing And Discontinued Operation,175500000.0,107200000.0,156400000.0,703700000.0,-47600000.0,,
Total Expenses,29490600000.0,26572200000.0,26066600000.0,25358600000.0,24615900000.0,,
Diluted Average Shares,438750000.0,446666667.0,446857143.0,442578616.0,432727273.0,,
Basic Average Shares,438750000.0,446666667.0,446857143.0,439812500.0,432727273.0,,
Diluted EPS,0.4,0.24,0.35,1.59,-0.11,,
Basic EPS,0.4,0.24,0.35,1.6,-0.11,,
Diluted NI Availto Com Stockholders,175500000.0,107200000.0,156400000.0,703700000.0,-47600000.0,,
Net Income Common Stockholders,175500000.0,107200000.0,156400000.0,703700000.0,-47600000.0,,
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0,,
Net Income,175500000.0,107200000.0,156400000.0,703700000.0,-47600000.0,,
Minority Interests,-8100000.0,-4700000.0,-6700000.0,-7900000.0,-8400000.0,,
Net Income Including Noncontrolling Interests,183600000.0,111900000.0,163100000.0,711600000.0,-39200000.0,,
Net Income Discontinuous Operations,,,,,0.0,0.0,0.0
Net Income Continuous Operations,183600000.0,111900000.0,163100000.0,711600000.0,-39200000.0,,
Tax Provision,73500000.0,48100000.0,70100000.0,323100000.0,168800000.0,,
Pretax Income,257100000.0,160000000.0,233200000.0,1034700000.0,129600000.0,,
Other Non Operating Income Expenses,104500000.0,72000000.0,114000000.0,87400000.0,134300000.0,,
Special Income Charges,-227900000.0,-165900000.0,-158900000.0,-1063700000.0,-148100000.0,,
Other Special Charges,52100000.0,91300000.0,,912900000.0,,,
Write Off,175800000.0,74600000.0,158900000.0,150800000.0,148100000.0,,
Net Non Operating Interest Income Expense,-449200000.0,-416600000.0,-334000000.0,-379100000.0,-370800000.0,,
Interest Expense Non Operating,449200000.0,416600000.0,334000000.0,379100000.0,370800000.0,,
Operating Income,831600000.0,585900000.0,559700000.0,564500000.0,372400000.0,,
Operating Expense,2798900000.0,2623400000.0,2821900000.0,2417100000.0,2592300000.0,,
Other Operating Expenses,2798900000.0,2623400000.0,2821900000.0,2417100000.0,2592300000.0,,
Gross Profit,3630500000.0,3209300000.0,3381600000.0,2981600000.0,2964700000.0,,
Cost Of Revenue,26691700000.0,23948800000.0,23244700000.0,22941500000.0,22023600000.0,,
Total Revenue,30322200000.0,27158100000.0,26626300000.0,25923100000.0,24988300000.0,,
Operating Revenue,30322200000.0,27158100000.0,26626300000.0,25923100000.0,24988300000.0,,
