,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-1905600.0,-430928.449606,-18222.0,-42109.0,-377580.0,,
Tax Rate For Calcs,0.4,0.125233,0.006,0.017,0.21,,
Normalized EBITDA,23659000.0,12869000.0,9296000.0,5172000.0,-268000.0,,
Total Unusual Items,-4764000.0,-3441000.0,-3037000.0,-2477000.0,-1798000.0,,
Total Unusual Items Excluding Goodwill,-4764000.0,-3441000.0,-3037000.0,-2477000.0,-1798000.0,,
Net Income From Continuing Operation Net Minority Interest,-8533000.0,-22561000.0,-19103000.0,-21563000.0,-27218000.0,,
Reconciled Depreciation,16564000.0,15167000.0,13898000.0,15016000.0,11755000.0,,
Reconciled Cost Of Revenue,263057000.0,300578000.0,313423000.0,239464000.0,184723000.0,,
EBITDA,18895000.0,9428000.0,6259000.0,2695000.0,-2066000.0,,
EBIT,2331000.0,-5739000.0,-7639000.0,-12321000.0,-13821000.0,,
Net Interest Income,-13527000.0,-16006000.0,-14023000.0,-13119000.0,-12599000.0,,
Interest Expense,12211000.0,18887000.0,14023000.0,13119000.0,11569000.0,,
Normalized Income,-5674600.0,-19550928.449606,-16084222.0,-19128109.0,-25797580.0,,
Net Income From Continuing And Discontinued Operation,-8533000.0,-22561000.0,-19103000.0,-21563000.0,-27218000.0,,
Total Expenses,300903000.0,344776000.0,360419000.0,293395000.0,225067000.0,,
Total Operating Income As Reported,3158000.0,-8745000.0,-8631000.0,-15013000.0,-13069000.0,,
Diluted Average Shares,97013000.0,,95569000.0,94661000.0,94298000.0,,88540000.0
Basic Average Shares,97013000.0,,95569000.0,94661000.0,94298000.0,,88540000.0
Diluted EPS,-0.09,,-0.2,-0.23,-0.29,,-0.16
Basic EPS,-0.09,,-0.2,-0.23,-0.29,,-0.16
Diluted NI Availto Com Stockholders,-8447000.0,-22474000.0,-19015000.0,-21477000.0,-27132000.0,,
Average Dilution Earnings,,,,,0.0,,
Net Income Common Stockholders,-8447000.0,-22474000.0,-19015000.0,-21477000.0,-27132000.0,,
Otherunder Preferred Stock Dividend,,,,,,0.0,0.0
Preferred Stock Dividends,-86000.0,-87000.0,-88000.0,-86000.0,-86000.0,,
Net Income,-8533000.0,-22561000.0,-19103000.0,-21563000.0,-27218000.0,,
Minority Interests,,,,,,0.0,0.0
Net Income Including Noncontrolling Interests,-8533000.0,-22561000.0,-19103000.0,-21563000.0,-27218000.0,,
Net Income Continuous Operations,-8533000.0,-22561000.0,-19103000.0,-21563000.0,-27218000.0,,
Earnings From Equity Interest Net Of Tax,3311000.0,-1019000.0,2437000.0,3507000.0,0.0,,
Tax Provision,1964000.0,-3084000.0,-122000.0,-370000.0,1828000.0,,
Pretax Income,-9880000.0,-24626000.0,-21662000.0,-25440000.0,-25390000.0,,
Other Income Expense,-4275000.0,-3316000.0,-2045000.0,215000.0,-1520000.0,,
Other Non Operating Income Expenses,489000.0,125000.0,992000.0,2692000.0,278000.0,,
Special Income Charges,-4764000.0,-3441000.0,-3037000.0,-2477000.0,-1798000.0,,
Gain On Sale Of Ppe,-1096000.0,-1263000.0,-8000.0,0.0,-7000.0,,
Write Off,,0.0,0.0,,,,1165000.0
Impairment Of Capital Assets,,,,0.0,,3690000.0,1165000.0
Restructuring And Mergern Acquisition,3668000.0,2178000.0,3029000.0,2477000.0,1791000.0,,
Gain On Sale Of Security,,,,,,-119000.0,5481000.0
Net Non Operating Interest Income Expense,-13527000.0,-16006000.0,-14023000.0,-13119000.0,-12599000.0,,
Total Other Finance Cost,1316000.0,,,,1030000.0,,
Interest Expense Non Operating,12211000.0,18887000.0,14023000.0,13119000.0,11569000.0,,
Operating Income,7922000.0,-5304000.0,-5594000.0,-12536000.0,-11271000.0,,
Operating Expense,37846000.0,44198000.0,46996000.0,53931000.0,40344000.0,,
Selling General And Administration,37846000.0,44198000.0,46996000.0,53931000.0,40344000.0,,
Gross Profit,45768000.0,38894000.0,41402000.0,41395000.0,29073000.0,,
Cost Of Revenue,263057000.0,300578000.0,313423000.0,239464000.0,184723000.0,,
Total Revenue,308825000.0,339472000.0,354825000.0,280859000.0,213796000.0,,
Operating Revenue,308533000.0,341232000.0,354096000.0,279991000.0,213634000.0,,
