,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.024044,0.197467,0.21,0.21,0.21
Normalized EBITDA,10948000.0,-134000.0,-3351000.0,-2575000.0,-13207000.0
Net Income From Continuing Operation Net Minority Interest,7834000.0,-1394000.0,-3624000.0,-647000.0,-8260000.0
Reconciled Depreciation,8854000.0,8160000.0,7019000.0,6653000.0,5331000.0
Reconciled Cost Of Revenue,48206000.0,52138000.0,48749000.0,46331000.0,40394000.0
EBITDA,10948000.0,-134000.0,-3351000.0,-2575000.0,-13207000.0
EBIT,2094000.0,-8294000.0,-10370000.0,-9228000.0,-18538000.0
Normalized Income,7834000.0,-1394000.0,-3624000.0,-647000.0,-8260000.0
Net Income From Continuing And Discontinued Operation,7834000.0,-1394000.0,-3624000.0,-647000.0,-8260000.0
Total Expenses,163704000.0,180407000.0,173676000.0,159620000.0,157611000.0
Rent Expense Supplemental,1179000.0,948000.0,1058000.0,843000.0,917000.0
Total Operating Income As Reported,2094000.0,-8294000.0,-10370000.0,-9228000.0,-18538000.0
Diluted Average Shares,433571000.0,438056000.0,448717000.0,461517000.0,501222000.0
Basic Average Shares,428602000.0,438056000.0,448717000.0,461517000.0,501222000.0
Diluted EPS,0.02,0.0,-0.01,0.0,-0.02
Basic EPS,0.02,0.0,-0.01,0.0,-0.02
Diluted NI Availto Com Stockholders,7834000.0,-1394000.0,-3624000.0,-647000.0,-8260000.0
Net Income Common Stockholders,7834000.0,-1394000.0,-3624000.0,-647000.0,-8260000.0
Net Income,7834000.0,-1394000.0,-3624000.0,-647000.0,-8260000.0
Net Income Including Noncontrolling Interests,7834000.0,-1394000.0,-3624000.0,-647000.0,-8260000.0
Net Income Continuous Operations,7834000.0,-1394000.0,-3624000.0,-647000.0,-8260000.0
Tax Provision,193000.0,-343000.0,498000.0,206000.0,235000.0
Pretax Income,8027000.0,-1737000.0,-3126000.0,-441000.0,-8025000.0
Other Income Expense,5933000.0,6557000.0,7244000.0,8787000.0,10513000.0
Other Non Operating Income Expenses,5933000.0,6557000.0,7244000.0,8787000.0,10513000.0
Operating Income,2094000.0,-8294000.0,-10370000.0,-9228000.0,-18538000.0
Operating Expense,115498000.0,128269000.0,124927000.0,113289000.0,117217000.0
Other Operating Expenses,21656000.0,21627000.0,25566000.0,19454000.0,18755000.0
Depreciation Amortization Depletion Income Statement,8854000.0,8160000.0,7019000.0,6653000.0,5331000.0
Depreciation And Amortization In Income Statement,8854000.0,8160000.0,7019000.0,6653000.0,5331000.0
Selling General And Administration,84988000.0,98482000.0,92342000.0,87182000.0,93131000.0
Selling And Marketing Expense,1160000.0,2998000.0,895000.0,711000.0,469000.0
General And Administrative Expense,83828000.0,95484000.0,91447000.0,86471000.0,92662000.0
Other Gand A,4631000.0,6447000.0,5518000.0,4219000.0,5695000.0
Rent And Landing Fees,1179000.0,948000.0,1058000.0,843000.0,917000.0
Salaries And Wages,78018000.0,88089000.0,84871000.0,81409000.0,86050000.0
Gross Profit,117592000.0,119975000.0,114557000.0,104061000.0,98679000.0
Cost Of Revenue,48206000.0,52138000.0,48749000.0,46331000.0,40394000.0
Total Revenue,165798000.0,172113000.0,163306000.0,150392000.0,139073000.0
Operating Revenue,156225000.0,163359000.0,155774000.0,143135000.0,131867000.0
