,2026-03-31,2025-12-31,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,-8088491262.963489,298910418.752577,0.0,0.0
Tax Rate For Calcs,0.249319,0.238528,0.245009,0.250518,0.25333
Normalized EBITDA,200330000000.0,193870000000.0,184130000000.0,180080000000.0,182770000000.0
Total Unusual Items,0.0,-33910000000.0,1220000000.0,0.0,0.0
Total Unusual Items Excluding Goodwill,0.0,-33910000000.0,1220000000.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,137180000000.0,106570000000.0,127600000000.0,122240000000.0,123800000000.0
Reconciled Depreciation,14060000000.0,13800000000.0,13610000000.0,13790000000.0,13770000000.0
Reconciled Cost Of Revenue,415870000000.0,397920000000.0,352990000000.0,395100000000.0,394750000000.0
EBITDA,200330000000.0,159960000000.0,185350000000.0,180080000000.0,182770000000.0
EBIT,186270000000.0,146160000000.0,171740000000.0,166290000000.0,169000000000.0
Net Interest Income,-2650000000.0,-5380000000.0,12240000000.0,-2270000000.0,-2340000000.0
Interest Expense,2650000000.0,5380000000.0,1950000000.0,2270000000.0,2340000000.0
Interest Income,,,14190000000.0,,
Normalized Income,137180000000.0,132391508737.03651,126678910418.75258,122240000000.0,123800000000.0
Net Income From Continuing And Discontinued Operation,137180000000.0,106570000000.0,127600000000.0,122240000000.0,123800000000.0
Total Expenses,528280000000.0,501980000000.0,478980000000.0,488780000000.0,483160000000.0
Diluted Average Shares,3615709014.0,3618675722.0,3618087518.0,3617638355.0,3618824905.0
Basic Average Shares,3615709014.0,3618675722.0,3618087518.0,3617638355.0,3618824905.0
Diluted EPS,37.94,29.45,35.27,33.79,34.21
Basic EPS,37.94,29.45,35.27,33.79,34.21
Diluted NI Availto Com Stockholders,137180000000.0,106570000000.0,127600000000.0,122240000000.0,123800000000.0
Net Income Common Stockholders,137180000000.0,106570000000.0,127600000000.0,122240000000.0,123800000000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0
Net Income,137180000000.0,106570000000.0,127600000000.0,122240000000.0,123800000000.0
Minority Interests,-660000000.0,-630000000.0,-590000000.0,-690000000.0,-640000000.0
Net Income Including Noncontrolling Interests,137840000000.0,107200000000.0,128190000000.0,122930000000.0,124440000000.0
Net Income Continuous Operations,137840000000.0,107200000000.0,128190000000.0,122930000000.0,124440000000.0
Tax Provision,45780000000.0,33580000000.0,41600000000.0,41090000000.0,42220000000.0
Pretax Income,183620000000.0,140780000000.0,169790000000.0,164020000000.0,166660000000.0
Other Non Operating Income Expenses,7570000000.0,11180000000.0,220000000.0,10280000000.0,12430000000.0
Special Income Charges,0.0,-33910000000.0,-130000000.0,0.0,0.0
Other Special Charges,,31380000000.0,-120000000.0,,
Write Off,,,250000000.0,,
Restructuring And Mergern Acquisition,0.0,2530000000.0,,0.0,0.0
Net Non Operating Interest Income Expense,-2650000000.0,-5380000000.0,12240000000.0,-2270000000.0,-2340000000.0
Interest Expense Non Operating,2650000000.0,5380000000.0,1950000000.0,2270000000.0,2340000000.0
Interest Income Non Operating,,,14190000000.0,,
Operating Income,178700000000.0,168890000000.0,155390000000.0,156010000000.0,156570000000.0
Operating Expense,112410000000.0,104060000000.0,125990000000.0,93680000000.0,88410000000.0
Other Operating Expenses,98350000000.0,90260000000.0,42370000000.0,79890000000.0,74640000000.0
Depreciation And Amortization In Income Statement,14060000000.0,13800000000.0,13610000000.0,13790000000.0,13770000000.0
Depreciation Income Statement,14060000000.0,13800000000.0,13610000000.0,13790000000.0,13770000000.0
Selling General And Administration,,,38590000000.0,,
General And Administrative Expense,,,38590000000.0,,
Gross Profit,291110000000.0,272950000000.0,281380000000.0,249690000000.0,244980000000.0
Cost Of Revenue,415870000000.0,397920000000.0,352990000000.0,395100000000.0,394750000000.0
Total Revenue,706980000000.0,670870000000.0,634370000000.0,644790000000.0,639730000000.0
Operating Revenue,706980000000.0,670870000000.0,634370000000.0,644790000000.0,639730000000.0
