,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.197358,0.273707,0.267871,0.266324,0.220142
Normalized EBITDA,545600000.0,284900000.0,319700000.0,242600000.0,324100000.0
Total Unusual Items,0.0,0.0,0.0,0.0,0.0
Total Unusual Items Excluding Goodwill,0.0,0.0,0.0,0.0,0.0
Net Income From Continuing Operation Net Minority Interest,343800000.0,182100000.0,206400000.0,148700000.0,197200000.0
Reconciled Depreciation,43900000.0,43900000.0,41900000.0,39800000.0,38000000.0
Reconciled Cost Of Revenue,902400000.0,581200000.0,467000000.0,435400000.0,500900000.0
EBITDA,545600000.0,284900000.0,319700000.0,242600000.0,324100000.0
EBIT,501700000.0,241000000.0,277800000.0,202800000.0,286100000.0
Net Interest Income,-17300000.0,-9000000.0,-12000000.0,-8300000.0,-19000000.0
Interest Expense,17300000.0,9000000.0,12000000.0,8300000.0,19000000.0
Normalized Income,343800000.0,182100000.0,206400000.0,148700000.0,197200000.0
Net Income From Continuing And Discontinued Operation,343800000.0,182100000.0,206400000.0,148700000.0,197200000.0
Total Expenses,1331000000.0,845200000.0,802200000.0,752200000.0,837400000.0
Diluted Average Shares,80515222.0,80575221.0,80625000.0,80596206.0,80489796.0
Basic Average Shares,80515222.0,80575221.0,80625000.0,80596206.0,80489796.0
Diluted EPS,4.27,2.26,2.56,1.845,2.45
Basic EPS,4.27,2.26,2.56,1.845,2.45
Diluted NI Availto Com Stockholders,343800000.0,182100000.0,206400000.0,148700000.0,197200000.0
Net Income Common Stockholders,343800000.0,182100000.0,206400000.0,148700000.0,197200000.0
Otherunder Preferred Stock Dividend,0.0,0.0,0.0,0.0,0.0
Net Income,343800000.0,182100000.0,206400000.0,148700000.0,197200000.0
Minority Interests,-45000000.0,13600000.0,11800000.0,6000000.0,-11100000.0
Net Income Including Noncontrolling Interests,388800000.0,168500000.0,194600000.0,142700000.0,208300000.0
Net Income Continuous Operations,388800000.0,168500000.0,194600000.0,142700000.0,208300000.0
Tax Provision,95600000.0,63500000.0,71200000.0,51800000.0,58800000.0
Pretax Income,484400000.0,232000000.0,265800000.0,194500000.0,267100000.0
Other Non Operating Income Expenses,90500000.0,22700000.0,22800000.0,23800000.0,40500000.0
Special Income Charges,0.0,0.0,0.0,0.0,0.0
Net Non Operating Interest Income Expense,-17300000.0,-9000000.0,-12000000.0,-8300000.0,-19000000.0
Interest Expense Non Operating,17300000.0,9000000.0,12000000.0,8300000.0,19000000.0
Operating Income,382100000.0,218300000.0,255000000.0,179700000.0,244900000.0
Operating Expense,428600000.0,264000000.0,335200000.0,316800000.0,336500000.0
Other Operating Expenses,258400000.0,86100000.0,182600000.0,161600000.0,203600000.0
Depreciation And Amortization In Income Statement,43900000.0,43900000.0,41900000.0,39800000.0,38000000.0
Depreciation Income Statement,43900000.0,43900000.0,41900000.0,39800000.0,38000000.0
Gross Profit,810700000.0,482300000.0,590200000.0,496500000.0,581400000.0
Cost Of Revenue,902400000.0,581200000.0,467000000.0,435400000.0,500900000.0
Total Revenue,1713100000.0,1063500000.0,1057200000.0,931900000.0,1082300000.0
Operating Revenue,1713100000.0,1063500000.0,1057200000.0,931900000.0,1082300000.0
