,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.001633,0.21,0.004356,0.003669,0.000128
Net Income From Continuing Operation Net Minority Interest,-50928000.0,-26888000.0,12189000.0,7774000.0,23413000.0
Net Interest Income,20449000.0,26780000.0,27683000.0,31692000.0,30143000.0
Interest Expense,27524000.0,29486000.0,31720000.0,31138000.0,31374000.0
Interest Income,47973000.0,56266000.0,59403000.0,62830000.0,61517000.0
Normalized Income,-50928000.0,-26888000.0,12189000.0,7774000.0,23413000.0
Net Income From Continuing And Discontinued Operation,-50928000.0,-26888000.0,12189000.0,7774000.0,23413000.0
Diluted Average Shares,100476895.0,,125036696.0,126733459.0,126852911.0
Basic Average Shares,100476895.0,,106016542.0,107750160.0,107851415.0
Diluted EPS,-0.51,,0.11,0.07,0.22
Basic EPS,-0.51,,0.11,0.07,0.22
Diluted NI Availto Com Stockholders,-50928000.0,-26196000.0,16671000.0,11971000.0,27475000.0
Average Dilution Earnings,0.0,692000.0,4482000.0,4197000.0,4062000.0
Net Income Common Stockholders,-50928000.0,-26888000.0,12189000.0,7774000.0,23413000.0
Net Income,-50928000.0,-26888000.0,12189000.0,7774000.0,23413000.0
Minority Interests,-179000.0,-127000.0,-153000.0,-101000.0,-104000.0
Net Income Including Noncontrolling Interests,-50749000.0,-26761000.0,12342000.0,7875000.0,23517000.0
Net Income Continuous Operations,-50749000.0,-26761000.0,12342000.0,7875000.0,23517000.0
Tax Provision,-83000.0,344000.0,54000.0,29000.0,3000.0
Pretax Income,-50832000.0,-26417000.0,12396000.0,7904000.0,23520000.0
Gain On Sale Of Security,-32010000.0,-8065000.0,9000.0,13389000.0,37825000.0
Operating Expense,-3622000.0,-1551000.0,-2226000.0,29000.0,1187000.0
Other Operating Expenses,-6103000.0,-4180000.0,-4544000.0,-2586000.0,-1822000.0
Selling General And Administration,2481000.0,2629000.0,2318000.0,2615000.0,3009000.0
General And Administrative Expense,2481000.0,2629000.0,2318000.0,2615000.0,3009000.0
Total Revenue,-54454000.0,-27968000.0,10170000.0,7933000.0,24707000.0
Operating Revenue,-54454000.0,-27968000.0,10170000.0,7933000.0,24707000.0
