,2026-03-31,2025-12-31,2025-09-30
Tax Effect Of Unusual Items,711770.4,0.0,0.0
Tax Rate For Calcs,0.4,0.21,0.0
Normalized EBITDA,-2364885.0,-443199.0,-64571.0
Total Unusual Items,1779426.0,,
Total Unusual Items Excluding Goodwill,1779426.0,,
Net Income From Continuing Operation Net Minority Interest,1204590.0,849418.0,-64571.0
EBITDA,-585459.0,-443199.0,-64571.0
EBIT,-585459.0,-443199.0,-64571.0
Net Interest Income,10623.0,,
Interest Income,10623.0,,
Normalized Income,136934.4,849418.0,-64571.0
Net Income From Continuing And Discontinued Operation,1204590.0,849418.0,-64571.0
Total Expenses,585459.0,443199.0,64571.0
Total Operating Income As Reported,-585459.0,-443199.0,-64571.0
Diluted NI Availto Com Stockholders,1204590.0,849418.0,-64571.0
Net Income Common Stockholders,1204590.0,849418.0,-64571.0
Net Income,1204590.0,849418.0,-64571.0
Net Income Including Noncontrolling Interests,1204590.0,849418.0,-64571.0
Net Income Continuous Operations,1204590.0,849418.0,-64571.0
Pretax Income,1204590.0,849418.0,-64571.0
Other Income Expense,1779426.0,,
Gain On Sale Of Security,1779426.0,,
Net Non Operating Interest Income Expense,10623.0,,
Interest Income Non Operating,10623.0,,
Operating Income,-585459.0,-443199.0,-64571.0
Operating Expense,585459.0,443199.0,64571.0
Selling General And Administration,585459.0,443199.0,64571.0
General And Administrative Expense,585459.0,443199.0,64571.0
Other Gand A,585459.0,443199.0,64571.0
Total Revenue,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0
