,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.4,0.175841,0.203711,0.23,0.211738,
Normalized EBITDA,188592000.0,238296000.0,209692000.0,205204000.0,191610000.0,
Net Income From Continuing Operation Net Minority Interest,46814000.0,150554000.0,144853000.0,187404000.0,129290000.0,
Reconciled Depreciation,61842000.0,62073000.0,48918000.0,44612000.0,43441000.0,
Reconciled Cost Of Revenue,273818000.0,272643000.0,242930000.0,241601000.0,232080000.0,
EBITDA,188592000.0,238296000.0,209692000.0,205204000.0,191610000.0,
EBIT,126750000.0,176223000.0,160774000.0,160592000.0,148169000.0,
Net Interest Income,19318000.0,6453000.0,21136000.0,14820000.0,15850000.0,
Interest Income,19318000.0,,21136000.0,,15850000.0,23049000.0
Normalized Income,46814000.0,150554000.0,144853000.0,187404000.0,129290000.0,
Net Income From Continuing And Discontinued Operation,46814000.0,150554000.0,144853000.0,187404000.0,129290000.0,
Total Expenses,641867000.0,610273000.0,571225000.0,566120000.0,552023000.0,
Total Operating Income As Reported,126750000.0,176223000.0,160774000.0,160592000.0,148169000.0,
Diluted Average Shares,60603000.0,62576000.0,63161000.0,63210000.0,64368000.0,
Basic Average Shares,59920000.0,61802000.0,62036000.0,62160000.0,63354000.0,
Diluted EPS,0.77,2.41,2.29,2.96,2.01,
Basic EPS,0.78,2.44,2.33,3.01,2.04,
Diluted NI Availto Com Stockholders,46814000.0,150554000.0,144853000.0,187404000.0,129290000.0,
Net Income Common Stockholders,46814000.0,150554000.0,144853000.0,187404000.0,129290000.0,
Net Income,46814000.0,150554000.0,144853000.0,187404000.0,129290000.0,
Net Income Including Noncontrolling Interests,46814000.0,150554000.0,144853000.0,187404000.0,129290000.0,
Net Income Continuous Operations,46814000.0,150554000.0,144853000.0,187404000.0,129290000.0,
Tax Provision,99254000.0,32122000.0,37057000.0,-11992000.0,34729000.0,
Pretax Income,146068000.0,182676000.0,181910000.0,175412000.0,164019000.0,
Net Non Operating Interest Income Expense,19318000.0,6453000.0,21136000.0,14820000.0,15850000.0,
Total Other Finance Cost,,-6453000.0,,-14820000.0,,-16938000.0
Interest Income Non Operating,19318000.0,,21136000.0,,15850000.0,23049000.0
Operating Income,126750000.0,176223000.0,160774000.0,160592000.0,148169000.0,
Operating Expense,368049000.0,337630000.0,328295000.0,324519000.0,319943000.0,
Research And Development,97476000.0,91123000.0,90463000.0,89762000.0,89102000.0,
Selling General And Administration,270573000.0,246507000.0,237832000.0,234757000.0,230841000.0,
Selling And Marketing Expense,185106000.0,168035000.0,161864000.0,169799000.0,161434000.0,
General And Administrative Expense,85467000.0,78472000.0,75968000.0,64958000.0,69407000.0,
Other Gand A,85467000.0,78472000.0,75968000.0,64958000.0,69407000.0,
Gross Profit,494799000.0,513853000.0,489069000.0,485111000.0,468112000.0,
Cost Of Revenue,273818000.0,272643000.0,242930000.0,241601000.0,232080000.0,
Total Revenue,768617000.0,786496000.0,731999000.0,726712000.0,700192000.0,
Operating Revenue,768617000.0,786496000.0,731999000.0,726712000.0,700192000.0,
