,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.4,0.21,0.21,0.21,0.21,
Normalized EBITDA,-429000.0,482000.0,-300000.0,-2164000.0,-2609000.0,
Total Unusual Items,,,,,,0.0
Total Unusual Items Excluding Goodwill,,,,,,0.0
Net Income From Continuing Operation Net Minority Interest,-2108000.0,-1299000.0,-1984000.0,-3778000.0,-4150000.0,
Reconciled Depreciation,202000.0,221000.0,164000.0,132000.0,138000.0,
Reconciled Cost Of Revenue,4565000.0,7165000.0,4580000.0,4290000.0,3765000.0,
EBITDA,-429000.0,482000.0,-300000.0,-2164000.0,-2609000.0,
EBIT,-631000.0,261000.0,-464000.0,-2296000.0,-2747000.0,
Net Interest Income,-1125000.0,-1173000.0,-1121000.0,-1115000.0,-1072000.0,
Interest Expense,1369000.0,1407000.0,1413000.0,1393000.0,1376000.0,
Interest Income,244000.0,234000.0,292000.0,278000.0,304000.0,
Normalized Income,-2108000.0,-1299000.0,-1984000.0,-3778000.0,-4150000.0,
Net Income From Continuing And Discontinued Operation,-2108000.0,-1299000.0,-1984000.0,-3778000.0,-4150000.0,
Total Expenses,13401000.0,19153000.0,13709000.0,13947000.0,12481000.0,
Total Operating Income As Reported,-911000.0,11000.0,-832000.0,-2574000.0,-3051000.0,
Diluted Average Shares,42160000.0,42163000.0,39680000.0,41977778.0,40729000.0,
Basic Average Shares,42160000.0,42163000.0,39680000.0,41977778.0,40729000.0,
Diluted EPS,-0.05,-0.03,-0.05,-0.09,-0.1,
Basic EPS,-0.05,-0.03,-0.05,-0.09,-0.1,
Diluted NI Availto Com Stockholders,-2108000.0,-1299000.0,-1984000.0,-3778000.0,-4150000.0,
Net Income Common Stockholders,-2108000.0,-1299000.0,-1984000.0,-3778000.0,-4150000.0,
Net Income,-2108000.0,-1299000.0,-1984000.0,-3778000.0,-4150000.0,
Minority Interests,35000.0,-59000.0,-29000.0,-40000.0,22000.0,
Net Income Including Noncontrolling Interests,-2143000.0,-1240000.0,-1955000.0,-3738000.0,-4172000.0,
Net Income Continuous Operations,-2143000.0,-1240000.0,-1955000.0,-3738000.0,-4172000.0,
Tax Provision,143000.0,94000.0,78000.0,49000.0,49000.0,
Pretax Income,-2000000.0,-1146000.0,-1877000.0,-3689000.0,-4123000.0,
Other Income Expense,36000.0,16000.0,76000.0,,,-163000.0
Other Non Operating Income Expenses,36000.0,16000.0,76000.0,,,-163000.0
Special Income Charges,,,,,,0.0
Net Non Operating Interest Income Expense,-1125000.0,-1173000.0,-1121000.0,-1115000.0,-1072000.0,
Interest Expense Non Operating,1369000.0,1407000.0,1413000.0,1393000.0,1376000.0,
Interest Income Non Operating,244000.0,234000.0,292000.0,278000.0,304000.0,
Operating Income,-911000.0,11000.0,-832000.0,-2574000.0,-3051000.0,
Operating Expense,8836000.0,11988000.0,9129000.0,9657000.0,8716000.0,
Research And Development,765000.0,944000.0,801000.0,824000.0,804000.0,
Selling General And Administration,8071000.0,11044000.0,8328000.0,8833000.0,7912000.0,
General And Administrative Expense,8071000.0,11044000.0,8328000.0,8833000.0,7912000.0,
Other Gand A,4818000.0,6377000.0,5137000.0,5761000.0,4831000.0,
Salaries And Wages,3253000.0,4667000.0,3191000.0,3072000.0,3081000.0,
Gross Profit,7925000.0,11999000.0,8297000.0,7083000.0,5665000.0,
Cost Of Revenue,4565000.0,7165000.0,4580000.0,4290000.0,3765000.0,
Total Revenue,12490000.0,19164000.0,12877000.0,11373000.0,9430000.0,
Operating Revenue,12490000.0,19164000.0,12877000.0,11373000.0,9430000.0,
