,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.169273,0.123602,0.17422,0.152559,0.150111
Normalized EBITDA,112265000.0,88513000.0,84301000.0,52433000.0,82711000.0
Net Income From Continuing Operation Net Minority Interest,82404000.0,68742000.0,56817000.0,30185000.0,59952000.0
Reconciled Depreciation,3216000.0,3631000.0,3153000.0,2988000.0,3011000.0
Reconciled Cost Of Revenue,2171127000.0,3754933000.0,3889146000.0,1877089000.0,3528853000.0
EBITDA,112265000.0,88513000.0,84301000.0,52433000.0,82711000.0
EBIT,109049000.0,84882000.0,81148000.0,49445000.0,79700000.0
Net Interest Income,868000.0,498000.0,-2934000.0,-6395000.0,-4478000.0
Interest Expense,9854000.0,6445000.0,12344000.0,13826000.0,9159000.0
Interest Income,10722000.0,9062000.0,9410000.0,7431000.0,4681000.0
Normalized Income,82404000.0,68742000.0,56817000.0,30185000.0,59952000.0
Net Income From Continuing And Discontinued Operation,82404000.0,68742000.0,56817000.0,30185000.0,59952000.0
Total Expenses,2332102000.0,3782188000.0,4032387000.0,2044790000.0,3676198000.0
Diluted Average Shares,94177135.0,99635590.0,100396074.0,97003106.0,81915536.0
Basic Average Shares,84155367.0,86740531.0,86648439.0,80274455.0,81915536.0
Diluted EPS,0.86,0.69,0.53,0.31,0.731876
Basic EPS,0.98,0.79,0.66,0.38,0.731876
Diluted NI Availto Com Stockholders,82404000.0,68742000.0,56817000.0,30185000.0,59952000.0
Net Income Common Stockholders,82404000.0,68742000.0,56817000.0,30185000.0,59952000.0
Net Income,82404000.0,68742000.0,56817000.0,30185000.0,59952000.0
Net Income Including Noncontrolling Interests,82404000.0,68742000.0,56817000.0,30185000.0,59952000.0
Net Income Continuous Operations,82404000.0,68742000.0,56817000.0,30185000.0,59952000.0
Tax Provision,16791000.0,9695000.0,11987000.0,5434000.0,10589000.0
Pretax Income,99195000.0,78437000.0,68804000.0,35619000.0,70541000.0
Net Non Operating Interest Income Expense,868000.0,498000.0,-2934000.0,-6395000.0,-4478000.0
Interest Expense Non Operating,9854000.0,6445000.0,12344000.0,13826000.0,9159000.0
Interest Income Non Operating,10722000.0,9062000.0,9410000.0,7431000.0,4681000.0
Operating Income,98327000.0,83531000.0,71738000.0,42014000.0,75019000.0
Operating Expense,160975000.0,27255000.0,143241000.0,167701000.0,147345000.0
Research And Development,41087000.0,37867000.0,37906000.0,38853000.0,36621000.0
Selling General And Administration,119888000.0,-21555000.0,105335000.0,128848000.0,110724000.0
Selling And Marketing Expense,61505000.0,19149000.0,47901000.0,52578000.0,61222000.0
General And Administrative Expense,58383000.0,-40704000.0,57434000.0,76270000.0,49502000.0
Other Gand A,58383000.0,-40704000.0,57434000.0,76270000.0,49502000.0
Gross Profit,259302000.0,110786000.0,214979000.0,209715000.0,222364000.0
Cost Of Revenue,2171127000.0,3754933000.0,3889146000.0,1877089000.0,3528853000.0
Total Revenue,2430429000.0,3865719000.0,4104125000.0,2086804000.0,3751217000.0
Operating Revenue,2430429000.0,3865719000.0,4104125000.0,2086804000.0,3751217000.0
