,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,-210000.0
Tax Rate For Calcs,0.4,0.21,0.23,0.21,0.21
Normalized EBITDA,32652000.0,27118000.0,42378000.0,46438000.0,40708000.0
Total Unusual Items,0.0,0.0,0.0,0.0,-1000000.0
Total Unusual Items Excluding Goodwill,0.0,0.0,0.0,0.0,-1000000.0
Net Income From Continuing Operation Net Minority Interest,382000.0,-6371000.0,6452000.0,5003000.0,3261000.0
Reconciled Depreciation,19724000.0,20520000.0,20042000.0,20338000.0,19979000.0
Reconciled Cost Of Revenue,332656000.0,323951000.0,347632000.0,332353000.0,314049000.0
EBITDA,32652000.0,27118000.0,42378000.0,46438000.0,39708000.0
EBIT,12928000.0,6598000.0,22336000.0,26100000.0,19729000.0
Net Interest Income,-12171000.0,-12944000.0,-13955000.0,-14238000.0,-14215000.0
Interest Expense,12171000.0,12944000.0,13955000.0,14238000.0,14215000.0
Normalized Income,382000.0,-6371000.0,6452000.0,5003000.0,4051000.0
Net Income From Continuing And Discontinued Operation,382000.0,-6371000.0,6452000.0,5003000.0,3261000.0
Total Expenses,482365000.0,473878000.0,494339000.0,475611000.0,457932000.0
Total Operating Income As Reported,13630000.0,7721000.0,23619000.0,26826000.0,20097000.0
Diluted Average Shares,47030280.0,46198828.0,47060025.0,46562690.0,47400378.0
Basic Average Shares,46190598.0,46198828.0,46280811.0,46381194.0,46601426.0
Diluted EPS,0.01,-0.14,0.14,0.11,0.07
Basic EPS,0.01,-0.14,0.14,0.11,0.07
Diluted NI Availto Com Stockholders,382000.0,-6371000.0,6452000.0,5003000.0,3261000.0
Net Income Common Stockholders,382000.0,-6371000.0,6452000.0,5003000.0,3261000.0
Net Income,382000.0,-6371000.0,6452000.0,5003000.0,3261000.0
Net Income Including Noncontrolling Interests,382000.0,-6371000.0,6452000.0,5003000.0,3261000.0
Net Income Continuous Operations,382000.0,-6371000.0,6452000.0,5003000.0,3261000.0
Tax Provision,375000.0,25000.0,1929000.0,6859000.0,2253000.0
Pretax Income,757000.0,-6346000.0,8381000.0,11862000.0,5514000.0
Other Income Expense,-702000.0,-1123000.0,-1283000.0,-726000.0,-368000.0
Other Non Operating Income Expenses,-702000.0,-1123000.0,-1283000.0,-726000.0,632000.0
Special Income Charges,0.0,0.0,0.0,0.0,-1000000.0
Restructuring And Mergern Acquisition,0.0,0.0,0.0,0.0,1000000.0
Net Non Operating Interest Income Expense,-12171000.0,-12944000.0,-13955000.0,-14238000.0,-14215000.0
Interest Expense Non Operating,12171000.0,12944000.0,13955000.0,14238000.0,14215000.0
Operating Income,13630000.0,7721000.0,23619000.0,26826000.0,20097000.0
Operating Expense,149709000.0,149927000.0,146707000.0,143258000.0,143883000.0
Selling General And Administration,149709000.0,149927000.0,146707000.0,143258000.0,143883000.0
Gross Profit,163339000.0,157648000.0,170326000.0,170084000.0,163980000.0
Cost Of Revenue,332656000.0,323951000.0,347632000.0,332353000.0,314049000.0
Total Revenue,495995000.0,481599000.0,517958000.0,502437000.0,478029000.0
Operating Revenue,495995000.0,481599000.0,517958000.0,502437000.0,478029000.0
