,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-2398000.0,-1901000.0,-2115000.0,-2953000.0,-1738000.0,,
Total Unusual Items,-72000.0,13000.0,-17000.0,92000.0,19000.0,,
Total Unusual Items Excluding Goodwill,-72000.0,13000.0,-17000.0,92000.0,19000.0,,
Net Income From Continuing Operation Net Minority Interest,-2874000.0,-1772000.0,-2118000.0,-2797000.0,-1762000.0,,
Reconciled Depreciation,176000.0,483000.0,183000.0,187000.0,176000.0,,
Reconciled Cost Of Revenue,176000.0,483000.0,183000.0,187000.0,176000.0,,
EBITDA,-2470000.0,-1888000.0,-2132000.0,-2861000.0,-1719000.0,,
EBIT,-2646000.0,-2371000.0,-2315000.0,-3048000.0,-1895000.0,,
Net Interest Income,-17000.0,285000.0,335000.0,250000.0,135000.0,,
Interest Income,104000.0,416000.0,417000.0,283000.0,192000.0,,
Normalized Income,-2802000.0,-1785000.0,-2101000.0,-2889000.0,-1781000.0,,
Net Income From Continuing And Discontinued Operation,-2874000.0,-1772000.0,-2118000.0,-2797000.0,-1762000.0,,
Total Expenses,2646000.0,2371000.0,2315000.0,3048000.0,1895000.0,,
Diluted Average Shares,220554000.0,,199033000.0,185529000.0,172032000.0,,164848000.0
Basic Average Shares,220554000.0,,199033000.0,185529000.0,172032000.0,,164848000.0
Diluted EPS,-0.01,,-0.01,-0.01,-0.01,,-0.01
Basic EPS,-0.01,,-0.01,-0.01,-0.01,,-0.01
Diluted NI Availto Com Stockholders,-2874000.0,-1772000.0,-2118000.0,-2797000.0,-1762000.0,,
Net Income Common Stockholders,-2874000.0,-1772000.0,-2118000.0,-2797000.0,-1762000.0,,
Net Income,-2874000.0,-1772000.0,-2118000.0,-2797000.0,-1762000.0,,
Minority Interests,12000.0,404000.0,18000.0,41000.0,37000.0,,
Net Income Including Noncontrolling Interests,-2886000.0,-2176000.0,-2136000.0,-2838000.0,-1799000.0,,
Net Income Continuous Operations,-2886000.0,-2176000.0,-2136000.0,-2838000.0,-1799000.0,,
Tax Provision,0.0,0.0,0.0,,0.0,,0.0
Pretax Income,-2886000.0,-2176000.0,-2136000.0,-2838000.0,-1799000.0,,
Other Income Expense,-223000.0,-90000.0,-156000.0,-40000.0,-39000.0,,
Other Non Operating Income Expenses,,,,,,0.0,
Special Income Charges,,,,,,0.0,0.0
Gain On Sale Of Ppe,,,,,,0.0,0.0
Earnings From Equity Interest,-151000.0,-103000.0,-139000.0,-132000.0,-58000.0,,
Gain On Sale Of Security,-72000.0,13000.0,-17000.0,92000.0,19000.0,,
Net Non Operating Interest Income Expense,-17000.0,285000.0,335000.0,250000.0,135000.0,,
Total Other Finance Cost,121000.0,131000.0,82000.0,33000.0,57000.0,,
Interest Income Non Operating,104000.0,416000.0,417000.0,283000.0,192000.0,,
Operating Income,-2646000.0,-2371000.0,-2315000.0,-3048000.0,-1895000.0,,
Operating Expense,2470000.0,1888000.0,2132000.0,2861000.0,1719000.0,,
Other Operating Expenses,252000.0,323000.0,682000.0,789000.0,191000.0,,
Selling General And Administration,2218000.0,1565000.0,1450000.0,2072000.0,1528000.0,,
Selling And Marketing Expense,120000.0,119000.0,269000.0,99000.0,96000.0,,
General And Administrative Expense,2098000.0,1446000.0,1181000.0,1973000.0,1432000.0,,
Other Gand A,995000.0,781000.0,708000.0,1104000.0,694000.0,,
Salaries And Wages,1103000.0,665000.0,473000.0,869000.0,738000.0,,
Gross Profit,-176000.0,-483000.0,-183000.0,-187000.0,-176000.0,,
Cost Of Revenue,176000.0,483000.0,183000.0,187000.0,176000.0,,
Total Revenue,0.0,0.0,0.0,0.0,0.0,,
Operating Revenue,0.0,0.0,0.0,0.0,0.0,,
