,2026-04-30,2026-01-31,2025-10-31,2025-07-31,2025-04-30,2025-01-31,2024-10-31
Tax Effect Of Unusual Items,65623100.303951,-5980707.395498,17574000.0,-2108333.333333,19721144.967682,,
Tax Rate For Calcs,0.129179,0.192926,0.202,0.191667,0.108957,,
Normalized EBITDA,4601000000.0,4014000000.0,3006000000.0,2612000000.0,2001000000.0,,
Total Unusual Items,508000000.0,-31000000.0,87000000.0,-11000000.0,181000000.0,,
Total Unusual Items Excluding Goodwill,508000000.0,-31000000.0,87000000.0,-11000000.0,181000000.0,,
Net Income From Continuing Operation Net Minority Interest,3438000000.0,2259000000.0,1548000000.0,1164000000.0,965000000.0,,
Reconciled Depreciation,758000000.0,773000000.0,756000000.0,762000000.0,738000000.0,,
Reconciled Cost Of Revenue,36060000000.0,26649000000.0,21412000000.0,24329000000.0,18441000000.0,,
EBITDA,5109000000.0,3983000000.0,3093000000.0,2601000000.0,2182000000.0,,
EBIT,4351000000.0,3210000000.0,2337000000.0,1839000000.0,1444000000.0,,
Net Interest Income,-322000000.0,-315000000.0,-314000000.0,-322000000.0,-330000000.0,,
Interest Expense,403000000.0,411000000.0,396000000.0,399000000.0,361000000.0,,
Interest Income,81000000.0,96000000.0,82000000.0,77000000.0,31000000.0,,
Normalized Income,2995623100.303951,2284019292.604502,1478574000.0,1172891666.666667,803721144.967682,,
Net Income From Continuing And Discontinued Operation,3438000000.0,2259000000.0,1548000000.0,1164000000.0,965000000.0,,
Total Expenses,40080000000.0,30234000000.0,24837000000.0,28003000000.0,22146000000.0,,
Total Operating Income As Reported,3656000000.0,3092000000.0,2119000000.0,1773000000.0,1165000000.0,,
Diluted Average Shares,656000000.0,670326409.0,680000000.0,686000000.0,702000000.0,,
Basic Average Shares,649000000.0,651771798.0,671000000.0,678000000.0,692000000.0,,
Diluted EPS,5.24,3.37,2.28,1.7,1.37,,
Basic EPS,5.3,3.465937,2.31,1.72,1.39,,
Diluted NI Availto Com Stockholders,3438000000.0,2259000000.0,1548000000.0,1164000000.0,965000000.0,,
Net Income Common Stockholders,3438000000.0,2259000000.0,1548000000.0,1164000000.0,965000000.0,,
Net Income,3438000000.0,2259000000.0,1548000000.0,1164000000.0,965000000.0,,
Minority Interests,,0.0,0.0,0.0,0.0,1000000.0,
Net Income Including Noncontrolling Interests,3438000000.0,2259000000.0,1548000000.0,1164000000.0,965000000.0,,
Net Income Continuous Operations,3438000000.0,2259000000.0,1548000000.0,1164000000.0,965000000.0,,
Tax Provision,510000000.0,540000000.0,393000000.0,276000000.0,118000000.0,,
Pretax Income,3948000000.0,2799000000.0,1941000000.0,1440000000.0,1083000000.0,,
Other Income Expense,508000000.0,-31000000.0,87000000.0,-11000000.0,181000000.0,,
Special Income Charges,-106000000.0,-53000000.0,-49000000.0,0.0,169000000.0,,
Gain On Sale Of Business,0.0,0.0,0.0,0.0,236000000.0,,
Restructuring And Mergern Acquisition,106000000.0,53000000.0,49000000.0,,67000000.0,,71000000.0
Gain On Sale Of Security,614000000.0,22000000.0,136000000.0,-11000000.0,12000000.0,,
Net Non Operating Interest Income Expense,-322000000.0,-315000000.0,-314000000.0,-322000000.0,-330000000.0,,
Interest Expense Non Operating,403000000.0,411000000.0,396000000.0,399000000.0,361000000.0,,
Interest Income Non Operating,81000000.0,96000000.0,82000000.0,77000000.0,31000000.0,,
Operating Income,3762000000.0,3145000000.0,2168000000.0,1773000000.0,1232000000.0,,
Operating Expense,4020000000.0,3585000000.0,3425000000.0,3674000000.0,3705000000.0,,
Research And Development,983000000.0,797000000.0,752000000.0,785000000.0,808000000.0,,
Selling General And Administration,3037000000.0,2788000000.0,2673000000.0,2889000000.0,2897000000.0,,
Gross Profit,7782000000.0,6730000000.0,5593000000.0,5447000000.0,4937000000.0,,
Cost Of Revenue,36060000000.0,26649000000.0,21412000000.0,24329000000.0,18441000000.0,,
Total Revenue,43842000000.0,33379000000.0,27005000000.0,29776000000.0,23378000000.0,,
Operating Revenue,43842000000.0,33379000000.0,27005000000.0,29776000000.0,23378000000.0,,
