,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0
Tax Rate For Calcs,0.0,0.0
Normalized EBITDA,-48929000.0,-45128000.0
Total Unusual Items,-3033000.0,
Total Unusual Items Excluding Goodwill,-3033000.0,
Net Income From Continuing Operation Net Minority Interest,-52747000.0,-46024000.0
Reconciled Depreciation,753000.0,857000.0
EBITDA,-51962000.0,-45128000.0
EBIT,-52715000.0,-45985000.0
Net Interest Income,1184000.0,1358000.0
Interest Expense,32000.0,39000.0
Interest Income,1216000.0,1397000.0
Normalized Income,-49714000.0,-46024000.0
Net Income From Continuing And Discontinued Operation,-52747000.0,-46024000.0
Total Expenses,53710000.0,40731000.0
Rent Expense Supplemental,139000.0,
Diluted NI Availto Com Stockholders,-52747000.0,-46024000.0
Net Income Common Stockholders,-52747000.0,-46024000.0
Otherunder Preferred Stock Dividend,0.0,0.0
Net Income,-52747000.0,-46024000.0
Net Income Including Noncontrolling Interests,-52747000.0,-46024000.0
Net Income Continuous Operations,-52747000.0,-46024000.0
Tax Provision,,0.0
Pretax Income,-52747000.0,-46024000.0
Special Income Charges,-3033000.0,
Other Special Charges,3033000.0,
Net Non Operating Interest Income Expense,1184000.0,1358000.0
Interest Expense Non Operating,32000.0,39000.0
Interest Income Non Operating,1216000.0,1397000.0
Operating Income,-53710000.0,-40731000.0
Operating Expense,53710000.0,40731000.0
Research And Development,31614000.0,19990000.0
Selling General And Administration,74451000.0,-31660000.0
General And Administrative Expense,74451000.0,-31660000.0
Total Revenue,0.0,0.0
Operating Revenue,0.0,0.0
