,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.057403,0.21,0.0,0.0,0.012298
Normalized EBITDA,-5227000.0,-1491000.0,-3044000.0,-3347000.0,-3704000.0
Net Income From Continuing Operation Net Minority Interest,-5271000.0,-3035000.0,-3405000.0,-3671000.0,-3855000.0
Reconciled Depreciation,47000.0,1169000.0,153000.0,159000.0,194000.0
Reconciled Cost Of Revenue,1220000.0,1073000.0,1219000.0,939000.0,1013000.0
EBITDA,-5227000.0,-1491000.0,-3044000.0,-3347000.0,-3704000.0
EBIT,-5274000.0,-2660000.0,-3197000.0,-3506000.0,-3898000.0
Net Interest Income,-266000.0,-239000.0,-146000.0,68000.0,78000.0
Interest Expense,318000.0,324000.0,208000.0,,5000.0
Interest Income,52000.0,85000.0,62000.0,68000.0,83000.0
Normalized Income,-5271000.0,-3035000.0,-3405000.0,-3671000.0,-3855000.0
Net Income From Continuing And Discontinued Operation,-5271000.0,-3035000.0,-3405000.0,-3671000.0,-3855000.0
Total Expenses,14900000.0,12184000.0,11573000.0,10887000.0,10541000.0
Total Operating Income As Reported,-5316000.0,-2941000.0,-2884000.0,-3506000.0,-3822000.0
Diluted Average Shares,8953000.0,,8445000.0,8316000.0,8289000.0
Basic Average Shares,8953000.0,,8445000.0,8316000.0,8289000.0
Diluted EPS,-0.59,,-0.4,-0.44,-0.47
Basic EPS,-0.59,,-0.4,-0.44,-0.47
Diluted NI Availto Com Stockholders,-5271000.0,-3035000.0,-3405000.0,-3671000.0,-3855000.0
Net Income Common Stockholders,-5271000.0,-3035000.0,-3405000.0,-3671000.0,-3855000.0
Net Income,-5271000.0,-3035000.0,-3405000.0,-3671000.0,-3855000.0
Net Income Including Noncontrolling Interests,-5271000.0,-3035000.0,-3405000.0,-3671000.0,-3855000.0
Net Income Continuous Operations,-5271000.0,-3035000.0,-3405000.0,-3671000.0,-3855000.0
Tax Provision,-321000.0,51000.0,0.0,0.0,-48000.0
Pretax Income,-5592000.0,-2984000.0,-3405000.0,-3671000.0,-3903000.0
Other Income Expense,-10000.0,196000.0,-375000.0,-233000.0,-159000.0
Other Non Operating Income Expenses,-10000.0,196000.0,-375000.0,-233000.0,-159000.0
Net Non Operating Interest Income Expense,-266000.0,-239000.0,-146000.0,68000.0,78000.0
Interest Expense Non Operating,318000.0,324000.0,208000.0,,5000.0
Interest Income Non Operating,52000.0,85000.0,62000.0,68000.0,83000.0
Operating Income,-5316000.0,-2941000.0,-2884000.0,-3506000.0,-3822000.0
Operating Expense,13680000.0,11111000.0,10354000.0,9948000.0,9528000.0
Research And Development,740000.0,920000.0,662000.0,511000.0,642000.0
Selling General And Administration,12940000.0,10191000.0,9692000.0,9437000.0,8886000.0
Gross Profit,8364000.0,8170000.0,7470000.0,6442000.0,5706000.0
Cost Of Revenue,1220000.0,1073000.0,1219000.0,939000.0,1013000.0
Total Revenue,9584000.0,9243000.0,8689000.0,7381000.0,6719000.0
Operating Revenue,9584000.0,9243000.0,8689000.0,7381000.0,6719000.0
