,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-838000.0,-5101950.0,-1527960.0,-1531950.0,-3339000.0
Tax Rate For Calcs,0.4,0.21,0.21,0.21,0.21
Normalized EBITDA,17092000.0,27577000.0,-17325000.0,18716000.0,9326000.0
Total Unusual Items,-2095000.0,-24295000.0,-7276000.0,-7295000.0,-15900000.0
Total Unusual Items Excluding Goodwill,-2095000.0,-24295000.0,-7276000.0,-7295000.0,-15900000.0
Net Income From Continuing Operation Net Minority Interest,-810000.0,-18560000.0,-39869000.0,-2294000.0,-17576000.0
Reconciled Depreciation,1792000.0,3331000.0,3310000.0,2971000.0,3441000.0
Reconciled Cost Of Revenue,90058000.0,119524000.0,137775000.0,93659000.0,90301000.0
EBITDA,14997000.0,3282000.0,-24601000.0,11421000.0,-6574000.0
EBIT,13205000.0,-49000.0,-27911000.0,8450000.0,-10015000.0
Net Interest Income,-8450000.0,-5591000.0,-4171000.0,-4321000.0,-4467000.0
Interest Expense,8450000.0,7271000.0,4171000.0,4321000.0,4467000.0
Normalized Income,447000.0,633050.0,-34120960.0,3469050.0,-5015000.0
Net Income From Continuing And Discontinued Operation,-810000.0,-18560000.0,-39869000.0,-2294000.0,-17576000.0
Total Expenses,210617000.0,268002000.0,284605000.0,204605000.0,224140000.0
Total Operating Income As Reported,12049000.0,860000.0,-21680000.0,8488000.0,-6747000.0
Diluted Average Shares,58400000.0,55700000.0,52363000.0,53600000.0,53300000.0
Basic Average Shares,58400000.0,55700000.0,52363000.0,53600000.0,53300000.0
Diluted EPS,-0.01,-0.33,-0.76,-0.04,-0.33
Basic EPS,-0.01,-0.33,-0.76,-0.04,-0.33
Diluted NI Availto Com Stockholders,-810000.0,-18560000.0,-39869000.0,-2294000.0,-17576000.0
Net Income Common Stockholders,-810000.0,-18560000.0,-39869000.0,-2294000.0,-17576000.0
Net Income,-810000.0,-18560000.0,-39869000.0,-2294000.0,-17576000.0
Minority Interests,-133000.0,-712000.0,169000.0,-193000.0,274000.0
Net Income Including Noncontrolling Interests,-677000.0,-17848000.0,-40038000.0,-2101000.0,-17850000.0
Net Income Continuous Operations,-677000.0,-17848000.0,-40038000.0,-2101000.0,-17850000.0
Tax Provision,5432000.0,10528000.0,7956000.0,6230000.0,3368000.0
Pretax Income,4755000.0,-7320000.0,-32082000.0,4129000.0,-14482000.0
Other Income Expense,-939000.0,-14251000.0,-13507000.0,-7333000.0,-19168000.0
Other Non Operating Income Expenses,1156000.0,10044000.0,-6231000.0,-38000.0,-3268000.0
Special Income Charges,-2095000.0,-14819000.0,-7276000.0,-7295000.0,-15900000.0
Impairment Of Capital Assets,61000.0,976000.0,487000.0,0.0,79000.0
Restructuring And Mergern Acquisition,2034000.0,10686000.0,6789000.0,7295000.0,15821000.0
Net Non Operating Interest Income Expense,-8450000.0,-5591000.0,-4171000.0,-4321000.0,-4467000.0
Interest Expense Non Operating,8450000.0,7271000.0,4171000.0,4321000.0,4467000.0
Operating Income,14144000.0,12522000.0,-14404000.0,15783000.0,9153000.0
Operating Expense,120559000.0,148478000.0,146830000.0,110946000.0,133839000.0
Selling General And Administration,120559000.0,148478000.0,146830000.0,110946000.0,133839000.0
Gross Profit,134703000.0,161000000.0,132426000.0,126729000.0,142992000.0
Cost Of Revenue,90058000.0,119524000.0,137775000.0,93659000.0,90301000.0
Total Revenue,224761000.0,280524000.0,270201000.0,220388000.0,233293000.0
Operating Revenue,221243000.0,293920000.0,266187000.0,216183000.0,228117000.0
