,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,-8435000.0,-8075000.0,-26269000.0,-14890000.0,-3185000.0,,
Total Unusual Items,,0.0,-194000.0,0.0,,-32000.0,-1553000.0
Total Unusual Items Excluding Goodwill,,0.0,-194000.0,0.0,,-32000.0,-1553000.0
Net Income From Continuing Operation Net Minority Interest,-12691000.0,-12545000.0,-30911000.0,-19187000.0,-7254000.0,,
Reconciled Depreciation,58000.0,74000.0,75000.0,75000.0,76000.0,,
Reconciled Cost Of Revenue,283000.0,32000.0,11000.0,107000.0,14000.0,,
EBITDA,-8435000.0,-8075000.0,-26463000.0,-14890000.0,-3185000.0,,
EBIT,-8493000.0,-8149000.0,-26538000.0,-14965000.0,-3261000.0,,
Net Interest Income,-3987000.0,-4075000.0,-4137000.0,-3992000.0,-3714000.0,,
Interest Expense,4198000.0,4396000.0,4373000.0,4222000.0,3993000.0,,
Interest Income,211000.0,321000.0,236000.0,230000.0,279000.0,,
Normalized Income,-12691000.0,-12545000.0,-30717000.0,-19187000.0,-7254000.0,,
Net Income From Continuing And Discontinued Operation,-12691000.0,-12545000.0,-30911000.0,-19187000.0,-7254000.0,,
Total Expenses,10429000.0,10538000.0,14132000.0,15972000.0,10267000.0,,
Total Operating Income As Reported,-10223000.0,-10282000.0,-14228000.0,-15852000.0,-10099000.0,,
Diluted Average Shares,23571000.0,,14196000.0,7843000.0,4834000.0,3039000.0,
Basic Average Shares,23571000.0,,14196000.0,7843000.0,4834000.0,3039000.0,
Diluted EPS,-0.54,,-2.18,-2.45,-1.5,-3.57,
Basic EPS,-0.54,,-2.18,-2.45,-1.5,-3.57,
Diluted NI Availto Com Stockholders,-12691000.0,-12545000.0,-30911000.0,-19187000.0,-7254000.0,,
Net Income Common Stockholders,-12691000.0,-12545000.0,-30911000.0,-19187000.0,-7254000.0,,
Net Income,-12691000.0,-12545000.0,-30911000.0,-19187000.0,-7254000.0,,
Net Income Including Noncontrolling Interests,-12691000.0,-12545000.0,-30911000.0,-19187000.0,-7254000.0,,
Net Income Continuous Operations,-12691000.0,-12545000.0,-30911000.0,-19187000.0,-7254000.0,,
Pretax Income,-12691000.0,-12545000.0,-30911000.0,-19187000.0,-7254000.0,,
Other Income Expense,1519000.0,1812000.0,-12740000.0,657000.0,6559000.0,,
Other Non Operating Income Expenses,1519000.0,1812000.0,-12546000.0,657000.0,6559000.0,,
Special Income Charges,,0.0,-194000.0,0.0,,-32000.0,-1553000.0
Restructuring And Mergern Acquisition,,0.0,194000.0,0.0,,32000.0,1553000.0
Net Non Operating Interest Income Expense,-3987000.0,-4075000.0,-4137000.0,-3992000.0,-3714000.0,,
Interest Expense Non Operating,4198000.0,4396000.0,4373000.0,4222000.0,3993000.0,,
Interest Income Non Operating,211000.0,321000.0,236000.0,230000.0,279000.0,,
Operating Income,-10223000.0,-10282000.0,-14034000.0,-15852000.0,-10099000.0,,
Operating Expense,10146000.0,10506000.0,14121000.0,15865000.0,10253000.0,,
Research And Development,2955000.0,6701000.0,8740000.0,10256000.0,4554000.0,,
Selling General And Administration,7191000.0,3805000.0,5381000.0,5609000.0,5699000.0,,
Selling And Marketing Expense,,85000.0,115000.0,38000.0,,482000.0,279000.0
General And Administrative Expense,7191000.0,3720000.0,5266000.0,5571000.0,5699000.0,,
Other Gand A,5166000.0,2069000.0,3653000.0,3283000.0,3550000.0,,
Insurance And Claims,535000.0,349000.0,363000.0,349000.0,383000.0,,
Salaries And Wages,1490000.0,1302000.0,1250000.0,1939000.0,1766000.0,,
Gross Profit,-77000.0,224000.0,87000.0,13000.0,154000.0,,
Cost Of Revenue,283000.0,32000.0,11000.0,107000.0,14000.0,,
Total Revenue,206000.0,256000.0,98000.0,120000.0,168000.0,,
Operating Revenue,206000.0,256000.0,98000.0,120000.0,168000.0,,
