,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.21
Normalized EBITDA,-4236000.0,-7477000.0,7861000.0,-1026000.0,3705000.0
Total Unusual Items,,0.0,-11339000.0,,
Total Unusual Items Excluding Goodwill,,0.0,-11339000.0,,
Net Income From Continuing Operation Net Minority Interest,-8111000.0,-2954000.0,-17495000.0,-2381000.0,2635000.0
Reconciled Depreciation,529000.0,537000.0,615000.0,611000.0,551000.0
Reconciled Cost Of Revenue,10638000.0,11119000.0,11914000.0,9857000.0,8457000.0
EBITDA,-4236000.0,-7477000.0,-3478000.0,-1026000.0,3705000.0
EBIT,-4765000.0,-8014000.0,-4093000.0,-1637000.0,3154000.0
Normalized Income,-8111000.0,-2954000.0,-6156000.0,-2381000.0,2635000.0
Net Income From Continuing And Discontinued Operation,-8111000.0,-2954000.0,-17495000.0,-2381000.0,2635000.0
Total Expenses,39476000.0,40550000.0,42306000.0,38837000.0,35749000.0
Total Operating Income As Reported,-4765000.0,38000.0,-4093000.0,-1637000.0,3154000.0
Diluted Average Shares,189646000.0,188031000.0,170348000.0,154020000.0,196921000.0
Basic Average Shares,189646000.0,188031000.0,170348000.0,154020000.0,153490000.0
Diluted EPS,-0.04,-0.02,-0.1,-0.02,0.01
Basic EPS,-0.04,-0.02,-0.1,-0.02,0.02
Diluted NI Availto Com Stockholders,-8111000.0,-2954000.0,-17495000.0,-2381000.0,2635000.0
Net Income Common Stockholders,-8111000.0,-2954000.0,-17495000.0,-2381000.0,2635000.0
Net Income,-8111000.0,-2954000.0,-17495000.0,-2381000.0,2635000.0
Net Income Including Noncontrolling Interests,-8111000.0,-2954000.0,-17495000.0,-2381000.0,2635000.0
Net Income Continuous Operations,-8111000.0,-2954000.0,-17495000.0,-2381000.0,2635000.0
Pretax Income,-8111000.0,-2954000.0,-17495000.0,-2381000.0,2635000.0
Other Income Expense,-3346000.0,4665000.0,-13402000.0,-744000.0,-519000.0
Other Non Operating Income Expenses,-3346000.0,4665000.0,-2063000.0,-744000.0,-519000.0
Special Income Charges,,0.0,-11339000.0,,
Other Special Charges,,0.0,11339000.0,,
Operating Income,-4765000.0,38000.0,-4093000.0,-1637000.0,3154000.0
Operating Expense,28838000.0,29431000.0,30392000.0,28980000.0,27292000.0
Research And Development,2385000.0,3746000.0,3470000.0,2934000.0,2279000.0
Selling General And Administration,26453000.0,25685000.0,26922000.0,26046000.0,25013000.0
Selling And Marketing Expense,14308000.0,12233000.0,12942000.0,11575000.0,12311000.0
General And Administrative Expense,12145000.0,13452000.0,13980000.0,14471000.0,12702000.0
Other Gand A,12145000.0,13452000.0,13980000.0,14471000.0,12702000.0
Gross Profit,24073000.0,29469000.0,26299000.0,27343000.0,30446000.0
Cost Of Revenue,10638000.0,11119000.0,11914000.0,9857000.0,8457000.0
Total Revenue,34711000.0,40588000.0,38213000.0,37200000.0,38903000.0
Operating Revenue,34711000.0,40588000.0,38213000.0,37200000.0,38903000.0
