,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-13690851.735016,-11700000.0,-21909909.90991,-15529411.764706,-26167381.974249,,
Tax Rate For Calcs,0.391167,0.3,0.342342,0.277311,0.287554,,
Normalized EBITDA,-12000000.0,330000000.0,440000000.0,550000000.0,106000000.0,,
Total Unusual Items,-35000000.0,-39000000.0,-64000000.0,-56000000.0,-91000000.0,,
Total Unusual Items Excluding Goodwill,-35000000.0,-39000000.0,-64000000.0,-56000000.0,-91000000.0,,
Net Income From Continuing Operation Net Minority Interest,-193000000.0,21000000.0,73000000.0,172000000.0,-166000000.0,,
Reconciled Depreciation,204000000.0,199000000.0,203000000.0,199000000.0,194000000.0,,
Reconciled Cost Of Revenue,3142000000.0,3129000000.0,3191000000.0,3019000000.0,2882000000.0,,
EBITDA,-47000000.0,291000000.0,376000000.0,494000000.0,15000000.0,,
EBIT,-251000000.0,92000000.0,173000000.0,295000000.0,-179000000.0,,
Net Interest Income,-47000000.0,-39000000.0,-39000000.0,-35000000.0,-28000000.0,,
Interest Expense,66000000.0,62000000.0,62000000.0,57000000.0,54000000.0,,
Interest Income,19000000.0,23000000.0,23000000.0,22000000.0,26000000.0,,
Normalized Income,-171690851.735016,48300000.0,115090090.09009,212470588.235294,-101167381.974249,,
Net Income From Continuing And Discontinued Operation,-193000000.0,21000000.0,73000000.0,172000000.0,-166000000.0,,
Total Expenses,3544000000.0,3518000000.0,3554000000.0,3371000000.0,3243000000.0,,
Rent Expense Supplemental,352000000.0,344000000.0,369000000.0,342000000.0,304000000.0,,
Total Operating Income As Reported,-279000000.0,75000000.0,148000000.0,277000000.0,-197000000.0,,
Diluted Average Shares,114294000.0,117356000.0,117500000.0,120930000.0,123134000.0,,
Basic Average Shares,114294000.0,115533000.0,115287000.0,118847000.0,123134000.0,,
Diluted EPS,-1.69,0.18,0.62,1.42,-1.35,,
Basic EPS,-1.69,0.18,0.63,1.45,-1.35,,
Diluted NI Availto Com Stockholders,-193000000.0,21000000.0,73000000.0,172000000.0,-166000000.0,,
Net Income Common Stockholders,-193000000.0,21000000.0,73000000.0,172000000.0,-166000000.0,,
Net Income,-193000000.0,21000000.0,73000000.0,172000000.0,-166000000.0,,
Net Income Including Noncontrolling Interests,-193000000.0,21000000.0,73000000.0,172000000.0,-166000000.0,,
Net Income Continuous Operations,-193000000.0,21000000.0,73000000.0,172000000.0,-166000000.0,,
Tax Provision,-124000000.0,9000000.0,38000000.0,66000000.0,-67000000.0,,
Pretax Income,-317000000.0,30000000.0,111000000.0,238000000.0,-233000000.0,,
Other Income Expense,-26000000.0,-45000000.0,-62000000.0,-60000000.0,-99000000.0,,
Other Non Operating Income Expenses,9000000.0,-6000000.0,2000000.0,-4000000.0,-8000000.0,,
Special Income Charges,-35000000.0,-39000000.0,-64000000.0,-56000000.0,-91000000.0,,
Gain On Sale Of Ppe,,,,,,40000000.0,16000000.0
Other Special Charges,35000000.0,0.0,3000000.0,3000000.0,91000000.0,,
Restructuring And Mergern Acquisition,,39000000.0,61000000.0,53000000.0,40000000.0,80000000.0,
Net Non Operating Interest Income Expense,-47000000.0,-39000000.0,-39000000.0,-35000000.0,-28000000.0,,
Interest Expense Non Operating,66000000.0,62000000.0,62000000.0,57000000.0,54000000.0,,
Interest Income Non Operating,19000000.0,23000000.0,23000000.0,22000000.0,26000000.0,,
Operating Income,-244000000.0,114000000.0,212000000.0,333000000.0,-106000000.0,,
Operating Expense,402000000.0,389000000.0,363000000.0,352000000.0,361000000.0,,
Other Operating Expenses,303000000.0,294000000.0,256000000.0,247000000.0,261000000.0,,
Selling General And Administration,99000000.0,95000000.0,107000000.0,105000000.0,100000000.0,,
Selling And Marketing Expense,99000000.0,95000000.0,107000000.0,105000000.0,100000000.0,,
Gross Profit,158000000.0,503000000.0,575000000.0,685000000.0,255000000.0,,
Cost Of Revenue,3142000000.0,3129000000.0,3191000000.0,3019000000.0,2882000000.0,,
Total Revenue,3300000000.0,3632000000.0,3766000000.0,3704000000.0,3137000000.0,,
Operating Revenue,2920000000.0,3248000000.0,3424000000.0,3355000000.0,2808000000.0,,
