,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,630000.0,0.0
Tax Rate For Calcs,0.4,0.02523,0.066,0.21,0.00579
Normalized EBITDA,-615000.0,-8059000.0,-13485000.0,-17570000.0,-14101000.0
Total Unusual Items,,,,3000000.0,
Total Unusual Items Excluding Goodwill,,,,3000000.0,
Net Income From Continuing Operation Net Minority Interest,-7707000.0,-14179000.0,-16525000.0,-15875000.0,-18200000.0
Reconciled Depreciation,7214000.0,7707000.0,4655000.0,4649000.0,4743000.0
Reconciled Cost Of Revenue,15000.0,9000.0,29000.0,262000.0,3000.0
EBITDA,-615000.0,-8059000.0,-13485000.0,-14570000.0,-14101000.0
EBIT,-7829000.0,-15766000.0,-18140000.0,-19219000.0,-18844000.0
Net Interest Income,487000.0,1225000.0,462000.0,436000.0,537000.0
Interest Income,487000.0,1225000.0,462000.0,436000.0,537000.0
Normalized Income,-7707000.0,-14179000.0,-16525000.0,-18245000.0,-18200000.0
Net Income From Continuing And Discontinued Operation,-7707000.0,-14179000.0,-16525000.0,-15875000.0,-18200000.0
Total Expenses,22256000.0,24142000.0,20379000.0,23116000.0,22998000.0
Total Operating Income As Reported,-7829000.0,-15766000.0,-18140000.0,-16219000.0,-18844000.0
Diluted NI Availto Com Stockholders,-7707000.0,-14179000.0,-16525000.0,-15875000.0,-18200000.0
Net Income Common Stockholders,-7707000.0,-14179000.0,-16525000.0,-15875000.0,-18200000.0
Net Income,-7707000.0,-14179000.0,-16525000.0,-15875000.0,-18200000.0
Net Income Including Noncontrolling Interests,-7707000.0,-14179000.0,-16525000.0,-15875000.0,-18200000.0
Net Income Continuous Operations,-7707000.0,-14179000.0,-16525000.0,-15875000.0,-18200000.0
Tax Provision,442000.0,-367000.0,-1161000.0,119000.0,-106000.0
Pretax Income,-7265000.0,-14546000.0,-17686000.0,-15756000.0,-18306000.0
Other Income Expense,77000.0,-5000.0,-8000.0,3027000.0,1000.0
Other Non Operating Income Expenses,77000.0,-5000.0,-8000.0,27000.0,1000.0
Special Income Charges,,,,3000000.0,
Gain On Sale Of Ppe,,,,3000000.0,
Net Non Operating Interest Income Expense,487000.0,1225000.0,462000.0,436000.0,537000.0
Interest Income Non Operating,487000.0,1225000.0,462000.0,436000.0,537000.0
Operating Income,-7829000.0,-15766000.0,-18140000.0,-19219000.0,-18844000.0
Operating Expense,22241000.0,24133000.0,20350000.0,22854000.0,22995000.0
Other Operating Expenses,-46000.0,157000.0,-34000.0,1078000.0,-750000.0
Depreciation Amortization Depletion Income Statement,6028000.0,3228000.0,3228000.0,3228000.0,3228000.0
Depreciation And Amortization In Income Statement,6028000.0,3228000.0,3228000.0,3228000.0,3228000.0
Amortization,6028000.0,3228000.0,3228000.0,3228000.0,3228000.0
Amortization Of Intangibles Income Statement,6028000.0,3228000.0,3228000.0,3228000.0,3228000.0
Research And Development,9640000.0,13909000.0,10379000.0,10864000.0,12602000.0
Selling General And Administration,6619000.0,6839000.0,6777000.0,7684000.0,7915000.0
General And Administrative Expense,6619000.0,6839000.0,6777000.0,7684000.0,7915000.0
Other Gand A,6619000.0,6839000.0,6777000.0,7684000.0,7915000.0
Gross Profit,14412000.0,8367000.0,2210000.0,3635000.0,4151000.0
Cost Of Revenue,15000.0,9000.0,29000.0,262000.0,3000.0
Total Revenue,14427000.0,8376000.0,2239000.0,3897000.0,4154000.0
Operating Revenue,14427000.0,8376000.0,2239000.0,3897000.0,4154000.0
