,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-31600.0,184170.0,-2904.0,0.0,0.0
Tax Rate For Calcs,0.4,0.21,0.264,0.251841,0.230106
Normalized EBITDA,2408000.0,-525000.0,2564000.0,5303000.0,6156000.0
Total Unusual Items,-79000.0,877000.0,-11000.0,,
Total Unusual Items Excluding Goodwill,-79000.0,877000.0,-11000.0,,
Net Income From Continuing Operation Net Minority Interest,237000.0,-120000.0,618000.0,1918000.0,2469000.0
Reconciled Depreciation,1090000.0,-755000.0,1058000.0,1079000.0,1039000.0
Reconciled Cost Of Revenue,20629000.0,25753000.0,21361000.0,18404000.0,18427000.0
EBITDA,2329000.0,352000.0,2553000.0,5303000.0,6156000.0
EBIT,1239000.0,352000.0,1495000.0,4224000.0,5117000.0
Net Interest Income,-111000.0,95000.0,133000.0,148000.0,258000.0
Interest Expense,189000.0,96000.0,15000.0,15000.0,15000.0
Interest Income,78000.0,191000.0,148000.0,163000.0,273000.0
Normalized Income,284400.0,-812830.0,626096.0,1918000.0,2469000.0
Net Income From Continuing And Discontinued Operation,237000.0,-120000.0,618000.0,1918000.0,2469000.0
Total Expenses,30144000.0,32843000.0,29964000.0,26632000.0,26555000.0
Diluted Average Shares,7729301.0,8023086.0,8389001.0,9124278.0,9618888.0
Basic Average Shares,7682745.0,8023086.0,8365575.0,9095966.0,9581779.0
Diluted EPS,0.03,-0.01,0.07,0.21,0.26
Basic EPS,0.03,-0.01,0.07,0.21,0.26
Diluted NI Availto Com Stockholders,237000.0,-120000.0,618000.0,1918000.0,2469000.0
Net Income Common Stockholders,237000.0,-120000.0,618000.0,1918000.0,2469000.0
Net Income,237000.0,-120000.0,618000.0,1918000.0,2469000.0
Minority Interests,-296000.0,-13000.0,-471000.0,-1231000.0,-1459000.0
Net Income Including Noncontrolling Interests,533000.0,-107000.0,1089000.0,3149000.0,3928000.0
Net Income Continuous Operations,533000.0,-107000.0,1089000.0,3149000.0,3928000.0
Tax Provision,517000.0,363000.0,391000.0,1060000.0,1174000.0
Pretax Income,1050000.0,256000.0,1480000.0,4209000.0,5102000.0
Other Income Expense,-101000.0,1045000.0,16000.0,20000.0,7000.0
Other Non Operating Income Expenses,-22000.0,168000.0,27000.0,20000.0,7000.0
Gain On Sale Of Security,-79000.0,877000.0,-11000.0,,
Net Non Operating Interest Income Expense,-111000.0,95000.0,133000.0,148000.0,258000.0
Interest Expense Non Operating,189000.0,96000.0,15000.0,15000.0,15000.0
Interest Income Non Operating,78000.0,191000.0,148000.0,163000.0,273000.0
Operating Income,1262000.0,-884000.0,1331000.0,4041000.0,4837000.0
Operating Expense,9515000.0,7090000.0,8603000.0,8228000.0,8128000.0
Selling General And Administration,9515000.0,7090000.0,8603000.0,8228000.0,8128000.0
General And Administrative Expense,9515000.0,7090000.0,8603000.0,8228000.0,8128000.0
Other Gand A,9000000.0,8298000.0,8250000.0,7827000.0,7674000.0
Salaries And Wages,515000.0,,353000.0,401000.0,454000.0
Gross Profit,10777000.0,6206000.0,9934000.0,12269000.0,12965000.0
Cost Of Revenue,20629000.0,25753000.0,21361000.0,18404000.0,18427000.0
Total Revenue,31406000.0,31959000.0,31295000.0,30673000.0,31392000.0
Operating Revenue,31406000.0,31959000.0,31295000.0,30673000.0,31392000.0
