,2025-12-31,2025-09-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0
Normalized EBITDA,-62099.0,-66063.0,-72145.0,-33367.0,-229265.0
Total Unusual Items,,1371.0,-4125.0,-250.0,-250.0
Total Unusual Items Excluding Goodwill,,1371.0,-4125.0,-250.0,-250.0
Net Income From Continuing Operation Net Minority Interest,-62233.0,-64976.0,-76442.0,-33863.0,-229780.0
Reconciled Depreciation,0.0,0.0,24.0,24.0,24.0
Reconciled Cost Of Revenue,0.0,0.0,24.0,24.0,24.0
EBITDA,-62099.0,-64692.0,-76270.0,-33617.0,-229515.0
EBIT,-62099.0,-64692.0,-76294.0,-33641.0,-229539.0
Net Interest Income,-134.0,-85.0,-148.0,-222.0,-41.0
Interest Expense,134.0,284.0,148.0,222.0,241.0
Interest Income,0.0,199.0,0.0,0.0,200.0
Normalized Income,-62233.0,-66347.0,-72317.0,-33613.0,-229530.0
Net Income From Continuing And Discontinued Operation,-62233.0,-64976.0,-76442.0,-33863.0,-229780.0
Total Expenses,63480.0,66262.0,72610.0,69440.0,229489.0
Total Operating Income As Reported,-63614.0,-66546.0,-72758.0,-69662.0,-229730.0
Diluted Average Shares,64905636.0,62592592.0,48064090.0,46575201.0,44352918.0
Basic Average Shares,64905636.0,62592592.0,48064090.0,46575201.0,44352918.0
Diluted EPS,0.0,0.0,0.0,0.0,-0.01
Basic EPS,0.0,0.0,0.0,0.0,-0.01
Diluted NI Availto Com Stockholders,-62233.0,-64976.0,-76442.0,-33863.0,-229780.0
Net Income Common Stockholders,-62233.0,-64976.0,-76442.0,-33863.0,-229780.0
Net Income,-62233.0,-64976.0,-76442.0,-33863.0,-229780.0
Net Income Including Noncontrolling Interests,-62233.0,-64976.0,-76442.0,-33863.0,-229780.0
Net Income Continuous Operations,-62233.0,-64976.0,-76442.0,-33863.0,-229780.0
Pretax Income,-62233.0,-64976.0,-76442.0,-33863.0,-229780.0
Other Income Expense,1381.0,1371.0,-3684.0,35799.0,-250.0
Other Non Operating Income Expenses,1381.0,,441.0,36049.0,
Special Income Charges,,1121.0,-5125.0,0.0,0.0
Impairment Of Capital Assets,,-1121.0,5125.0,0.0,0.0
Gain On Sale Of Security,,250.0,1000.0,-250.0,-250.0
Interest Expense Non Operating,134.0,284.0,148.0,222.0,241.0
Interest Income Non Operating,0.0,199.0,0.0,0.0,200.0
Operating Income,-63480.0,-66262.0,-72610.0,-69440.0,-229489.0
Operating Expense,63480.0,66262.0,72586.0,69416.0,229465.0
Other Operating Expenses,17010.0,14978.0,10597.0,14326.0,12984.0
Selling General And Administration,46470.0,51284.0,61989.0,55090.0,216481.0
Selling And Marketing Expense,343.0,436.0,1222.0,538.0,532.0
General And Administrative Expense,46127.0,50848.0,60767.0,54552.0,215949.0
Other Gand A,42241.0,46962.0,57341.0,51332.0,76909.0
Insurance And Claims,3886.0,3886.0,3426.0,3220.0,3220.0
Salaries And Wages,0.0,0.0,0.0,0.0,135820.0
Gross Profit,0.0,0.0,-24.0,-24.0,-24.0
Cost Of Revenue,0.0,0.0,24.0,24.0,24.0
Total Revenue,0.0,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0,0.0
