,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.123232,0.23,0.105125,0.065764,0.099265
Normalized EBITDA,989000.0,874000.0,693000.0,345000.0,444000.0
Net Income From Continuing Operation Net Minority Interest,868000.0,950000.0,681000.0,483000.0,490000.0
Reconciled Depreciation,69000.0,68000.0,49000.0,79000.0,74000.0
Reconciled Cost Of Revenue,2345000.0,2177000.0,2270000.0,2602000.0,2487000.0
EBITDA,989000.0,874000.0,693000.0,345000.0,444000.0
EBIT,920000.0,806000.0,644000.0,266000.0,370000.0
Net Interest Income,70000.0,-123000.0,117000.0,251000.0,174000.0
Interest Income,70000.0,-67000.0,117000.0,251000.0,174000.0
Normalized Income,868000.0,950000.0,681000.0,483000.0,490000.0
Net Income From Continuing And Discontinued Operation,868000.0,950000.0,681000.0,483000.0,490000.0
Total Expenses,4165000.0,4080000.0,4179000.0,4486000.0,4626000.0
Total Operating Income As Reported,920000.0,806000.0,644000.0,266000.0,370000.0
Diluted Average Shares,20455000.0,20754000.0,20723000.0,20705000.0,20604000.0
Basic Average Shares,20328000.0,20663000.0,20595000.0,20572000.0,20387000.0
Diluted EPS,0.04,0.05,0.03,0.02,0.02
Basic EPS,0.04,0.05,0.03,0.02,0.02
Diluted NI Availto Com Stockholders,868000.0,950000.0,681000.0,483000.0,490000.0
Net Income Common Stockholders,868000.0,950000.0,681000.0,483000.0,490000.0
Net Income,868000.0,950000.0,681000.0,483000.0,490000.0
Net Income Including Noncontrolling Interests,868000.0,950000.0,681000.0,483000.0,490000.0
Net Income Continuous Operations,868000.0,950000.0,681000.0,483000.0,490000.0
Tax Provision,122000.0,-5000.0,80000.0,34000.0,54000.0
Pretax Income,990000.0,945000.0,761000.0,517000.0,544000.0
Net Non Operating Interest Income Expense,70000.0,-123000.0,117000.0,251000.0,174000.0
Interest Income Non Operating,70000.0,-67000.0,117000.0,251000.0,174000.0
Operating Income,920000.0,806000.0,644000.0,266000.0,370000.0
Operating Expense,1820000.0,1903000.0,1909000.0,1884000.0,2139000.0
Research And Development,992000.0,1064000.0,1098000.0,995000.0,894000.0
Selling General And Administration,828000.0,839000.0,811000.0,889000.0,1245000.0
Selling And Marketing Expense,339000.0,399000.0,352000.0,358000.0,356000.0
General And Administrative Expense,489000.0,440000.0,459000.0,531000.0,889000.0
Other Gand A,489000.0,440000.0,459000.0,531000.0,889000.0
Gross Profit,2740000.0,,,,
Cost Of Revenue,2345000.0,2177000.0,2270000.0,2602000.0,2487000.0
Total Revenue,5085000.0,4886000.0,4823000.0,4752000.0,4996000.0
Operating Revenue,5085000.0,4886000.0,4823000.0,4752000.0,4996000.0
