,2026-03-31,2025-12-31,2025-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0
Tax Rate For Calcs,0.4,0.21,0.0
Normalized EBITDA,-251728.0,-215022.0,-51521.0
Net Income From Continuing Operation Net Minority Interest,1259968.0,944906.0,-51521.0
EBITDA,-251728.0,-215022.0,-51521.0
EBIT,-251728.0,-215022.0,-51521.0
Net Interest Income,1511696.0,,
Interest Income,1511696.0,,
Normalized Income,1259968.0,944906.0,-51521.0
Net Income From Continuing And Discontinued Operation,1259968.0,944906.0,-51521.0
Total Expenses,251728.0,215022.0,51521.0
Total Operating Income As Reported,-251728.0,-215022.0,-51521.0
Diluted Average Shares,23000000.0,,20750000.0
Basic Average Shares,23000000.0,,20750000.0
Diluted EPS,0.05,,-0.002483
Basic EPS,0.05,,-0.002483
Diluted NI Availto Com Stockholders,1259968.0,944906.0,-51521.0
Net Income Common Stockholders,1259968.0,944906.0,-51521.0
Net Income,1259968.0,944906.0,-51521.0
Net Income Including Noncontrolling Interests,1259968.0,944906.0,-51521.0
Net Income Continuous Operations,1259968.0,944906.0,-51521.0
Pretax Income,1259968.0,944906.0,-51521.0
Net Non Operating Interest Income Expense,1511696.0,,
Interest Income Non Operating,1511696.0,,
Operating Income,-251728.0,-215022.0,-51521.0
Operating Expense,251728.0,215022.0,51521.0
Selling General And Administration,251728.0,215022.0,51521.0
General And Administrative Expense,251728.0,215022.0,51521.0
Other Gand A,251728.0,215022.0,51521.0
Total Revenue,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0
