,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,136000.0,0.0,0.0,0.0,0.0,
Tax Rate For Calcs,0.4,0.21,0.21,0.21,0.21,
Normalized EBITDA,-2138000.0,-1476000.0,-42000.0,-1090000.0,-2177000.0,
Total Unusual Items,340000.0,,,,0.0,
Total Unusual Items Excluding Goodwill,340000.0,,,,0.0,
Net Income From Continuing Operation Net Minority Interest,-1897000.0,-2441000.0,-964000.0,-1475000.0,-1546000.0,
Reconciled Depreciation,315000.0,944000.0,925000.0,910000.0,919000.0,
Reconciled Cost Of Revenue,6538000.0,6690000.0,7907000.0,7784000.0,6853000.0,
EBITDA,-1798000.0,-1476000.0,-42000.0,-1090000.0,-2177000.0,
EBIT,-2113000.0,-2420000.0,-967000.0,-2000000.0,-3096000.0,
Net Interest Income,18000.0,17000.0,13000.0,100000.0,221000.0,
Interest Income,18000.0,17000.0,13000.0,100000.0,221000.0,
Normalized Income,-2101000.0,-2441000.0,-964000.0,-1475000.0,-1546000.0,
Net Income From Continuing And Discontinued Operation,-1897000.0,-2441000.0,-964000.0,-1475000.0,-1546000.0,
Total Expenses,13624000.0,14545000.0,14985000.0,15623000.0,15109000.0,
Total Operating Income As Reported,-2113000.0,-2420000.0,-967000.0,-2000000.0,-3096000.0,
Diluted Average Shares,12306000.0,12013000.0,11791000.0,11841000.0,11579000.0,
Basic Average Shares,12306000.0,12013000.0,11791000.0,11841000.0,11579000.0,
Diluted EPS,-0.15,-0.2,-0.08,-0.12,-0.13,
Basic EPS,-0.15,-0.2,-0.08,-0.12,-0.13,
Diluted NI Availto Com Stockholders,-1897000.0,-2441000.0,-964000.0,-1475000.0,-1546000.0,
Net Income Common Stockholders,-1897000.0,-2441000.0,-964000.0,-1475000.0,-1546000.0,
Net Income,-1897000.0,-2441000.0,-964000.0,-1475000.0,-1546000.0,
Net Income Including Noncontrolling Interests,-1897000.0,-2441000.0,-964000.0,-1475000.0,-1546000.0,
Net Income Continuous Operations,-1897000.0,-2441000.0,-964000.0,-1475000.0,-1546000.0,
Tax Provision,72000.0,25000.0,10000.0,14000.0,24000.0,
Pretax Income,-1825000.0,-2416000.0,-954000.0,-1461000.0,-1522000.0,
Other Income Expense,270000.0,-13000.0,,439000.0,1353000.0,-23000.0
Other Non Operating Income Expenses,-70000.0,-13000.0,,439000.0,1353000.0,-23000.0
Special Income Charges,340000.0,,,,0.0,
Restructuring And Mergern Acquisition,-340000.0,,,,0.0,
Net Non Operating Interest Income Expense,18000.0,17000.0,13000.0,100000.0,221000.0,
Interest Income Non Operating,18000.0,17000.0,13000.0,100000.0,221000.0,
Operating Income,-2113000.0,-2420000.0,-967000.0,-2000000.0,-3096000.0,
Operating Expense,7086000.0,7855000.0,7078000.0,7839000.0,8256000.0,
Research And Development,2249000.0,2350000.0,2141000.0,2553000.0,2498000.0,
Selling General And Administration,4837000.0,5505000.0,4937000.0,5286000.0,5758000.0,
Selling And Marketing Expense,2330000.0,2298000.0,2144000.0,2419000.0,2464000.0,
General And Administrative Expense,2507000.0,3207000.0,2793000.0,2867000.0,3294000.0,
Other Gand A,2507000.0,3207000.0,2793000.0,2867000.0,3294000.0,
Gross Profit,4973000.0,5435000.0,6111000.0,5839000.0,5160000.0,
Cost Of Revenue,6538000.0,6690000.0,7907000.0,7784000.0,6853000.0,
Total Revenue,11511000.0,12125000.0,14018000.0,13623000.0,12013000.0,
Operating Revenue,11511000.0,12125000.0,14018000.0,13623000.0,12013000.0,
