,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.4,0.21,0.21,0.21,0.21
Normalized EBITDA,-10471000.0,-9202000.0,-9015000.0,-8004000.0,-8133000.0
Net Income From Continuing Operation Net Minority Interest,-10042000.0,-8740000.0,-8620000.0,-7699000.0,-7707000.0
Reconciled Depreciation,11000.0,11000.0,18000.0,3000.0,11000.0
EBITDA,-10471000.0,-9202000.0,-9015000.0,-8004000.0,-8133000.0
EBIT,-10482000.0,-9213000.0,-9033000.0,-8007000.0,-8144000.0
Normalized Income,-10042000.0,-8740000.0,-8620000.0,-7699000.0,-7707000.0
Net Income From Continuing And Discontinued Operation,-10042000.0,-8740000.0,-8620000.0,-7699000.0,-7707000.0
Total Expenses,10482000.0,9213000.0,9033000.0,8007000.0,8144000.0
Total Operating Income As Reported,-10482000.0,-9213000.0,-9033000.0,-8007000.0,-8144000.0
Diluted Average Shares,53793490.0,,49630119.0,42957619.0,42843938.0
Basic Average Shares,53793490.0,,49630119.0,42957619.0,42843938.0
Diluted EPS,-0.19,,-0.17,-0.18,-0.18
Basic EPS,-0.19,,-0.17,-0.18,-0.18
Diluted NI Availto Com Stockholders,-10042000.0,-8740000.0,-8620000.0,-7699000.0,-7707000.0
Net Income Common Stockholders,-10042000.0,-8740000.0,-8620000.0,-7699000.0,-7707000.0
Net Income,-10042000.0,-8740000.0,-8620000.0,-7699000.0,-7707000.0
Net Income Including Noncontrolling Interests,-10042000.0,-8740000.0,-8620000.0,-7699000.0,-7707000.0
Net Income Continuous Operations,-10042000.0,-8740000.0,-8620000.0,-7699000.0,-7707000.0
Tax Provision,7000.0,10000.0,6000.0,6000.0,6000.0
Pretax Income,-10035000.0,-8730000.0,-8614000.0,-7693000.0,-7701000.0
Other Income Expense,447000.0,483000.0,419000.0,314000.0,443000.0
Other Non Operating Income Expenses,447000.0,483000.0,419000.0,314000.0,443000.0
Operating Income,-10482000.0,-9213000.0,-9033000.0,-8007000.0,-8144000.0
Operating Expense,10482000.0,9213000.0,9033000.0,8007000.0,8144000.0
Research And Development,7987000.0,6699000.0,6437000.0,5822000.0,5656000.0
Selling General And Administration,2495000.0,2514000.0,2596000.0,2185000.0,2488000.0
General And Administrative Expense,2495000.0,2514000.0,2596000.0,2185000.0,2488000.0
Other Gand A,2495000.0,2514000.0,2596000.0,2185000.0,2488000.0
Total Revenue,0.0,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0,0.0
