,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,-2518700.0,0.0,0.0
Tax Rate For Calcs,0.177,0.160461,0.283,0.191,0.334
Normalized EBITDA,392200000.0,293700000.0,345200000.0,391100000.0,308900000.0
Total Unusual Items,,,-8900000.0,,
Total Unusual Items Excluding Goodwill,,,-8900000.0,,
Net Income From Continuing Operation Net Minority Interest,172300000.0,82700000.0,108200000.0,165200000.0,80700000.0
Reconciled Depreciation,149900000.0,155900000.0,152300000.0,148200000.0,147700000.0
Reconciled Cost Of Revenue,5227600000.0,5495100000.0,5168600000.0,5447800000.0,5058600000.0
EBITDA,392200000.0,293700000.0,336300000.0,391100000.0,308900000.0
EBIT,242300000.0,137800000.0,184000000.0,242900000.0,161200000.0
Net Interest Income,-25600000.0,-25000000.0,-24600000.0,-25400000.0,-25800000.0
Interest Expense,25600000.0,25000000.0,24600000.0,25400000.0,25800000.0
Normalized Income,172300000.0,82700000.0,114581300.0,165200000.0,80700000.0
Net Income From Continuing And Discontinued Operation,172300000.0,82700000.0,108200000.0,165200000.0,80700000.0
Total Expenses,5567800000.0,5833500000.0,5487300000.0,5782300000.0,5378700000.0
Diluted Average Shares,51500000.0,52500000.0,53700000.0,54100000.0,54200000.0
Basic Average Shares,50247253.0,50646747.0,52271332.0,53204856.0,53462553.0
Diluted EPS,3.34,1.58,2.02,3.06,1.49
Basic EPS,3.403325,1.632879,2.069968,3.10498,1.509468
Diluted NI Availto Com Stockholders,172300000.0,82700000.0,108200000.0,165200000.0,80700000.0
Net Income Common Stockholders,172300000.0,82700000.0,108200000.0,165200000.0,80700000.0
Net Income,172300000.0,82700000.0,108200000.0,165200000.0,80700000.0
Minority Interests,-20400000.0,-23600000.0,-18200000.0,-26700000.0,-21800000.0
Net Income Including Noncontrolling Interests,192700000.0,106300000.0,126400000.0,191900000.0,102500000.0
Net Income Continuous Operations,192700000.0,106300000.0,126400000.0,191900000.0,102500000.0
Earnings From Equity Interest Net Of Tax,14400000.0,11600000.0,12100000.0,16000000.0,12300000.0
Tax Provision,38400000.0,18100000.0,45100000.0,41600000.0,45200000.0
Pretax Income,216700000.0,112800000.0,159400000.0,217500000.0,135400000.0
Other Income Expense,-12700000.0,-17300000.0,-8500000.0,-5200000.0,-20400000.0
Other Non Operating Income Expenses,-12700000.0,-46200000.0,400000.0,-5200000.0,-20400000.0
Gain On Sale Of Security,,,-8900000.0,,
Net Non Operating Interest Income Expense,-25600000.0,-25000000.0,-24600000.0,-25400000.0,-25800000.0
Interest Expense Non Operating,25600000.0,25000000.0,24600000.0,25400000.0,25800000.0
Operating Income,255000000.0,155100000.0,192500000.0,248100000.0,181600000.0
Operating Expense,195300000.0,187300000.0,171200000.0,191000000.0,177600000.0
Depreciation Amortization Depletion Income Statement,5000000.0,4800000.0,4800000.0,4700000.0,5200000.0
Depreciation And Amortization In Income Statement,5000000.0,4800000.0,4800000.0,4700000.0,5200000.0
Amortization,5000000.0,4800000.0,4800000.0,4700000.0,5200000.0
Amortization Of Intangibles Income Statement,5000000.0,4800000.0,4800000.0,4700000.0,5200000.0
Selling General And Administration,190300000.0,182500000.0,166400000.0,186300000.0,172400000.0
Gross Profit,450300000.0,342400000.0,363700000.0,439100000.0,359200000.0
Cost Of Revenue,5372500000.0,5646200000.0,5316100000.0,5591300000.0,5201100000.0
Total Revenue,5822800000.0,5988600000.0,5679800000.0,6030400000.0,5560300000.0
Operating Revenue,5822800000.0,5988600000.0,5679800000.0,6030400000.0,5560300000.0
