,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0,,
Tax Rate For Calcs,0.0,0.0,0.0,0.0,0.0,,
Normalized EBITDA,3437000.0,-21290000.0,-9472000.0,-7550000.0,-11327000.0,,
Total Unusual Items,394000.0,,,,0.0,,
Total Unusual Items Excluding Goodwill,394000.0,,,,0.0,,
Net Income From Continuing Operation Net Minority Interest,-3642000.0,-28862000.0,-18428000.0,-16375000.0,-19835000.0,,
Reconciled Depreciation,326000.0,275000.0,312000.0,309000.0,308000.0,,
Reconciled Cost Of Revenue,1692000.0,1306000.0,1043000.0,1190000.0,1206000.0,,
EBITDA,3831000.0,-21290000.0,-9472000.0,-7550000.0,-11327000.0,,
EBIT,3505000.0,-21565000.0,-9784000.0,-7859000.0,-11635000.0,,
Net Interest Income,-3726000.0,-3252000.0,-4380000.0,-3860000.0,-3048000.0,,
Interest Expense,7147000.0,7297000.0,8644000.0,8516000.0,8200000.0,,
Interest Income,3421000.0,4045000.0,4264000.0,4656000.0,5152000.0,,
Normalized Income,-4036000.0,-28862000.0,-18428000.0,-16375000.0,-19835000.0,,
Net Income From Continuing And Discontinued Operation,-3642000.0,-28862000.0,-18428000.0,-16375000.0,-19835000.0,,
Total Expenses,52073000.0,56523000.0,61114000.0,61490000.0,56307000.0,,
Total Operating Income As Reported,158000.0,-25540000.0,-13887000.0,-12454000.0,-16704000.0,,
Diluted Average Shares,669375000.0,667164851.0,667101756.0,666170358.0,665905469.0,,
Basic Average Shares,669375000.0,667164851.0,667101756.0,666170358.0,665905469.0,,
Diluted EPS,-0.01,-0.05,-0.03,-0.02,-0.03,,
Basic EPS,-0.01,-0.05,-0.03,-0.02,-0.03,,
Diluted NI Availto Com Stockholders,-3642000.0,-28862000.0,-18428000.0,-16375000.0,-19835000.0,,
Net Income Common Stockholders,-3642000.0,-28862000.0,-18428000.0,-16375000.0,-19835000.0,,
Net Income,-3642000.0,-28862000.0,-18428000.0,-16375000.0,-19835000.0,,
Net Income Including Noncontrolling Interests,-3642000.0,-28862000.0,-18428000.0,-16375000.0,-19835000.0,,
Net Income Continuous Operations,-3642000.0,-28862000.0,-18428000.0,-16375000.0,-19835000.0,,
Pretax Income,-3642000.0,-28862000.0,-18428000.0,-16375000.0,-19835000.0,,
Other Income Expense,320000.0,-17102000.0,-161000.0,-61000.0,-83000.0,,
Other Non Operating Income Expenses,-74000.0,-70000.0,-161000.0,-61000.0,-83000.0,,
Special Income Charges,394000.0,,,,0.0,,
Restructuring And Mergern Acquisition,-394000.0,,,,0.0,,
Net Non Operating Interest Income Expense,-3726000.0,-3252000.0,-4380000.0,-3860000.0,-3048000.0,,
Interest Expense Non Operating,7147000.0,7297000.0,8644000.0,8516000.0,8200000.0,,
Interest Income Non Operating,3421000.0,4045000.0,4264000.0,4656000.0,5152000.0,,
Operating Income,-236000.0,-8508000.0,-13887000.0,-12454000.0,-16704000.0,,
Operating Expense,50381000.0,55217000.0,60071000.0,60300000.0,55101000.0,,
Research And Development,14956000.0,13549000.0,21070000.0,21736000.0,15078000.0,,
Selling General And Administration,35425000.0,41668000.0,39001000.0,38564000.0,40023000.0,,
General And Administrative Expense,,,,,40023000.0,43371000.0,35877000.0
Other Gand A,,,,,40023000.0,43371000.0,35877000.0
Gross Profit,50145000.0,46709000.0,46184000.0,47846000.0,38397000.0,,
Cost Of Revenue,1692000.0,1306000.0,1043000.0,1190000.0,1206000.0,,
Total Revenue,51837000.0,48015000.0,47227000.0,49036000.0,39603000.0,,
Operating Revenue,65419000.0,59740000.0,60248000.0,57903000.0,45479000.0,,
