,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-764889.6,-2283817.83,0.0,0.0,6280110.48
Tax Rate For Calcs,0.4,0.21,0.0,0.0,0.21
Normalized EBITDA,-24294118.0,-9546831.0,-25637550.0,-22183892.0,-61296432.0
Total Unusual Items,-1912224.0,-10875323.0,5156365.0,-3657525.0,29905288.0
Total Unusual Items Excluding Goodwill,-1912224.0,-10875323.0,5156365.0,-3657525.0,29905288.0
Net Income From Continuing Operation Net Minority Interest,-30270370.0,-32693477.0,-16261762.0,-30224930.0,-2650193.0
Reconciled Depreciation,3977870.0,3789174.0,3880492.0,3602160.0,3292709.0
Reconciled Cost Of Revenue,26997183.0,25586021.0,25219331.0,26542307.0,30036174.0
EBITDA,-26206342.0,-20422154.0,-20481185.0,-25841417.0,-31391144.0
EBIT,-30184212.0,-24211328.0,-24361677.0,-29443577.0,-34683853.0
Net Interest Income,1885443.0,2439259.0,2896649.0,2898945.0,2184286.0
Interest Income,1885443.0,2439259.0,2896649.0,2898945.0,2184286.0
Normalized Income,-29123035.6,-24101971.83,-21418127.0,-26567405.0,-26275370.52
Net Income From Continuing And Discontinued Operation,-30270370.0,-32693477.0,-16261762.0,-30224930.0,-2650193.0
Total Expenses,55644008.0,51279782.0,49124122.0,54528208.0,58390643.0
Total Operating Income As Reported,-39096822.0,-35489010.0,-28142085.0,-26639241.0,-36383269.0
Diluted Average Shares,261055788.0,260723829.0,260529688.0,260327707.0,237051968.0
Basic Average Shares,261055788.0,260723829.0,260529688.0,260327707.0,237051968.0
Diluted EPS,-0.12,-0.13,-0.06,-0.12,-0.01
Basic EPS,-0.12,-0.13,-0.06,-0.12,-0.01
Diluted NI Availto Com Stockholders,-30270370.0,-32693477.0,-16261762.0,-30224930.0,-2650193.0
Net Income Common Stockholders,-30270370.0,-32693477.0,-16261762.0,-30224930.0,-2650193.0
Net Income,-30270370.0,-32693477.0,-16261762.0,-30224930.0,-2650193.0
Net Income Including Noncontrolling Interests,-30270370.0,-32693477.0,-16261762.0,-30224930.0,-2650193.0
Net Income Continuous Operations,-30270370.0,-32693477.0,-16261762.0,-30224930.0,-2650193.0
Tax Provision,22991.0,35918.0,0.0,0.0,31310.0
Pretax Income,-30247379.0,-32657559.0,-16261762.0,-30224930.0,-2618883.0
Other Income Expense,-1948610.0,-10885490.0,5203266.0,-3680298.0,29880684.0
Other Non Operating Income Expenses,-36386.0,-10167.0,46901.0,-22773.0,-24604.0
Special Income Charges,-4847007.0,-5678631.0,-5236796.0,-2388105.0,0.0
Restructuring And Mergern Acquisition,4847007.0,5678631.0,5236796.0,2388105.0,0.0
Gain On Sale Of Security,2934783.0,-5196692.0,10393161.0,-1269420.0,29905288.0
Net Non Operating Interest Income Expense,1885443.0,2439259.0,2896649.0,2898945.0,2184286.0
Interest Income Non Operating,1885443.0,2439259.0,2896649.0,2898945.0,2184286.0
Operating Income,-30184212.0,-24211328.0,-24361677.0,-29443577.0,-34683853.0
Operating Expense,28646825.0,25693761.0,23904791.0,27985901.0,28354469.0
Depreciation Amortization Depletion Income Statement,3977870.0,3789174.0,3880492.0,3602160.0,3292709.0
Depreciation And Amortization In Income Statement,3977870.0,3789174.0,3880492.0,3602160.0,3292709.0
Research And Development,5739914.0,4673281.0,4455354.0,4825884.0,4789111.0
Selling General And Administration,18929041.0,17231306.0,15568945.0,19557857.0,20272649.0
Selling And Marketing Expense,8532481.0,7284846.0,5076937.0,7891526.0,3638926.0
General And Administrative Expense,10396560.0,9946460.0,10492008.0,11666331.0,16633723.0
Other Gand A,10396560.0,9946460.0,10492008.0,11666331.0,16633723.0
Gross Profit,-1537387.0,1482433.0,-456886.0,-1457676.0,-6329384.0
Cost Of Revenue,26997183.0,25586021.0,25219331.0,26542307.0,30036174.0
Total Revenue,25459796.0,27068454.0,24762445.0,25084631.0,23706790.0
Operating Revenue,25459796.0,27068454.0,24762445.0,25084631.0,23706790.0
