,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,0.0,0.0,0.0,0.0,0.0
Tax Rate For Calcs,0.086,0.21,0.21,0.336848,0.316
Normalized EBITDA,-1623000.0,20315000.0,38706000.0,35309000.0,22241000.0
Net Income From Continuing Operation Net Minority Interest,3637000.0,273568000.0,71779000.0,26666000.0,18987000.0
Reconciled Depreciation,2993000.0,2924000.0,2950000.0,2935000.0,2951000.0
Reconciled Cost Of Revenue,24791000.0,26225000.0,21647000.0,20734000.0,20392000.0
EBITDA,-1623000.0,20315000.0,38706000.0,35309000.0,22241000.0
EBIT,-4616000.0,17391000.0,35756000.0,32374000.0,19290000.0
Net Interest Income,8055000.0,8332000.0,8246000.0,7243000.0,7901000.0
Interest Income,8055000.0,8332000.0,8246000.0,7243000.0,7901000.0
Normalized Income,3637000.0,273568000.0,71779000.0,26666000.0,18987000.0
Net Income From Continuing And Discontinued Operation,3637000.0,273568000.0,71779000.0,26666000.0,18987000.0
Total Expenses,272678000.0,266598000.0,242877000.0,232192000.0,225027000.0
Total Operating Income As Reported,-4616000.0,17391000.0,35756000.0,32374000.0,19290000.0
Diluted Average Shares,172706000.0,171359000.0,170650000.0,168681000.0,167668000.0
Basic Average Shares,170517000.0,169335000.0,168836000.0,167827000.0,166808000.0
Diluted EPS,0.02,1.6,0.42,0.16,0.11
Basic EPS,0.02,1.62,0.43,0.16,0.11
Diluted NI Availto Com Stockholders,3637000.0,273568000.0,71779000.0,26666000.0,18987000.0
Net Income Common Stockholders,3637000.0,273568000.0,71779000.0,26666000.0,18987000.0
Net Income,3637000.0,273568000.0,71779000.0,26666000.0,18987000.0
Net Income Including Noncontrolling Interests,3637000.0,273568000.0,71779000.0,26666000.0,18987000.0
Net Income Continuous Operations,3637000.0,273568000.0,71779000.0,26666000.0,18987000.0
Tax Provision,344000.0,-247249000.0,-27184000.0,13545000.0,8792000.0
Pretax Income,3981000.0,26319000.0,44595000.0,40211000.0,27779000.0
Other Income Expense,542000.0,596000.0,593000.0,594000.0,588000.0
Other Non Operating Income Expenses,542000.0,596000.0,593000.0,594000.0,588000.0
Net Non Operating Interest Income Expense,8055000.0,8332000.0,8246000.0,7243000.0,7901000.0
Interest Income Non Operating,8055000.0,8332000.0,8246000.0,7243000.0,7901000.0
Operating Income,-4616000.0,17391000.0,35756000.0,32374000.0,19290000.0
Operating Expense,247887000.0,240373000.0,221230000.0,211458000.0,204635000.0
Research And Development,76868000.0,84757000.0,87829000.0,77951000.0,78265000.0
Selling General And Administration,171019000.0,155616000.0,133401000.0,133507000.0,126370000.0
Gross Profit,243271000.0,257764000.0,256986000.0,243832000.0,223925000.0
Cost Of Revenue,24791000.0,26225000.0,21647000.0,20734000.0,20392000.0
Total Revenue,268062000.0,283989000.0,278633000.0,264566000.0,244317000.0
Operating Revenue,268062000.0,283989000.0,278633000.0,264566000.0,244317000.0
