,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-452800.0,245700.0,-252210.0,647010.0,59640.0
Tax Rate For Calcs,0.4,0.21,0.21,0.21,0.21
Normalized EBITDA,-3992000.0,-27608000.0,-4278000.0,-4370000.0,-10609000.0
Total Unusual Items,-1132000.0,1170000.0,-1201000.0,3081000.0,284000.0
Total Unusual Items Excluding Goodwill,-1132000.0,1170000.0,-1201000.0,3081000.0,284000.0
Net Income From Continuing Operation Net Minority Interest,-5505000.0,-26892000.0,-6008000.0,-1756000.0,-10884000.0
Reconciled Depreciation,332000.0,378000.0,427000.0,439000.0,442000.0
EBITDA,-5124000.0,-26438000.0,-5479000.0,-1289000.0,-10325000.0
EBIT,-5456000.0,-26816000.0,-5906000.0,-1728000.0,-10767000.0
Net Interest Income,914000.0,1219000.0,1427000.0,1530000.0,1416000.0
Interest Expense,0.0,0.0,0.0,0.0,88000.0
Interest Income,914000.0,1219000.0,1427000.0,1530000.0,1504000.0
Normalized Income,-4825800.0,-27816300.0,-5059210.0,-4189990.0,-11108360.0
Net Income From Continuing And Discontinued Operation,-5505000.0,-26892000.0,-6008000.0,-1756000.0,-10884000.0
Total Expenses,6274000.0,29755000.0,6047000.0,6336000.0,13550000.0
Total Operating Income As Reported,-6274000.0,-29755000.0,-6047000.0,-6336000.0,-13550000.0
Diluted Average Shares,30487731.0,,30487731.0,30487731.0,30487731.0
Basic Average Shares,30487731.0,,30487731.0,30487731.0,30487731.0
Diluted EPS,-0.18,,-0.2,-0.06,-0.36
Basic EPS,-0.18,,-0.2,-0.06,-0.36
Diluted NI Availto Com Stockholders,-5505000.0,-26892000.0,-6008000.0,-1756000.0,-10884000.0
Net Income Common Stockholders,-5505000.0,-26892000.0,-6008000.0,-1756000.0,-10884000.0
Net Income,-5505000.0,-26892000.0,-6008000.0,-1756000.0,-10884000.0
Net Income Including Noncontrolling Interests,-5505000.0,-26892000.0,-6008000.0,-1756000.0,-10884000.0
Net Income Continuous Operations,-5505000.0,-26892000.0,-6008000.0,-1756000.0,-10884000.0
Tax Provision,49000.0,76000.0,102000.0,28000.0,29000.0
Pretax Income,-5456000.0,-26816000.0,-5906000.0,-1728000.0,-10855000.0
Other Income Expense,-96000.0,1720000.0,-1286000.0,3078000.0,1279000.0
Other Non Operating Income Expenses,1036000.0,550000.0,-85000.0,-3000.0,995000.0
Gain On Sale Of Security,-1132000.0,1170000.0,-1201000.0,3081000.0,284000.0
Net Non Operating Interest Income Expense,914000.0,1219000.0,1427000.0,1530000.0,1416000.0
Interest Expense Non Operating,0.0,0.0,0.0,0.0,88000.0
Interest Income Non Operating,914000.0,1219000.0,1427000.0,1530000.0,1504000.0
Operating Income,-6274000.0,-29755000.0,-6047000.0,-6336000.0,-13550000.0
Operating Expense,6274000.0,29755000.0,6047000.0,6336000.0,13550000.0
Research And Development,5206000.0,25358000.0,5080000.0,5336000.0,11619000.0
Selling General And Administration,1068000.0,4397000.0,967000.0,1000000.0,1931000.0
General And Administrative Expense,1068000.0,4397000.0,967000.0,1000000.0,1931000.0
Other Gand A,681000.0,701000.0,806000.0,700000.0,636000.0
Salaries And Wages,387000.0,3696000.0,161000.0,300000.0,1295000.0
Total Revenue,0.0,0.0,0.0,0.0,0.0
Operating Revenue,0.0,0.0,0.0,0.0,0.0
