,2026-02-28,2025-11-30,2025-08-31,2025-05-31,2025-02-28,2024-11-30
Tax Effect Of Unusual Items,-17303800.0,-5348788.198103,-6783000.0,-2387853.107345,-2716800.0,
Tax Rate For Calcs,0.359,0.379347,0.21,0.15113,0.283,
Normalized EBITDA,275100000.0,249500000.0,284100000.0,295900000.0,327100000.0,
Total Unusual Items,-48200000.0,-14100000.0,-32300000.0,-15800000.0,-9600000.0,
Total Unusual Items Excluding Goodwill,-48200000.0,-14100000.0,-32300000.0,-15800000.0,-9600000.0,
Net Income From Continuing Operation Net Minority Interest,54000000.0,62100000.0,64300000.0,119900000.0,146000000.0,
Reconciled Depreciation,100300000.0,96200000.0,95300000.0,94300000.0,68800000.0,
Reconciled Cost Of Revenue,1144800000.0,1200800000.0,1316900000.0,1333500000.0,1041800000.0,
EBITDA,226900000.0,235400000.0,251800000.0,280100000.0,317500000.0,
EBIT,126600000.0,139200000.0,156500000.0,185800000.0,248700000.0,
Net Interest Income,-45000000.0,-44300000.0,-43700000.0,-44200000.0,-47300000.0,
Interest Expense,45000000.0,44300000.0,43700000.0,44200000.0,47300000.0,
Normalized Income,84896200.0,70851211.801897,89817000.0,133312146.892655,152883200.0,
Net Income From Continuing And Discontinued Operation,54000000.0,62100000.0,64300000.0,119900000.0,146000000.0,
Total Expenses,1390000000.0,1464800000.0,1470500000.0,1474200000.0,1262200000.0,
Total Operating Income As Reported,126600000.0,139200000.0,156500000.0,185800000.0,248700000.0,
Diluted Average Shares,139300000.0,139600000.0,139800000.0,141000000.0,142400000.0,
Basic Average Shares,139000000.0,139400000.0,139500000.0,140600000.0,141900000.0,
Diluted EPS,0.39,0.44,0.46,0.85,1.03,
Basic EPS,0.39,0.45,0.46,0.85,1.03,
Diluted NI Availto Com Stockholders,54000000.0,62100000.0,64300000.0,119900000.0,146000000.0,
Net Income Common Stockholders,54000000.0,62100000.0,64300000.0,119900000.0,146000000.0,
Net Income,54000000.0,62100000.0,64300000.0,119900000.0,146000000.0,
Net Income Including Noncontrolling Interests,54000000.0,62100000.0,64300000.0,119900000.0,146000000.0,
Net Income Continuous Operations,54000000.0,62100000.0,64300000.0,119900000.0,146000000.0,
Earnings From Equity Interest Net Of Tax,2700000.0,3200000.0,-600000.0,-300000.0,2100000.0,
Tax Provision,30300000.0,36000000.0,47900000.0,21400000.0,57500000.0,
Pretax Income,81600000.0,94900000.0,112800000.0,141600000.0,201400000.0,
Other Income Expense,-48200000.0,-14100000.0,-32300000.0,-15800000.0,-9600000.0,
Special Income Charges,-48200000.0,-14100000.0,-32300000.0,-15800000.0,-9600000.0,
Restructuring And Mergern Acquisition,48200000.0,14100000.0,32300000.0,15800000.0,9600000.0,
Net Non Operating Interest Income Expense,-45000000.0,-44300000.0,-43700000.0,-44200000.0,-47300000.0,
Interest Expense Non Operating,45000000.0,44300000.0,43700000.0,44200000.0,47300000.0,
Operating Income,174800000.0,153300000.0,188800000.0,201600000.0,258300000.0,
Operating Expense,156800000.0,171000000.0,153600000.0,140700000.0,164200000.0,
Depreciation Amortization Depletion Income Statement,11900000.0,3200000.0,,,12600000.0,3700000.0
Depreciation And Amortization In Income Statement,11900000.0,3200000.0,,,12600000.0,3700000.0
Amortization,8200000.0,,,,8500000.0,7200000.0
Amortization Of Intangibles Income Statement,8200000.0,,,,8500000.0,7200000.0
Depreciation Income Statement,3700000.0,3200000.0,,,4100000.0,3700000.0
Selling General And Administration,144900000.0,167800000.0,153600000.0,175000000.0,151600000.0,
General And Administrative Expense,144900000.0,167800000.0,,,151600000.0,181000000.0
Other Gand A,144900000.0,167800000.0,,,151600000.0,181000000.0
Gross Profit,331600000.0,324300000.0,342400000.0,342300000.0,422500000.0,
Cost Of Revenue,1233200000.0,1293800000.0,1316900000.0,1333500000.0,1098000000.0,
Total Revenue,1564800000.0,1618100000.0,1659300000.0,1675800000.0,1520500000.0,
Operating Revenue,1564800000.0,1618100000.0,1659300000.0,1675800000.0,1520500000.0,
