,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,12090000.0,-161280000.0,-33480000.0,264950000.0,130260000.0,,
Tax Rate For Calcs,0.31,0.21,0.31,0.35,0.26,,
Normalized EBITDA,5215000000.0,4712000000.0,3310000000.0,3046000000.0,2642000000.0,,
Total Unusual Items,39000000.0,-768000000.0,-108000000.0,757000000.0,501000000.0,,
Total Unusual Items Excluding Goodwill,39000000.0,-768000000.0,-108000000.0,757000000.0,501000000.0,,
Net Income From Continuing Operation Net Minority Interest,3262000000.0,1301000000.0,1832000000.0,2061000000.0,1891000000.0,,
Reconciled Depreciation,632000000.0,665000000.0,643000000.0,620000000.0,593000000.0,,
Reconciled Cost Of Revenue,2569000000.0,2692000000.0,2594000000.0,2621000000.0,2699000000.0,,
EBITDA,5254000000.0,3944000000.0,3202000000.0,3803000000.0,3143000000.0,,
EBIT,4622000000.0,3279000000.0,2559000000.0,3183000000.0,2550000000.0,,
Net Interest Income,45000000.0,30000000.0,4000000.0,-11000000.0,-38000000.0,,
Interest Expense,39000000.0,33000000.0,52000000.0,65000000.0,79000000.0,,
Interest Income,84000000.0,63000000.0,56000000.0,54000000.0,41000000.0,,
Normalized Income,3235090000.0,1907720000.0,1906520000.0,1568950000.0,1520260000.0,,
Net Income From Continuing And Discontinued Operation,3262000000.0,1301000000.0,1832000000.0,2061000000.0,1891000000.0,,
Total Expenses,2822000000.0,2844000000.0,2908000000.0,2900000000.0,2994000000.0,,
Diluted Average Shares,1087000000.0,1094000000.0,1100000000.0,1112000000.0,1127000000.0,,
Basic Average Shares,1085000000.0,1090000000.0,1097000000.0,1110000000.0,1126000000.0,,
Diluted EPS,3.01,1.19,1.67,1.85,1.68,,
Basic EPS,3.01,1.19,1.67,1.86,1.68,,
Diluted NI Availto Com Stockholders,3262000000.0,1301000000.0,1832000000.0,2061000000.0,1891000000.0,,
Net Income Common Stockholders,3262000000.0,1301000000.0,1832000000.0,2061000000.0,1891000000.0,,
Net Income,3262000000.0,1301000000.0,1832000000.0,2061000000.0,1891000000.0,,
Minority Interests,-66000000.0,-46000000.0,-11000000.0,-14000000.0,-11000000.0,,
Net Income Including Noncontrolling Interests,3328000000.0,1347000000.0,1843000000.0,2075000000.0,1902000000.0,,
Net Income Discontinuous Operations,,0.0,0.0,0.0,0.0,0.0,
Net Income Continuous Operations,3328000000.0,1347000000.0,1843000000.0,2075000000.0,1902000000.0,,
Earnings From Equity Interest Net Of Tax,149000000.0,171000000.0,123000000.0,49000000.0,78000000.0,,
Tax Provision,1404000000.0,2070000000.0,787000000.0,1092000000.0,647000000.0,,
Pretax Income,4583000000.0,3246000000.0,2507000000.0,3118000000.0,2471000000.0,,
Other Income Expense,53000000.0,-758000000.0,-113000000.0,712000000.0,493000000.0,,
Other Non Operating Income Expenses,14000000.0,10000000.0,-5000000.0,-45000000.0,-8000000.0,,
Special Income Charges,-12000000.0,-875000000.0,-105000000.0,665000000.0,230000000.0,,
Gain On Sale Of Ppe,0.0,-15000000.0,93000000.0,697000000.0,271000000.0,,
Other Special Charges,-3000000.0,2000000.0,70000000.0,18000000.0,13000000.0,,
Write Off,9000000.0,,,9000000.0,15000000.0,,
Impairment Of Capital Assets,,779000000.0,39000000.0,,,39000000.0,18000000.0
Restructuring And Mergern Acquisition,6000000.0,79000000.0,89000000.0,5000000.0,13000000.0,,
Gain On Sale Of Security,51000000.0,107000000.0,-3000000.0,92000000.0,271000000.0,,
Net Non Operating Interest Income Expense,45000000.0,30000000.0,4000000.0,-11000000.0,-38000000.0,,
Interest Expense Non Operating,39000000.0,33000000.0,52000000.0,65000000.0,79000000.0,,
Interest Income Non Operating,84000000.0,63000000.0,56000000.0,54000000.0,41000000.0,,
Operating Income,4485000000.0,3974000000.0,2616000000.0,2417000000.0,2016000000.0,,
Operating Expense,253000000.0,152000000.0,314000000.0,279000000.0,295000000.0,,
Other Operating Expenses,129000000.0,18000000.0,188000000.0,144000000.0,142000000.0,,
Research And Development,45000000.0,43000000.0,40000000.0,40000000.0,43000000.0,,
Selling General And Administration,79000000.0,91000000.0,86000000.0,95000000.0,110000000.0,,
General And Administrative Expense,79000000.0,91000000.0,86000000.0,95000000.0,110000000.0,,
Other Gand A,79000000.0,91000000.0,86000000.0,95000000.0,110000000.0,,
Gross Profit,4738000000.0,4126000000.0,2930000000.0,2696000000.0,2311000000.0,,
Cost Of Revenue,2569000000.0,2692000000.0,2594000000.0,2621000000.0,2699000000.0,,
Total Revenue,7307000000.0,6818000000.0,5524000000.0,5317000000.0,5010000000.0,,
Operating Revenue,7307000000.0,6818000000.0,5524000000.0,5317000000.0,5010000000.0,,
