,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,77221933.884088,424295462.363883,298988600.0,-230863010.561969,-73291091.496122,,
Tax Rate For Calcs,0.031654,0.379835,0.2,0.128619,0.171542,,
Normalized EBITDA,30545308000.0,28835647000.0,28576985000.0,26779086000.0,24288116000.0,,
Total Unusual Items,2439553000.0,1117053000.0,1494943000.0,-1794935000.0,-427248000.0,,
Total Unusual Items Excluding Goodwill,2439553000.0,1117053000.0,1494943000.0,-1794935000.0,-427248000.0,,
Net Income From Continuing Operation Net Minority Interest,16171474000.0,8698983000.0,14982060000.0,8902530000.0,7776741000.0,,
Reconciled Depreciation,15986961000.0,15629947000.0,14994828000.0,14506000000.0,14128142000.0,,
Reconciled Cost Of Revenue,43219412000.0,42851107000.0,41503722000.0,41879559000.0,42412312000.0,,
EBITDA,32984861000.0,29952700000.0,30071928000.0,24984151000.0,23860868000.0,,
EBIT,16997900000.0,14322753000.0,15077100000.0,10478151000.0,9732726000.0,,
Net Interest Income,77874000.0,130829000.0,66771000.0,272545000.0,206341000.0,,
Interest Expense,354070000.0,385542000.0,433193000.0,324173000.0,386155000.0,,
Interest Income,442235000.0,519438000.0,520899000.0,632900000.0,605314000.0,,
Normalized Income,13809142933.884089,8006225462.363883,13786105600.0,10466601989.43803,8130697908.503878,,
Net Income From Continuing And Discontinued Operation,16171474000.0,8698983000.0,14982060000.0,8902530000.0,7776741000.0,,
Total Expenses,49818804000.0,48453367000.0,48119834000.0,47990164000.0,48142183000.0,,
Total Operating Income As Reported,11276411000.0,12225439000.0,11117636000.0,10819712000.0,9785901000.0,,
Diluted Average Shares,12583475000.0,,,12534082000.0,12579207000.0,,12559358000.0
Basic Average Shares,12491206000.0,,,12484877000.0,12484781000.0,,12436437000.0
Diluted EPS,1.29,,,0.71,0.62,,1.15
Basic EPS,1.29,,,0.71,0.62,,1.16
Diluted NI Availto Com Stockholders,16171474000.0,8698983000.0,14982060000.0,8902530000.0,7776741000.0,,
Net Income Common Stockholders,16171474000.0,8698983000.0,14982060000.0,8902530000.0,7776741000.0,,
Net Income,16171474000.0,8698983000.0,14982060000.0,8902530000.0,7776741000.0,,
Minority Interests,54490000.0,55608000.0,37843000.0,54548000.0,33502000.0,,
Net Income Including Noncontrolling Interests,16116984000.0,8643375000.0,14944217000.0,8847982000.0,7743239000.0,,
Net Income Continuous Operations,16116984000.0,8643375000.0,14944217000.0,8847982000.0,7743239000.0,,
Tax Provision,526846000.0,5293836000.0,-300310000.0,1305996000.0,1603332000.0,,
Pretax Income,16643830000.0,13937211000.0,14643907000.0,10153978000.0,9346571000.0,,
Other Income Expense,5346858000.0,450204000.0,3569930000.0,-886060000.0,-576544000.0,,
Other Non Operating Income Expenses,92169000.0,164753000.0,824576000.0,462633000.0,58592000.0,,
Special Income Charges,10816000.0,-42458000.0,63403000.0,4700000.0,22035000.0,,
Gain On Sale Of Ppe,10771000.0,-42460000.0,63401000.0,4702000.0,19629000.0,,
Gain On Sale Of Business,,,,,,,0.0
Write Off,-45000.0,-2000.0,-2000.0,2000.0,-2406000.0,,
Restructuring And Mergern Acquisition,,,,,,0.0,0.0
Earnings From Equity Interest,2815136000.0,-831602000.0,1250411000.0,446242000.0,-207888000.0,,
Gain On Sale Of Security,2428737000.0,1159511000.0,1431540000.0,-1799635000.0,-449283000.0,,
Net Non Operating Interest Income Expense,77874000.0,130829000.0,66771000.0,272545000.0,206341000.0,,
Total Other Finance Cost,10291000.0,3067000.0,20935000.0,36182000.0,12818000.0,,
Interest Expense Non Operating,354070000.0,385542000.0,433193000.0,324173000.0,386155000.0,,
Interest Income Non Operating,442235000.0,519438000.0,520899000.0,632900000.0,605314000.0,,
Operating Income,11219098000.0,13356178000.0,11007206000.0,10767493000.0,9716774000.0,,
Operating Expense,6599392000.0,5602260000.0,6616112000.0,6110605000.0,5729871000.0,,
Other Operating Expenses,-499293000.0,-1782024000.0,-357065000.0,-356662000.0,-395499000.0,,
Research And Development,4575300000.0,4936754000.0,4630616000.0,4193679000.0,3963703000.0,,
Selling General And Administration,2523385000.0,2447530000.0,2342561000.0,2273588000.0,2161667000.0,,
Selling And Marketing Expense,689250000.0,594951000.0,628043000.0,591217000.0,619236000.0,,
General And Administrative Expense,1834135000.0,1852579000.0,1714518000.0,1682371000.0,1542431000.0,,
Other Gand A,1834135000.0,1852579000.0,1714518000.0,1682371000.0,1542431000.0,,
Gross Profit,17818490000.0,18958438000.0,17623318000.0,16878098000.0,15446645000.0,,
Cost Of Revenue,43219412000.0,42851107000.0,41503722000.0,41879559000.0,42412312000.0,,
Total Revenue,61037902000.0,61809545000.0,59127040000.0,58757657000.0,57858957000.0,,
Operating Revenue,61037902000.0,58551001000.0,56955803000.0,56493955000.0,57858957000.0,,
