,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31
Tax Effect Of Unusual Items,-20000.0,-27126.887098,-13440.0,-150360.0,-4256490.0
Tax Rate For Calcs,0.4,0.156803,0.21,0.21,0.21
Normalized EBITDA,-73013000.0,-5271000.0,-15902000.0,-11263000.0,-22273000.0
Total Unusual Items,-50000.0,-173000.0,-64000.0,-716000.0,-20269000.0
Total Unusual Items Excluding Goodwill,-50000.0,-173000.0,-64000.0,-716000.0,-20269000.0
Net Income From Continuing Operation Net Minority Interest,-80820000.0,-9104000.0,-21252000.0,-16422000.0,-46709000.0
Reconciled Depreciation,1794000.0,1849000.0,1800000.0,1698000.0,1718000.0
Reconciled Cost Of Revenue,94759000.0,137486000.0,105751000.0,97980000.0,91159000.0
EBITDA,-73063000.0,-5444000.0,-15966000.0,-11979000.0,-42542000.0
EBIT,-74857000.0,-7293000.0,-17766000.0,-13677000.0,-44260000.0
Net Interest Income,-4118000.0,-3504000.0,-2715000.0,-1436000.0,-797000.0
Interest Expense,4118000.0,3504000.0,2715000.0,1436000.0,797000.0
Normalized Income,-80790000.0,-8958126.887098,-21201440.0,-15856360.0,-30696490.0
Net Income From Continuing And Discontinued Operation,-80820000.0,-9104000.0,-21252000.0,-16422000.0,-46709000.0
Total Expenses,156260000.0,209741000.0,178739000.0,165934000.0,159247000.0
Total Operating Income As Reported,-57245000.0,-8241000.0,-15885000.0,-14007000.0,-45208000.0
Diluted Average Shares,163208000.0,161046000.0,158933000.0,157843000.0,156438000.0
Basic Average Shares,163208000.0,161046000.0,158933000.0,157843000.0,156438000.0
Diluted EPS,-0.5,-0.06,-0.13,-0.1,-0.3
Basic EPS,-0.5,-0.06,-0.13,-0.1,-0.3
Diluted NI Availto Com Stockholders,-80820000.0,-9104000.0,-21252000.0,-16422000.0,-46709000.0
Net Income Common Stockholders,-80820000.0,-9104000.0,-21252000.0,-16422000.0,-46709000.0
Net Income,-80820000.0,-9104000.0,-21252000.0,-16422000.0,-46709000.0
Net Income Including Noncontrolling Interests,-80820000.0,-9104000.0,-21252000.0,-16422000.0,-46709000.0
Net Income Continuous Operations,-80820000.0,-9104000.0,-21252000.0,-16422000.0,-46709000.0
Tax Provision,1845000.0,-1693000.0,771000.0,1309000.0,1652000.0
Pretax Income,-78975000.0,-10797000.0,-20481000.0,-15113000.0,-45057000.0
Other Income Expense,-17662000.0,775000.0,-1945000.0,-386000.0,-19321000.0
Other Non Operating Income Expenses,-17612000.0,948000.0,-1881000.0,330000.0,948000.0
Special Income Charges,-50000.0,-173000.0,-64000.0,-716000.0,-20269000.0
Impairment Of Capital Assets,0.0,0.0,0.0,0.0,18600000.0
Restructuring And Mergern Acquisition,50000.0,173000.0,64000.0,716000.0,1669000.0
Net Non Operating Interest Income Expense,-4118000.0,-3504000.0,-2715000.0,-1436000.0,-797000.0
Interest Expense Non Operating,4118000.0,3504000.0,2715000.0,1436000.0,797000.0
Operating Income,-57195000.0,-8068000.0,-15821000.0,-13291000.0,-24939000.0
Operating Expense,61501000.0,72255000.0,72988000.0,67954000.0,68088000.0
Research And Development,28435000.0,32133000.0,34603000.0,30503000.0,29557000.0
Selling General And Administration,33066000.0,40122000.0,38385000.0,37451000.0,38531000.0
Selling And Marketing Expense,22649000.0,26357000.0,24117000.0,24308000.0,21899000.0
General And Administrative Expense,10417000.0,13765000.0,14268000.0,13143000.0,16632000.0
Other Gand A,9123000.0,11911000.0,12416000.0,10948000.0,14330000.0
Salaries And Wages,1294000.0,1854000.0,1852000.0,2195000.0,2302000.0
Gross Profit,4306000.0,64187000.0,57167000.0,54663000.0,43149000.0
Cost Of Revenue,94759000.0,137486000.0,105751000.0,97980000.0,91159000.0
Total Revenue,99065000.0,201673000.0,162918000.0,152643000.0,134308000.0
Operating Revenue,99065000.0,201673000.0,162918000.0,152643000.0,134308000.0
