,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-2120000.0,-1170330.0,-935340.0,936390.0,-321720.0,,
Tax Rate For Calcs,0.4,0.21,0.21,0.21,0.21,,
Normalized EBITDA,54904000.0,65999000.0,59883000.0,57971000.0,63443000.0,,
Total Unusual Items,-5300000.0,-5573000.0,-4454000.0,4459000.0,-1532000.0,,
Total Unusual Items Excluding Goodwill,-5300000.0,-5573000.0,-4454000.0,4459000.0,-1532000.0,,
Net Income From Continuing Operation Net Minority Interest,70092000.0,-86454000.0,-54891000.0,-62018000.0,-50870000.0,,
Reconciled Depreciation,52706000.0,52673000.0,54372000.0,55931000.0,53066000.0,,
Reconciled Cost Of Revenue,147902000.0,142278000.0,141370000.0,141610000.0,133374000.0,,
EBITDA,49604000.0,60426000.0,55429000.0,62430000.0,61911000.0,,
EBIT,-3102000.0,7753000.0,1057000.0,6499000.0,8845000.0,,
Net Interest Income,-25315000.0,-24324000.0,-25214000.0,-25554000.0,-25074000.0,,
Interest Expense,25527000.0,24498000.0,25365000.0,25720000.0,25245000.0,,
Interest Income,212000.0,174000.0,151000.0,166000.0,171000.0,,
Normalized Income,73272000.0,-82051330.0,-51372340.0,-65540610.0,-49659720.0,,
Net Income From Continuing And Discontinued Operation,69799000.0,-102111000.0,-57029000.0,-65022000.0,-61063000.0,,
Total Expenses,323478000.0,313056000.0,316213000.0,311235000.0,297258000.0,,
Rent Expense Supplemental,14559000.0,13738000.0,15596000.0,15742000.0,14214000.0,,
Total Operating Income As Reported,753000.0,10308000.0,4031000.0,3285000.0,9366000.0,,
Diluted Average Shares,263888023.0,,254941873.0,252423544.0,249057088.0,,247511784.0
Basic Average Shares,258476410.0,,254941873.0,252423544.0,248299645.0,,247511784.0
Diluted EPS,0.27,,-0.24,-0.24,-0.3,,-0.21
Basic EPS,0.27,,-0.24,-0.24,-0.3,,-0.21
Diluted NI Availto Com Stockholders,69799000.0,-102111000.0,-57029000.0,-65022000.0,-61063000.0,,
Net Income Common Stockholders,69799000.0,-102111000.0,-57029000.0,-65022000.0,-61063000.0,,
Net Income,69799000.0,-102111000.0,-57029000.0,-65022000.0,-61063000.0,,
Minority Interests,16000.0,-2200000.0,-345000.0,445000.0,-817000.0,,
Net Income Including Noncontrolling Interests,69783000.0,-99911000.0,-56684000.0,-65467000.0,-60246000.0,,
Net Income Discontinuous Operations,-293000.0,-15657000.0,-2138000.0,-3004000.0,-10193000.0,,
Net Income Continuous Operations,70076000.0,-84254000.0,-54546000.0,-62463000.0,-50053000.0,,
Earnings From Equity Interest Net Of Tax,,,,-11861000.0,,,
Tax Provision,-98705000.0,25215000.0,30238000.0,31381000.0,33653000.0,,
Pretax Income,-28629000.0,-16745000.0,-24308000.0,-19221000.0,-16400000.0,,
Other Income Expense,-4067000.0,-2729000.0,-3125000.0,3048000.0,-692000.0,,
Other Non Operating Income Expenses,1233000.0,2844000.0,1329000.0,-1411000.0,840000.0,,
Special Income Charges,-4095000.0,-6245000.0,-1870000.0,956000.0,-3284000.0,,
Gain On Sale Of Ppe,194000.0,-499000.0,-1221000.0,-253000.0,-1076000.0,,
Other Special Charges,4289000.0,0.0,-199000.0,,-1487000.0,-12000.0,
Write Off,,,,,,,642000.0
Impairment Of Capital Assets,0.0,5746000.0,848000.0,-1209000.0,3695000.0,,
Gain On Sale Of Security,-1205000.0,672000.0,-2584000.0,3503000.0,1752000.0,,
Net Non Operating Interest Income Expense,-25315000.0,-24324000.0,-25214000.0,-25554000.0,-25074000.0,,
Interest Expense Non Operating,25527000.0,24498000.0,25365000.0,25720000.0,25245000.0,,
Interest Income Non Operating,212000.0,174000.0,151000.0,166000.0,171000.0,,
Operating Income,753000.0,10308000.0,4031000.0,3285000.0,9366000.0,,
Operating Expense,156537000.0,153246000.0,155710000.0,149268000.0,146200000.0,,
Other Operating Expenses,501000.0,111000.0,3690000.0,973000.0,552000.0,,
Depreciation Amortization Depletion Income Statement,33667000.0,35141000.0,35239000.0,35574000.0,35382000.0,,
Depreciation And Amortization In Income Statement,33667000.0,35141000.0,35239000.0,35574000.0,35382000.0,,
Research And Development,296000.0,-48000.0,261000.0,257000.0,335000.0,,
Selling General And Administration,122073000.0,118042000.0,116520000.0,112464000.0,109931000.0,,
Selling And Marketing Expense,11392000.0,10212000.0,12346000.0,11456000.0,11130000.0,,
General And Administrative Expense,110681000.0,107830000.0,104174000.0,101008000.0,98801000.0,,
Other Gand A,20323000.0,20756000.0,18463000.0,19363000.0,18126000.0,,
Insurance And Claims,2395000.0,2531000.0,2317000.0,2262000.0,2414000.0,,
Rent And Landing Fees,14559000.0,13738000.0,15596000.0,15742000.0,14214000.0,,
Salaries And Wages,73404000.0,70805000.0,67798000.0,63641000.0,64047000.0,,
Gross Profit,157290000.0,163554000.0,159741000.0,152553000.0,155566000.0,,
Cost Of Revenue,166941000.0,159810000.0,160503000.0,161967000.0,151058000.0,,
Total Revenue,324231000.0,323364000.0,320244000.0,314520000.0,306624000.0,,
Operating Revenue,324231000.0,323364000.0,320244000.0,314520000.0,306624000.0,,
