,2025-09-30,2025-03-31,2024-12-31
Tax Effect Of Unusual Items,0.0,,0.0
Tax Rate For Calcs,0.0,,0.24
Normalized EBITDA,-2450000.0,,-188303.0
Net Income From Continuing Operation Net Minority Interest,-2987000.0,,-69581.0
EBITDA,-2450000.0,,-188303.0
EBIT,-2450000.0,,-188303.0
Net Interest Income,-537000.0,,
Interest Expense,537000.0,,
Normalized Income,-2987000.0,,-69581.0
Net Income From Continuing And Discontinued Operation,-2987000.0,,-69581.0
Total Expenses,2290000.0,,92303.0
Total Operating Income As Reported,-2290000.0,,-92303.0
Diluted Average Shares,70300948.0,70300948.0,
Basic Average Shares,70300948.0,70300948.0,
Diluted EPS,-0.042489,-0.020593,
Basic EPS,-0.042489,-0.020593,
Diluted NI Availto Com Stockholders,-2987000.0,,-69581.0
Net Income Common Stockholders,-2987000.0,,-69581.0
Net Income,-2987000.0,,-69581.0
Net Income Including Noncontrolling Interests,-2987000.0,,-69581.0
Net Income Continuous Operations,-2987000.0,,-69581.0
Tax Provision,0.0,,10374.0
Pretax Income,-2987000.0,,-59207.0
Other Income Expense,-160000.0,,33096.0
Other Non Operating Income Expenses,-160000.0,,33096.0
Net Non Operating Interest Income Expense,-537000.0,,
Interest Expense Non Operating,537000.0,,
Operating Income,-2290000.0,,-92303.0
Operating Expense,2290000.0,,92303.0
Research And Development,155000.0,,21736.0
Selling General And Administration,2135000.0,,70567.0
Total Revenue,0.0,,0.0
Operating Revenue,0.0,,0.0
