,2026-03-31,2025-12-31,2025-09-30,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Tax Effect Of Unusual Items,-19210400.0,-10961400.0,-9141515.719168,0.0,-2128800.0,,
Tax Rate For Calcs,0.4,0.15,0.255785,0.15,0.15,,
Normalized EBITDA,509830000.0,291601000.0,374089000.0,159800000.0,88638000.0,,
Total Unusual Items,-48026000.0,-73076000.0,-35739000.0,-815000.0,-14192000.0,,
Total Unusual Items Excluding Goodwill,-48026000.0,-73076000.0,-35739000.0,-815000.0,-14192000.0,,
Net Income From Continuing Operation Net Minority Interest,187170000.0,-52802000.0,85575000.0,23800000.0,-78503000.0,,
Reconciled Depreciation,116100000.0,151848000.0,172473000.0,95634000.0,97561000.0,,
Reconciled Cost Of Revenue,423097000.0,-73141000.0,539114000.0,318986000.0,246986000.0,,
EBITDA,461804000.0,218525000.0,338350000.0,159800000.0,74446000.0,,
EBIT,345704000.0,66677000.0,165877000.0,159800000.0,-23115000.0,,
Net Interest Income,-27492000.0,-31594000.0,-47677000.0,-42833000.0,-44626000.0,,
Interest Expense,31693000.0,34757000.0,50890000.0,45308000.0,46427000.0,,
Interest Income,4201000.0,3163000.0,3213000.0,2475000.0,1801000.0,,
Normalized Income,215985600.0,9312600.0,112172484.280832,23800000.0,-66439800.0,,
Net Income From Continuing And Discontinued Operation,310111000.0,187530000.0,85575000.0,23800000.0,-75479000.0,,
Total Expenses,471361000.0,-31985000.0,613836000.0,383537000.0,274902000.0,,
Total Operating Income As Reported,390232000.0,127806000.0,205174000.0,159800000.0,-9196000.0,,
Diluted Average Shares,825750643.0,,,759013174.0,455731465.0,,434536738.0
Basic Average Shares,788596532.0,,,759013174.0,455731465.0,,428530139.0
Diluted EPS,0.38,,,0.05,-0.17,,0.0
Basic EPS,0.39,,,0.05,-0.17,,0.0
Diluted NI Availto Com Stockholders,310111000.0,187530000.0,85575000.0,23800000.0,-75479000.0,,
Net Income Common Stockholders,310111000.0,187530000.0,85575000.0,23800000.0,-75479000.0,,
Net Income,310111000.0,187530000.0,85575000.0,23800000.0,-75479000.0,,
Net Income Including Noncontrolling Interests,310111000.0,187530000.0,85575000.0,23800000.0,-75479000.0,,
Net Income Discontinuous Operations,122941000.0,,,,3024000.0,,
Net Income Continuous Operations,187170000.0,-52802000.0,85575000.0,23800000.0,-78503000.0,,
Tax Provision,126841000.0,84722000.0,29412000.0,25468000.0,8961000.0,,
Pretax Income,314011000.0,31920000.0,114987000.0,49313000.0,-69542000.0,,
Other Income Expense,-48729000.0,-64292000.0,-42510000.0,-2957000.0,-15720000.0,,
Other Non Operating Income Expenses,-703000.0,8784000.0,-6771000.0,-2142000.0,-1528000.0,,
Special Income Charges,-36679000.0,-11699000.0,-3343000.0,-6101000.0,-14964000.0,,
Gain On Sale Of Business,,,,,,0.0,0.0
Other Special Charges,32616000.0,0.0,-13042000.0,,,0.0,
Restructuring And Mergern Acquisition,4063000.0,11699000.0,16385000.0,6101000.0,14964000.0,,
Earnings From Equity Interest,,,,0.0,,0.0,0.0
Gain On Sale Of Security,-11347000.0,-61377000.0,-32396000.0,5286000.0,772000.0,,
Net Non Operating Interest Income Expense,-27492000.0,-31594000.0,-47677000.0,-42833000.0,-44626000.0,,
Interest Expense Non Operating,31693000.0,34757000.0,50890000.0,45308000.0,46427000.0,,
Interest Income Non Operating,4201000.0,3163000.0,3213000.0,2475000.0,1801000.0,,
Operating Income,390232000.0,127806000.0,205174000.0,159800000.0,-9196000.0,,
Operating Expense,48264000.0,41156000.0,74722000.0,64551000.0,27916000.0,,
Other Operating Expenses,6287000.0,-6414000.0,11658000.0,3824000.0,695000.0,,
Provision For Doubtful Accounts,,,,,,-513000.0,133000.0
Depreciation Amortization Depletion Income Statement,,,,,123000.0,1085000.0,602000.0
Depreciation And Amortization In Income Statement,,,,,123000.0,1085000.0,602000.0
Depreciation Income Statement,,,,,123000.0,1085000.0,602000.0
Selling General And Administration,21206000.0,25514000.0,35330000.0,25471000.0,17276000.0,,
General And Administrative Expense,21206000.0,25514000.0,35330000.0,25471000.0,17276000.0,,
Other Gand A,10982000.0,10716000.0,8517000.0,11587000.0,7348000.0,,
Salaries And Wages,10224000.0,14798000.0,26813000.0,13884000.0,9928000.0,,
Gross Profit,438496000.0,168962000.0,279896000.0,159654000.0,18720000.0,,
Cost Of Revenue,423097000.0,-73141000.0,539114000.0,318986000.0,246986000.0,,
Total Revenue,861593000.0,95821000.0,819010000.0,478600000.0,265706000.0,,
Operating Revenue,861593000.0,95821000.0,819010000.0,478600000.0,265706000.0,,
